@timestamp,session_id,trace_id,span_id,user_id,page_url,page_name,transaction_name,application_id,device_type,browser,region,connection_type,lcp_ms,fid_ms,inp_ms,cls_score,fcp_ms,ttfb_ms,tbt_ms,dns_time_ms,tcp_time_ms,request_time_ms,response_time_ms,dom_processing_ms,load_event_ms,total_page_load_ms,error_count,long_task_count,failed_resource_count,navigation_type
2025-11-02 17:41:00.233203,sess_00001997,trace_000000001559,span_page_000000001857,user_001909,/profile/edit,account_documents,Login Flow,app_0061,mobile,Safari,Fortaleza,4g,825,54,735,0.0703776919411661,821,532,153,29,139,101,50,428,188,3307,0,1,0,navigate
2025-11-02 17:46:00.233203,sess_00001148,trace_000000003523,span_page_000000001858,user_002718,/profile/edit,bills_pay,Investment Purchase,app_0045,desktop,Chrome,São Paulo,4g,1760,97,189,0.19839977663380934,699,675,429,13,111,25,282,324,96,1577,1,5,0,navigate
2025-11-02 17:51:00.233203,sess_00001307,trace_000000003243,span_page_000000001859,user_000648,/account/documents,login,Loan Application,app_0032,mobile,Edge,Fortaleza,4g,3548,24,726,0.31558436613296026,984,2155,351,12,42,29,131,210,95,2148,0,2,0,reload
2025-11-02 17:56:00.233203,sess_00001978,trace_000000001654,span_page_000000001860,user_001282,/dashboard,login,Bill Payment,app_0129,desktop,Safari,Rio de Janeiro,5g,2376,45,50,0.19638686421260187,567,145,250,24,30,28,261,546,156,2461,0,2,0,reload
2025-11-02 18:01:00.233203,sess_00001586,trace_000000004253,span_page_000000001861,user_011230,/cards/list,profile_edit,Support Request,app_0099,mobile,Safari,Curitiba,4g,3657,43,253,0.36784999779749383,882,358,103,9,47,16,106,872,154,3643,1,1,1,navigate
2025-11-02 18:06:00.233203,sess_00002137,trace_000000003203,span_page_000000001862,user_005198,/bills/list,cards_list,Loan Application,app_0086,mobile,Chrome,Rio de Janeiro,wifi,1054,94,112,0.054541872256578666,1232,585,1002,22,60,30,254,299,116,10120,0,1,0,navigate
2025-11-02 18:11:00.233203,sess_00000097,trace_000000000136,span_page_000000001863,user_003781,/bills/list,loans_apply,Login Flow,app_0063,mobile,Chrome,Salvador,4g,2728,26,426,0.22595171207103754,661,248,104,11,64,184,69,137,470,1497,1,1,0,reload
2025-11-02 18:16:00.233203,sess_00002227,trace_000000003547,span_page_000000001864,user_010579,/loans/apply,account_documents,Login Flow,app_0102,mobile,Safari,Rio de Janeiro,4g,2944,188,99,0.10851764950524537,1431,367,658,12,62,40,64,309,233,3508,0,1,0,back_forward
2025-11-02 18:21:00.233203,sess_00000773,trace_000000001916,span_page_000000001865,user_008754,/cards/activate,dashboard,Investment Purchase,app_0065,mobile,Chrome,Porto Alegre,5g,3480,92,77,0.11834859701999385,739,192,197,30,112,35,113,830,108,3680,1,1,0,navigate
2025-11-02 18:26:00.233203,sess_00002493,trace_000000004802,span_page_000000001866,user_013396,/investments/buy,investments_buy,Support Request,app_0098,mobile,Chrome,Manaus,4g,3271,83,204,0.050039328366476975,469,510,385,25,38,25,50,283,83,2018,1,2,0,navigate
2025-11-02 18:31:00.233203,sess_00000125,trace_000000000620,span_page_000000001867,user_007666,/investments/buy,account_open,Investment Purchase,app_0045,desktop,Chrome,Rio de Janeiro,4g,2314,46,50,0.15822899071476443,1782,221,167,18,65,25,203,194,299,1622,0,1,0,navigate
2025-11-02 18:36:00.233203,sess_00000166,trace_000000002078,span_page_000000001868,user_009583,/account/documents,dashboard,Loan Application,app_0087,desktop,Safari,Manaus,4g,3136,24,119,0.11475614164082522,1307,455,370,8,51,35,312,560,69,2308,0,2,0,navigate
2025-11-02 18:41:00.233203,sess_00001440,trace_000000001671,span_page_000000001869,user_007459,/account/open,bills_list,Statement Download,app_0035,desktop,Safari,Recife,5g,1240,15,1000,0.3345326777191615,2247,421,92,19,57,27,227,435,132,2270,0,3,2,navigate
2025-11-02 18:46:00.233203,sess_00002449,trace_000000004565,span_page_000000001870,user_008253,/cards/list,bills_list,PIX Transfer,app_0146,desktop,Chrome,Manaus,4g,1052,130,317,0.22295891525383077,937,624,723,6,98,18,579,328,140,1817,0,1,0,reload
2025-11-02 18:51:00.233203,sess_00001534,trace_000000004950,span_page_000000001871,user_010803,/bills/pay,loans_status,Support Request,app_0068,tablet,Chrome,Brasília,5g,4767,28,128,0.08019940990318494,603,571,205,10,37,18,277,265,162,2967,0,6,0,navigate
2025-11-02 18:56:00.233203,sess_00001130,trace_000000001192,span_page_000000001872,user_004074,/investments/buy,cards_activate,PIX Transfer,app_0104,mobile,Chrome,Belo Horizonte,wifi,1299,206,300,0.07348779749437265,1753,791,254,7,81,9,57,307,158,4266,0,1,0,navigate
2025-11-02 19:01:00.233203,sess_00000895,trace_000000000624,span_page_000000001873,user_001931,/investments/portfolio,login,Login Flow,app_0149,mobile,Chrome,Rio de Janeiro,4g,1221,108,237,0.10774354848233506,1464,511,273,43,62,36,233,865,155,4037,0,2,0,navigate
2025-11-02 19:06:00.233203,sess_00001479,trace_000000000832,span_page_000000001874,user_003681,/cards/list,loans_status,PIX Transfer,app_0134,mobile,Chrome,Rio de Janeiro,4g,2263,68,96,0.05253048802805645,1884,307,1046,14,24,34,75,151,273,8759,0,0,0,navigate
2025-11-02 19:11:00.233203,sess_00000449,trace_000000001836,span_page_000000001875,user_002150,/profile/edit,loans_apply,Loan Application,app_0100,mobile,Safari,São Paulo,5g,2453,122,64,0.05147347911332252,543,234,767,34,65,26,58,931,88,2054,0,1,0,prerender
2025-11-02 19:16:00.233203,sess_00000849,trace_000000001146,span_page_000000001876,user_004977,/pix/confirm,pix_confirm,Statement Download,app_0104,mobile,Samsung Internet,Recife,wifi,2454,27,175,0.08152789962302762,1672,576,232,22,92,32,206,650,105,2215,0,1,0,reload
2025-11-02 19:21:00.233203,sess_00000899,trace_000000003761,span_page_000000001877,user_004883,/account/documents,loans_apply,Statement Download,app_0025,mobile,Chrome,Salvador,5g,623,49,387,0.07557976720732494,347,591,161,32,58,51,84,300,307,1213,0,2,1,navigate
2025-11-02 19:26:00.233203,sess_00001456,trace_000000003642,span_page_000000001878,user_003483,/bills/pay,investments_portfolio,Loan Application,app_0089,desktop,Chrome,Porto Alegre,wifi,2654,63,121,0.01602476913273352,1068,651,199,8,29,37,276,377,159,2305,0,3,0,navigate
2025-11-02 19:31:00.233203,sess_00001621,trace_000000003644,span_page_000000001879,user_010753,/pix/transfer,cards_activate,Statement Download,app_0010,mobile,Chrome,Manaus,4g,2013,15,176,0.23548010495736751,1006,345,743,18,38,75,280,929,241,4095,0,2,0,reload
2025-11-02 19:36:00.233203,sess_00001426,trace_000000004425,span_page_000000001880,user_014609,/loans/apply,loans_status,Investment Purchase,app_0064,desktop,Safari,Fortaleza,4g,1607,89,106,0.07597151330061869,1789,750,224,12,28,50,105,344,309,2666,0,3,0,reload
2025-11-02 19:41:00.233203,sess_00000837,trace_000000004095,span_page_000000001881,user_008285,/investments/portfolio,investments_portfolio,Investment Purchase,app_0081,desktop,Firefox,Recife,3g,3570,241,91,0.4519594985951808,660,463,544,17,55,39,213,353,89,1307,0,0,0,navigate
2025-11-02 19:46:00.233203,sess_00000024,trace_000000003229,span_page_000000001882,user_013574,/pix/transfer,dashboard,Support Request,app_0068,desktop,Safari,Brasília,4g,1296,48,115,0.15949944924979934,1830,594,178,23,59,57,110,299,240,2502,0,1,0,reload
2025-11-02 19:51:00.233203,sess_00001404,trace_000000004258,span_page_000000001883,user_013854,/cards/activate,profile_edit,Investment Purchase,app_0105,mobile,Samsung Internet,Belo Horizonte,wifi,647,93,74,0.0568994855889762,2094,120,370,22,82,51,145,348,74,1772,0,1,0,navigate
2025-11-02 19:56:00.233203,sess_00002245,trace_000000003876,span_page_000000001884,user_005787,/investments/portfolio,pix_transfer,Support Request,app_0005,mobile,Safari,Salvador,4g,1867,56,139,0.018537056720935186,1035,783,169,24,89,40,110,1374,108,1652,1,0,0,navigate
2025-11-02 20:01:00.233203,sess_00002224,trace_000000001170,span_page_000000001885,user_007286,/pix/confirm,loans_status,Card Activation,app_0142,desktop,Chrome,Salvador,5g,1854,39,159,0.1257322330237112,2063,346,196,24,201,16,389,544,189,2528,0,1,0,navigate
2025-11-02 20:06:00.233203,sess_00001331,trace_000000004814,span_page_000000001886,user_005841,/cards/activate,loans_apply,Support Request,app_0054,mobile,Chrome,Belo Horizonte,4g,2392,127,143,0.27499073783867345,2401,728,389,60,43,14,110,945,161,2740,1,5,0,back_forward
2025-11-02 20:11:00.233203,sess_00001573,trace_000000004831,span_page_000000001887,user_000880,/cards/activate,bills_pay,Card Activation,app_0019,mobile,Chrome,Manaus,5g,2350,37,176,0.08986024894460855,1393,192,734,21,84,26,334,458,62,3098,0,0,0,back_forward
2025-11-02 20:16:00.233203,sess_00000448,trace_000000003830,span_page_000000001888,user_008166,/account/documents,cards_list,Account Opening,app_0147,desktop,Chrome,São Paulo,4g,963,41,260,0.15138880648542388,1707,887,573,20,48,21,78,123,141,1199,1,0,1,navigate
2025-11-02 20:21:00.233203,sess_00000825,trace_000000003112,span_page_000000001889,user_011834,/bills/pay,cards_activate,Profile Update,app_0074,mobile,Chrome,Brasília,5g,2464,36,72,0.2245842468843636,960,370,93,103,51,22,275,312,182,1217,0,1,0,navigate
2025-11-02 20:26:00.233203,sess_00000081,trace_000000003237,span_page_000000001890,user_007511,/account/open,investments_portfolio,Support Request,app_0032,desktop,Chrome,Porto Alegre,wifi,2868,75,490,0.13071405167192884,1376,291,168,27,57,53,80,689,127,3321,0,2,0,reload
2025-11-02 20:31:00.233203,sess_00000930,trace_000000001742,span_page_000000001891,user_009091,/cards/activate,cards_activate,Login Flow,app_0040,desktop,Safari,Rio de Janeiro,4g,1303,12,149,0.038881638851251114,1206,143,366,9,25,14,66,367,203,3256,0,3,0,navigate
2025-11-02 20:36:00.233203,sess_00001823,trace_000000004566,span_page_000000001892,user_009777,/pix/transfer,account_documents,PIX Transfer,app_0065,desktop,Firefox,Fortaleza,5g,1074,82,318,0.34484901332920664,1193,485,568,18,39,45,72,685,212,4450,1,0,2,navigate
2025-11-02 20:41:00.233203,sess_00002303,trace_000000000635,span_page_000000001893,user_000473,/login,dashboard,Support Request,app_0062,desktop,Chrome,Belo Horizonte,4g,920,23,119,0.4475114588879869,704,602,52,28,48,50,160,482,94,8785,0,0,0,navigate
2025-11-02 20:46:00.233203,sess_00001147,trace_000000003850,span_page_000000001894,user_011456,/loans/status,pix_confirm,Account Opening,app_0122,desktop,Samsung Internet,São Paulo,5g,2624,62,60,0.11900498622059504,759,100,246,18,30,35,264,1102,103,3158,0,4,2,navigate
2025-11-02 20:51:00.233203,sess_00002436,trace_000000004694,span_page_000000001895,user_000578,/loans/status,loans_status,Card Activation,app_0071,desktop,Firefox,São Paulo,wifi,2089,130,1000,0.1566378631402847,1466,159,181,23,27,60,371,342,119,2529,0,1,0,prerender
2025-11-02 20:56:00.233203,sess_00001400,trace_000000003360,span_page_000000001896,user_014601,/account/documents,dashboard,Account Opening,app_0081,mobile,Chrome,Belo Horizonte,wifi,1013,26,74,0.07285561807163066,857,471,284,23,135,23,160,1118,97,2875,0,2,0,reload
2025-11-02 21:01:00.233203,sess_00001976,trace_000000001101,span_page_000000001897,user_014490,/account/documents,account_open,PIX Transfer,app_0096,desktop,Safari,São Paulo,4g,1646,28,160,0.11357069774612666,1113,863,201,23,34,93,65,207,192,2781,1,2,0,reload
2025-11-02 21:06:00.233203,sess_00000849,trace_000000000838,span_page_000000001898,user_001593,/pix/transfer,loans_status,Login Flow,app_0028,desktop,Chrome,Recife,wifi,984,116,79,0.07382725198815444,1818,290,236,13,15,20,77,701,137,3477,1,1,0,navigate
2025-11-02 21:11:00.233203,sess_00002239,trace_000000004174,span_page_000000001899,user_012859,/profile/edit,bills_list,Login Flow,app_0090,mobile,Safari,Curitiba,5g,2222,96,232,0.4691469835962319,2919,177,151,29,54,22,474,321,158,3522,0,3,0,prerender
2025-11-02 21:16:00.233203,sess_00001462,trace_000000000633,span_page_000000001900,user_008020,/account/open,bills_list,Account Opening,app_0140,tablet,Chrome,Salvador,5g,1786,123,343,0.2547213788154738,1916,844,1478,15,80,14,115,467,76,3064,0,1,0,navigate
2025-11-02 21:21:00.233203,sess_00000953,trace_000000001926,span_page_000000001901,user_006406,/pix/transfer,profile_edit,Support Request,app_0042,tablet,Chrome,Porto Alegre,5g,1548,74,69,0.14897346375096718,704,653,307,18,84,63,232,249,131,1941,2,1,0,prerender
2025-11-02 21:26:00.233203,sess_00000371,trace_000000002702,span_page_000000001902,user_010249,/profile/edit,investments_portfolio,Profile Update,app_0080,mobile,Samsung Internet,Rio de Janeiro,4g,1774,29,209,0.12942408870303596,1875,369,683,32,22,21,148,409,72,2422,0,0,2,navigate
2025-11-02 21:31:00.233203,sess_00001406,trace_000000002171,span_page_000000001903,user_001040,/login,pix_confirm,Account Opening,app_0124,mobile,Edge,Recife,5g,713,18,65,0.09564691778884936,974,332,621,30,61,16,215,230,136,1390,1,1,1,reload
2025-11-02 21:36:00.233203,sess_00002253,trace_000000000112,span_page_000000001904,user_001787,/dashboard,cards_list,Investment Purchase,app_0122,desktop,Safari,Belo Horizonte,5g,4085,24,528,0.12624131457200363,1610,420,1136,42,75,26,225,268,197,2627,1,2,0,reload
2025-11-02 21:41:00.233203,sess_00001718,trace_000000003203,span_page_000000001905,user_004612,/account/open,login,PIX Transfer,app_0018,mobile,Chrome,Curitiba,5g,529,104,50,0.06953465351549987,1197,964,118,17,82,41,63,220,102,2504,0,3,0,navigate
2025-11-02 21:46:00.233203,sess_00000743,trace_000000002187,span_page_000000001906,user_002365,/dashboard,account_documents,Profile Update,app_0064,tablet,Samsung Internet,Brasília,5g,679,75,50,0.1603014991494093,1234,587,279,3,29,18,122,488,131,5119,0,1,0,navigate
2025-11-02 21:51:00.233203,sess_00000864,trace_000000003648,span_page_000000001907,user_012747,/bills/list,pix_transfer,Statement Download,app_0083,mobile,Safari,Fortaleza,5g,2281,56,332,0.3891570659721652,1207,395,70,21,40,23,175,522,74,3396,1,2,1,navigate
2025-11-02 21:56:00.233203,sess_00000833,trace_000000003016,span_page_000000001908,user_012495,/investments/buy,profile_edit,Support Request,app_0023,mobile,Safari,Salvador,4g,1883,124,252,0.10691458338968168,1249,992,131,33,22,40,103,138,317,2654,0,2,0,navigate
2025-11-02 22:01:00.233203,sess_00000187,trace_000000004074,span_page_000000001909,user_001456,/account/open,investments_portfolio,Bill Payment,app_0003,tablet,Chrome,Fortaleza,wifi,1382,135,235,0.12179850557456322,972,643,105,27,36,44,291,218,246,2739,0,2,0,navigate
2025-11-02 22:06:00.233203,sess_00002089,trace_000000001643,span_page_000000001910,user_010377,/dashboard,loans_status,Loan Application,app_0067,mobile,Chrome,Brasília,5g,1745,23,79,0.08491709202625917,1051,848,432,12,72,16,147,247,174,1550,0,1,0,back_forward
2025-11-02 22:11:00.233203,sess_00000947,trace_000000003297,span_page_000000001911,user_007211,/account/documents,loans_status,Account Opening,app_0050,mobile,Safari,Recife,5g,2002,60,271,0.178751631665145,1140,228,279,15,71,36,169,588,248,4488,1,0,0,navigate
2025-11-02 22:16:00.233203,sess_00001521,trace_000000003354,span_page_000000001912,user_011722,/pix/transfer,cards_list,Account Opening,app_0012,mobile,Chrome,Rio de Janeiro,5g,2440,46,180,0.268841170736477,1422,579,497,14,64,22,118,270,132,2345,0,1,0,navigate
2025-11-02 22:21:00.233203,sess_00000748,trace_000000000168,span_page_000000001913,user_000268,/profile/edit,bills_list,PIX Transfer,app_0023,mobile,Firefox,Belo Horizonte,5g,2183,128,159,0.09502254136192978,1107,359,1256,23,106,36,96,427,103,2843,0,3,1,back_forward
2025-11-02 22:26:00.233203,sess_00002441,trace_000000000186,span_page_000000001914,user_011467,/bills/pay,account_documents,Card Activation,app_0034,desktop,Samsung Internet,Belo Horizonte,4g,1839,67,307,0.09932138133230865,703,214,237,20,55,26,237,490,180,3264,1,6,0,navigate
2025-11-02 22:31:00.233203,sess_00002453,trace_000000000783,span_page_000000001915,user_005756,/login,pix_confirm,Statement Download,app_0092,desktop,Firefox,Manaus,4g,2747,23,75,0.22609482052607563,910,307,187,21,38,19,603,676,198,2643,1,1,1,reload
2025-11-02 22:36:00.233203,sess_00002007,trace_000000003978,span_page_000000001916,user_009734,/investments/portfolio,dashboard,Statement Download,app_0084,mobile,Safari,Manaus,4g,1628,55,50,0.2560620209747155,1653,299,615,30,192,45,473,519,131,1806,0,2,1,navigate
2025-11-02 22:41:00.233203,sess_00001700,trace_000000002403,span_page_000000001917,user_012547,/account/documents,pix_confirm,Account Opening,app_0097,mobile,Chrome,Recife,5g,1803,38,50,0.04001679154290799,1302,509,298,11,68,50,148,423,68,2552,2,2,0,navigate
2025-11-02 22:46:00.233203,sess_00000686,trace_000000001310,span_page_000000001918,user_012959,/dashboard,bills_list,Account Opening,app_0059,mobile,Safari,Salvador,3g,1595,16,191,0.03909213223000011,1508,238,153,19,88,53,135,564,117,3149,0,1,0,navigate
2025-11-02 22:51:00.233203,sess_00000473,trace_000000002592,span_page_000000001919,user_010793,/login,bills_pay,Bill Payment,app_0020,desktop,Chrome,Manaus,4g,1436,31,128,1.0,320,584,62,19,47,27,258,269,76,3839,0,1,1,navigate
2025-11-02 22:56:00.233203,sess_00001165,trace_000000000644,span_page_000000001920,user_011918,/bills/list,bills_list,Card Activation,app_0077,mobile,Safari,São Paulo,5g,644,21,155,0.15579124797486854,1430,509,276,54,46,33,138,230,133,2843,1,2,0,navigate
2025-11-02 23:01:00.233203,sess_00001560,trace_000000001654,span_page_000000001921,user_000631,/loans/apply,loans_apply,PIX Transfer,app_0009,desktop,Chrome,Rio de Janeiro,5g,1300,25,124,0.09589055540140874,1640,964,345,34,76,48,507,501,158,1786,1,2,1,navigate
2025-11-02 23:06:00.233203,sess_00000240,trace_000000001651,span_page_000000001922,user_000977,/profile/edit,bills_list,Login Flow,app_0093,desktop,Chrome,Brasília,5g,937,51,51,0.1124724381656985,1169,301,399,19,59,18,92,172,290,2057,1,5,1,navigate
2025-11-02 23:11:00.233203,sess_00000302,trace_000000000701,span_page_000000001923,user_011430,/cards/list,pix_transfer,Card Activation,app_0125,tablet,Chrome,Brasília,5g,2065,24,281,0.21775710033736595,2439,354,597,8,62,42,132,291,151,2860,0,1,0,navigate
2025-11-02 23:16:00.233203,sess_00000667,trace_000000000850,span_page_000000001924,user_009622,/cards/activate,loans_status,Account Opening,app_0072,desktop,Firefox,Curitiba,5g,1066,22,172,0.1262605741298974,3215,296,209,28,81,75,135,446,315,1947,0,5,1,navigate
2025-11-02 23:21:00.233203,sess_00000761,trace_000000001291,span_page_000000001925,user_002003,/investments/portfolio,cards_activate,Card Activation,app_0133,mobile,Chrome,Curitiba,5g,1362,43,130,0.1370431480337322,1378,770,119,17,33,21,371,186,97,3875,0,2,1,back_forward
2025-11-02 23:26:00.233203,sess_00000070,trace_000000002451,span_page_000000001926,user_013839,/bills/list,account_open,Loan Application,app_0065,mobile,Firefox,Porto Alegre,wifi,1349,32,56,0.23012076333858758,846,606,307,39,34,59,116,516,147,2280,0,0,0,navigate
2025-11-02 23:31:00.233203,sess_00001066,trace_000000004523,span_page_000000001927,user_012759,/account/open,profile_edit,Support Request,app_0128,desktop,Chrome,Fortaleza,5g,7753,49,160,0.12788114160976047,579,484,358,12,84,58,98,149,146,1900,1,0,0,navigate
2025-11-02 23:36:00.233203,sess_00000532,trace_000000001914,span_page_000000001928,user_014311,/pix/transfer,pix_confirm,Support Request,app_0032,mobile,Chrome,Porto Alegre,wifi,2326,137,105,0.2603796620725739,1130,156,92,14,90,25,295,700,257,6166,2,1,1,navigate
2025-11-02 23:41:00.233203,sess_00000891,trace_000000002543,span_page_000000001929,user_014455,/investments/buy,login,PIX Transfer,app_0038,desktop,Safari,Belo Horizonte,wifi,2517,12,299,0.08855331564363533,341,289,339,12,43,20,380,498,91,3932,0,1,0,navigate
2025-11-02 23:46:00.233203,sess_00001598,trace_000000000227,span_page_000000001930,user_009217,/cards/list,cards_activate,Account Opening,app_0139,desktop,Safari,Salvador,4g,1445,64,261,0.3116017147245008,1822,792,146,21,24,18,141,430,179,3735,0,1,0,navigate
2025-11-02 23:51:00.233203,sess_00001907,trace_000000001584,span_page_000000001931,user_006509,/loans/status,cards_activate,Bill Payment,app_0077,tablet,Chrome,São Paulo,5g,2471,22,50,0.1390221742197727,835,723,468,15,64,42,466,301,158,2763,0,1,0,navigate
2025-11-02 23:56:00.233203,sess_00002169,trace_000000004357,span_page_000000001932,user_000117,/investments/portfolio,investments_portfolio,Support Request,app_0065,mobile,Chrome,Curitiba,wifi,2111,23,228,0.15170241118357686,1204,262,370,8,66,57,90,593,136,4577,0,0,0,navigate
2025-11-03 00:01:00.233203,sess_00002368,trace_000000002004,span_page_000000001933,user_008881,/loans/apply,bills_pay,Login Flow,app_0059,mobile,Safari,Salvador,4g,9105,20,155,0.12106793457144145,2114,163,717,65,18,65,140,499,115,8228,0,0,0,back_forward
2025-11-03 00:06:00.233203,sess_00001948,trace_000000001440,span_page_000000001934,user_000007,/cards/activate,loans_status,Login Flow,app_0133,mobile,Edge,Manaus,4g,804,67,85,0.03552318537934299,1254,744,529,18,86,41,183,253,232,2501,0,1,0,back_forward
2025-11-03 00:11:00.233203,sess_00001500,trace_000000003870,span_page_000000001935,user_012126,/loans/apply,investments_portfolio,Account Opening,app_0015,mobile,Chrome,Curitiba,5g,2484,48,239,0.08968178245294275,439,232,460,11,71,38,217,268,312,800,0,3,0,reload
2025-11-03 00:16:00.233203,sess_00000202,trace_000000002545,span_page_000000001936,user_008989,/pix/confirm,account_documents,PIX Transfer,app_0025,desktop,Samsung Internet,São Paulo,5g,1294,80,292,0.2378334650009773,1186,716,501,20,62,34,174,391,159,2185,0,1,0,reload
2025-11-03 00:21:00.233203,sess_00001283,trace_000000001810,span_page_000000001937,user_005967,/loans/apply,investments_buy,Card Activation,app_0025,desktop,Firefox,Rio de Janeiro,wifi,1462,50,154,0.059146303460882614,1181,293,241,43,31,40,51,468,102,4549,0,0,0,navigate
2025-11-03 00:26:00.233203,sess_00002402,trace_000000004244,span_page_000000001938,user_012357,/bills/list,investments_buy,Bill Payment,app_0084,desktop,Firefox,São Paulo,wifi,5043,30,460,0.08333120115108816,1544,802,211,30,58,21,179,462,144,6813,0,1,0,prerender
2025-11-03 00:31:00.233203,sess_00002124,trace_000000001074,span_page_000000001939,user_011595,/cards/activate,cards_list,Login Flow,app_0060,mobile,Chrome,Belo Horizonte,3g,1458,62,119,0.058375834375781546,811,693,731,40,44,20,87,1008,76,3864,0,3,1,reload
2025-11-03 00:36:00.233203,sess_00000770,trace_000000001893,span_page_000000001940,user_004527,/investments/buy,bills_list,Bill Payment,app_0016,mobile,Chrome,Recife,wifi,3176,119,275,0.0727747682240436,1120,302,165,25,29,21,312,826,72,3923,0,1,0,navigate
2025-11-03 00:41:00.233203,sess_00000856,trace_000000000221,span_page_000000001941,user_013671,/account/documents,pix_transfer,Login Flow,app_0144,tablet,Safari,Rio de Janeiro,5g,2032,221,219,0.07114404603707412,1158,537,149,11,53,14,203,239,223,4638,0,0,1,reload
2025-11-03 00:46:00.233203,sess_00000993,trace_000000004171,span_page_000000001942,user_007887,/login,bills_pay,Statement Download,app_0111,mobile,Chrome,São Paulo,4g,1782,54,263,0.14094529860624017,539,1178,500,18,50,25,137,462,306,2525,0,0,0,reload
2025-11-03 00:51:00.233203,sess_00000007,trace_000000002385,span_page_000000001943,user_004748,/investments/buy,dashboard,Card Activation,app_0019,desktop,Safari,Porto Alegre,4g,2095,31,93,0.05868170304868668,1592,417,216,30,48,44,163,244,479,1252,0,3,1,reload
2025-11-03 00:56:00.233203,sess_00000129,trace_000000004420,span_page_000000001944,user_003379,/cards/activate,investments_portfolio,Support Request,app_0102,mobile,Chrome,Salvador,wifi,3391,55,232,0.07588185240801693,2082,300,335,26,26,32,151,914,249,4390,0,4,0,navigate
2025-11-03 01:01:00.233203,sess_00001602,trace_000000001614,span_page_000000001945,user_008441,/investments/buy,bills_list,PIX Transfer,app_0013,mobile,Safari,Recife,5g,3417,15,287,0.22431059693011732,1002,414,749,16,41,25,189,345,183,5511,1,1,0,reload
2025-11-03 01:06:00.233203,sess_00002418,trace_000000002866,span_page_000000001946,user_003493,/bills/pay,cards_activate,Support Request,app_0138,desktop,Safari,Rio de Janeiro,wifi,2215,61,53,0.09775878421218881,416,263,335,19,76,32,50,916,128,3497,0,0,0,navigate
2025-11-03 01:11:00.233203,sess_00002316,trace_000000000516,span_page_000000001947,user_013921,/loans/status,dashboard,Investment Purchase,app_0045,desktop,Chrome,Rio de Janeiro,wifi,3646,15,187,0.7605344670370421,601,600,52,21,30,88,81,479,51,3486,0,2,0,navigate
2025-11-03 01:16:00.233203,sess_00002014,trace_000000003585,span_page_000000001948,user_005454,/investments/portfolio,cards_list,Profile Update,app_0087,mobile,Chrome,Porto Alegre,5g,1461,19,50,0.026464730117035224,866,212,392,8,96,38,71,602,169,1713,0,1,0,navigate
2025-11-03 01:21:00.233203,sess_00002112,trace_000000000632,span_page_000000001949,user_008954,/loans/apply,login,Support Request,app_0118,desktop,Safari,Belo Horizonte,5g,1146,31,77,0.03857853095798054,1223,326,989,18,54,27,225,281,150,2463,1,1,0,navigate
2025-11-03 01:26:00.233203,sess_00000104,trace_000000002652,span_page_000000001950,user_010131,/profile/edit,profile_edit,Account Opening,app_0035,desktop,Chrome,Brasília,wifi,879,81,357,0.4586211178320589,1536,397,386,15,59,23,197,171,208,4956,0,0,1,navigate
2025-11-03 01:31:00.233203,sess_00001292,trace_000000000919,span_page_000000001951,user_001901,/dashboard,loans_apply,Investment Purchase,app_0095,tablet,Edge,Rio de Janeiro,wifi,2112,50,142,0.09980125042394286,2909,471,169,16,86,40,273,252,248,3354,0,0,1,navigate
2025-11-03 01:36:00.233203,sess_00002486,trace_000000003644,span_page_000000001952,user_012072,/account/open,pix_transfer,PIX Transfer,app_0097,mobile,Chrome,Salvador,5g,4690,10,138,0.02133580074261927,1057,328,267,51,53,25,104,170,197,2227,0,0,2,navigate
2025-11-03 01:41:00.233203,sess_00000494,trace_000000003377,span_page_000000001953,user_006957,/investments/portfolio,cards_activate,Login Flow,app_0000,tablet,Chrome,Curitiba,5g,1771,41,55,0.06513138569338228,1209,618,66,14,23,32,275,195,221,2196,0,0,0,back_forward
2025-11-03 01:46:00.233203,sess_00001066,trace_000000002309,span_page_000000001954,user_014418,/account/open,bills_pay,Investment Purchase,app_0128,desktop,Chrome,Brasília,5g,3251,167,89,0.34397379403772166,2783,191,257,30,77,35,229,208,139,1558,1,2,0,navigate
2025-11-03 01:51:00.233203,sess_00001546,trace_000000004567,span_page_000000001955,user_007981,/pix/confirm,loans_status,Support Request,app_0096,desktop,Chrome,Manaus,5g,1727,27,492,0.3132254520190926,1530,404,167,21,89,32,259,306,103,2411,0,2,0,navigate
2025-11-03 01:56:00.233203,sess_00002016,trace_000000002408,span_page_000000001956,user_004613,/loans/apply,account_documents,Account Opening,app_0025,mobile,Edge,São Paulo,5g,1588,30,445,0.07065710285481318,807,321,141,18,118,26,99,699,245,895,0,1,0,navigate
2025-11-03 02:01:00.233203,sess_00001464,trace_000000004042,span_page_000000001957,user_000442,/pix/transfer,investments_portfolio,Loan Application,app_0121,desktop,Chrome,Salvador,5g,3515,83,165,0.048645393703637206,754,403,260,23,83,47,374,241,96,2547,0,1,0,navigate
2025-11-03 02:06:00.233203,sess_00000577,trace_000000002760,span_page_000000001958,user_011067,/account/documents,dashboard,Profile Update,app_0093,mobile,Chrome,Fortaleza,wifi,1580,34,90,0.15725694347854466,1380,692,415,27,27,23,148,172,83,1949,0,0,0,navigate
