@timestamp,session_id,trace_id,page_url,resource_url,resource_type,resource_name,initiator_type,duration_ms,transfer_size_bytes,encoded_body_size_bytes,decoded_body_size_bytes,dns_time_ms,tcp_time_ms,ttfb_ms,download_time_ms,http_status,is_cached,cdn_provider,application_id
2025-11-03 20:39:00.283342,sess_00001515,trace_000000004034,/pix/confirm,https://cdn.itau.com.br/css/9.woff2,image,resource_2271.png,link,157,228268,8248,4935,7,22,39,68,200,False,origin,app_0116
2025-11-03 20:40:30.283342,sess_00000212,trace_000000002148,/account/documents,https://cdn.itau.com.br/img/81.css,stylesheet,resource_2272.js,link,139,1574937,775344,28980,5,14,57,28,200,False,Cloudflare,app_0085
2025-11-03 20:42:00.283342,sess_00001625,trace_000000001742,/bills/pay,https://cdn.itau.com.br/img/75.js,image,resource_2273.js,css,211,483,23014,376267,14,19,63,245,500,False,Cloudflare,app_0121
2025-11-03 20:43:30.283342,sess_00000351,trace_000000001338,/pix/confirm,https://cdn.itau.com.br/img/27.js,other,resource_2274.png,css,120,44094,68330,3840,9,22,12,24,200,True,Akamai,app_0144
2025-11-03 20:45:00.283342,sess_00002012,trace_000000001397,/pix/transfer,https://cdn.itau.com.br/css/83.js,script,resource_2275.woff2,link,1657,344580,233071,250836,27,12,61,56,304,False,origin,app_0010
2025-11-03 20:46:30.283342,sess_00002225,trace_000000002618,/investments/buy,https://cdn.itau.com.br/img/26.js,script,resource_2276.js,script,20,1534,76949,16207,8,14,47,16,304,False,Cloudflare,app_0086
2025-11-03 20:48:00.283342,sess_00001405,trace_000000004120,/cards/activate,https://cdn.itau.com.br/img/49.css,script,resource_2277.css,css,259,2517,112937,24856,7,21,68,67,200,False,AWS CloudFront,app_0039
2025-11-03 20:49:30.283342,sess_00001242,trace_000000004751,/login,https://cdn.itau.com.br/css/64.js,font,resource_2278.js,link,147,87544,47701,229757,4,27,64,28,200,True,AWS CloudFront,app_0101
2025-11-03 20:51:00.283342,sess_00001390,trace_000000000040,/account/open,https://cdn.itau.com.br/img/18.js,script,resource_2279.jpg,link,44,20459,199504,1240,15,19,12,130,200,True,Fastly,app_0038
2025-11-03 20:52:30.283342,sess_00000336,trace_000000004363,/loans/status,https://cdn.itau.com.br/js/49.png,stylesheet,resource_2280.woff2,fetch,522,102219,1073,829516,33,28,191,126,200,False,AWS CloudFront,app_0123
2025-11-03 20:54:00.283342,sess_00002183,trace_000000001999,/cards/activate,https://cdn.itau.com.br/fonts/78.css,image,resource_2281.png,css,189,104788,21388,1072781,9,13,24,209,500,True,AWS CloudFront,app_0019
2025-11-03 20:55:30.283342,sess_00001614,trace_000000004349,/pix/transfer,https://cdn.itau.com.br/fonts/26.png,script,resource_2282.jpg,script,384,12591,100,1624,7,9,59,186,200,False,AWS CloudFront,app_0141
2025-11-03 20:57:00.283342,sess_00000646,trace_000000001910,/bills/list,https://cdn.itau.com.br/css/7.css,xmlhttprequest,resource_2283.css,script,149,3459450,687255,42697,8,17,27,108,200,True,Cloudflare,app_0071
2025-11-03 20:58:30.283342,sess_00000378,trace_000000000600,/dashboard,https://cdn.itau.com.br/fonts/49.css,xmlhttprequest,resource_2284.js,fetch,101,604319,69659,30326,9,31,94,215,200,False,Cloudflare,app_0056
2025-11-03 21:00:00.283342,sess_00000752,trace_000000001545,/bills/list,https://cdn.itau.com.br/fonts/95.js,script,resource_2285.css,img,44,51733,14084,15984,5,12,62,158,200,True,Cloudflare,app_0010
2025-11-03 21:01:30.283342,sess_00002387,trace_000000001168,/cards/activate,https://cdn.itau.com.br/js/78.png,image,resource_2286.woff2,link,44,437905,13878,66180,13,11,20,199,200,True,Fastly,app_0005
2025-11-03 21:03:00.283342,sess_00002016,trace_000000002367,/pix/transfer,https://cdn.itau.com.br/css/63.png,font,resource_2287.js,css,357,202730,48751,27882,4,12,75,82,200,False,AWS CloudFront,app_0044
2025-11-03 21:04:30.283342,sess_00001230,trace_000000002549,/pix/confirm,https://cdn.itau.com.br/img/54.css,font,resource_2288.css,fetch,54,16785,38847,735164,7,23,87,124,200,False,origin,app_0068
2025-11-03 21:06:00.283342,sess_00000258,trace_000000002217,/account/open,https://cdn.itau.com.br/fonts/87.js,fetch,resource_2289.jpg,script,18,14346,222858,83741,10,12,64,39,200,False,AWS CloudFront,app_0123
2025-11-03 21:07:30.283342,sess_00000708,trace_000000003518,/pix/confirm,https://cdn.itau.com.br/css/19.css,fetch,resource_2290.woff2,img,144,10665,12726,1134,6,37,53,36,200,True,AWS CloudFront,app_0076
2025-11-03 21:09:00.283342,sess_00000609,trace_000000004323,/cards/list,https://cdn.itau.com.br/css/88.woff2,image,resource_2291.woff2,link,790,2047,437416,583289,15,14,84,93,304,False,Akamai,app_0093
2025-11-03 21:10:30.283342,sess_00000538,trace_000000003431,/cards/list,https://cdn.itau.com.br/css/83.woff2,stylesheet,resource_2292.js,script,351,40418,4323,38423,6,18,100,115,404,False,AWS CloudFront,app_0083
2025-11-03 21:12:00.283342,sess_00000286,trace_000000001475,/cards/list,https://cdn.itau.com.br/css/35.js,image,resource_2293.jpg,fetch,113,8951,2328,1685,14,27,149,22,200,True,Akamai,app_0140
2025-11-03 21:13:30.283342,sess_00001820,trace_000000003139,/pix/transfer,https://cdn.itau.com.br/img/85.js,script,resource_2294.png,fetch,111,15616,23806,154666,4,27,102,32,200,False,Fastly,app_0145
2025-11-03 21:15:00.283342,sess_00000283,trace_000000002396,/login,https://cdn.itau.com.br/css/83.css,script,resource_2295.jpg,css,144,9540,24150,8808,1,14,41,190,200,True,origin,app_0112
2025-11-03 21:16:30.283342,sess_00001097,trace_000000003853,/bills/list,https://cdn.itau.com.br/js/66.woff2,font,resource_2296.css,css,61,5000000,13563,906,10,25,263,215,200,True,Cloudflare,app_0007
2025-11-03 21:18:00.283342,sess_00001842,trace_000000003785,/cards/activate,https://cdn.itau.com.br/img/90.css,font,resource_2297.jpg,fetch,135,100550,52903,24894,6,20,24,27,304,True,Cloudflare,app_0109
2025-11-03 21:19:30.283342,sess_00002194,trace_000000002521,/account/open,https://cdn.itau.com.br/img/13.css,font,resource_2298.woff2,link,34,4478,80395,4407,11,25,53,10,500,True,Cloudflare,app_0099
2025-11-03 21:21:00.283342,sess_00000232,trace_000000002643,/cards/list,https://cdn.itau.com.br/css/38.woff2,other,resource_2299.woff2,img,457,3324,620,389090,8,16,77,409,200,True,Cloudflare,app_0058
2025-11-03 21:22:30.283342,sess_00000909,trace_000000004189,/loans/apply,https://cdn.itau.com.br/js/58.png,image,resource_2300.jpg,fetch,150,674174,39764,4371,3,16,53,37,200,True,Cloudflare,app_0092
2025-11-03 21:24:00.283342,sess_00000964,trace_000000000810,/bills/list,https://cdn.itau.com.br/fonts/87.woff2,image,resource_2301.woff2,script,142,24044,2473,37336,9,34,149,70,200,True,AWS CloudFront,app_0042
2025-11-03 21:25:30.283342,sess_00000302,trace_000000000332,/investments/buy,https://cdn.itau.com.br/img/100.js,image,resource_2302.css,img,216,78900,1523,87865,4,37,15,284,200,True,Fastly,app_0130
2025-11-03 21:27:00.283342,sess_00002377,trace_000000002039,/dashboard,https://cdn.itau.com.br/css/39.js,other,resource_2303.css,fetch,230,1751,7007,62000,17,18,143,170,200,True,Cloudflare,app_0040
2025-11-03 21:28:30.283342,sess_00000890,trace_000000002629,/investments/portfolio,https://cdn.itau.com.br/img/46.js,script,resource_2304.jpg,img,834,760,6617,33791,11,26,84,43,200,False,Fastly,app_0030
2025-11-03 21:30:00.283342,sess_00000187,trace_000000003674,/investments/buy,https://cdn.itau.com.br/fonts/89.woff2,stylesheet,resource_2305.jpg,css,291,2072,5464,78130,6,17,32,124,200,False,Akamai,app_0073
2025-11-03 21:31:30.283342,sess_00000824,trace_000000002202,/profile/edit,https://cdn.itau.com.br/css/77.woff2,stylesheet,resource_2306.jpg,img,266,454,967,174492,7,23,47,79,200,True,Akamai,app_0035
2025-11-03 21:33:00.283342,sess_00000662,trace_000000000453,/pix/confirm,https://cdn.itau.com.br/img/34.js,image,resource_2307.png,script,162,3744,5215,205307,10,33,34,264,200,True,Fastly,app_0146
2025-11-03 21:34:30.283342,sess_00001734,trace_000000003072,/pix/confirm,https://cdn.itau.com.br/img/36.png,script,resource_2308.woff2,link,287,1072624,4448,49591,10,18,142,68,200,False,AWS CloudFront,app_0144
2025-11-03 21:36:00.283342,sess_00000367,trace_000000001535,/loans/apply,https://cdn.itau.com.br/fonts/62.css,image,resource_2309.js,img,339,12152,1175854,112044,3,28,44,29,200,False,Akamai,app_0015
2025-11-03 21:37:30.283342,sess_00000620,trace_000000003729,/loans/status,https://cdn.itau.com.br/js/64.woff2,image,resource_2310.png,css,438,107882,4179,251817,5,15,6,113,200,True,Cloudflare,app_0070
2025-11-03 21:39:00.283342,sess_00000732,trace_000000002405,/dashboard,https://cdn.itau.com.br/fonts/42.js,stylesheet,resource_2311.js,fetch,188,23139,4529,30634,2,13,43,242,200,False,Akamai,app_0045
2025-11-03 21:40:30.283342,sess_00000232,trace_000000000918,/account/open,https://cdn.itau.com.br/img/31.woff2,xmlhttprequest,resource_2312.jpg,css,139,1541,9165,28682,8,61,81,127,200,True,Cloudflare,app_0134
2025-11-03 21:42:00.283342,sess_00002071,trace_000000001152,/bills/pay,https://cdn.itau.com.br/fonts/88.js,image,resource_2313.jpg,script,49,861,101939,114992,8,15,107,40,200,False,Akamai,app_0050
2025-11-03 21:43:30.283342,sess_00001713,trace_000000001588,/cards/activate,https://cdn.itau.com.br/css/58.png,stylesheet,resource_2314.woff2,link,49,1524,44037,10354,23,36,73,21,200,False,Akamai,app_0145
2025-11-03 21:45:00.283342,sess_00001551,trace_000000000403,/account/open,https://cdn.itau.com.br/css/47.js,fetch,resource_2315.jpg,link,119,18160,7107,81534,10,20,32,235,200,True,AWS CloudFront,app_0119
2025-11-03 21:46:30.283342,sess_00002417,trace_000000001278,/bills/pay,https://cdn.itau.com.br/img/99.css,font,resource_2316.woff2,link,84,278188,589684,354552,9,36,26,154,200,False,Cloudflare,app_0114
2025-11-03 21:48:00.283342,sess_00000079,trace_000000002488,/bills/pay,https://cdn.itau.com.br/fonts/53.css,image,resource_2317.woff2,fetch,603,109967,400368,30131,6,16,24,51,200,False,origin,app_0027
2025-11-03 21:49:30.283342,sess_00001748,trace_000000004102,/pix/confirm,https://cdn.itau.com.br/css/53.png,stylesheet,resource_2318.png,link,2454,54249,6266,105684,8,55,49,304,200,False,AWS CloudFront,app_0085
2025-11-03 21:51:00.283342,sess_00001161,trace_000000003545,/pix/confirm,https://cdn.itau.com.br/img/85.woff2,image,resource_2319.js,fetch,206,1997,63765,711,9,31,107,156,200,True,Akamai,app_0105
2025-11-03 21:52:30.283342,sess_00001381,trace_000000000936,/investments/portfolio,https://cdn.itau.com.br/img/72.woff2,image,resource_2320.js,img,889,4165,87941,10749,8,16,25,239,200,False,Cloudflare,app_0136
2025-11-03 21:54:00.283342,sess_00002046,trace_000000004428,/bills/pay,https://cdn.itau.com.br/img/19.png,image,resource_2321.png,fetch,187,1651068,265820,97118,9,19,240,99,200,False,Akamai,app_0145
2025-11-03 21:55:30.283342,sess_00000533,trace_000000004765,/loans/apply,https://cdn.itau.com.br/css/50.woff2,script,resource_2322.js,link,204,168304,20175,347616,8,12,70,144,200,True,Cloudflare,app_0030
2025-11-03 21:57:00.283342,sess_00000594,trace_000000000740,/pix/confirm,https://cdn.itau.com.br/fonts/14.png,font,resource_2323.css,script,396,33106,3103,83970,6,9,75,92,200,False,Cloudflare,app_0086
2025-11-03 21:58:30.283342,sess_00000509,trace_000000000177,/investments/portfolio,https://cdn.itau.com.br/css/59.js,stylesheet,resource_2324.css,script,152,34896,139881,974,11,34,122,56,200,True,Cloudflare,app_0022
2025-11-03 22:00:00.283342,sess_00002425,trace_000000001417,/pix/transfer,https://cdn.itau.com.br/img/94.png,image,resource_2325.js,img,254,71312,29688,15694,3,15,53,229,200,True,Akamai,app_0114
2025-11-03 22:01:30.283342,sess_00000056,trace_000000000707,/bills/pay,https://cdn.itau.com.br/js/5.css,xmlhttprequest,resource_2326.woff2,fetch,127,3760,31393,20140,7,11,68,40,200,True,AWS CloudFront,app_0006
2025-11-03 22:03:00.283342,sess_00001425,trace_000000001430,/investments/buy,https://cdn.itau.com.br/js/52.png,font,resource_2327.woff2,fetch,66,839,128668,14755,15,17,31,123,304,True,AWS CloudFront,app_0071
2025-11-03 22:04:30.283342,sess_00000064,trace_000000003795,/cards/list,https://cdn.itau.com.br/fonts/8.js,image,resource_2328.css,css,191,67280,9147,6023,3,27,202,144,200,False,AWS CloudFront,app_0136
2025-11-03 22:06:00.283342,sess_00002394,trace_000000002519,/cards/list,https://cdn.itau.com.br/css/53.js,fetch,resource_2329.png,script,211,3114,98038,136707,4,13,80,304,200,True,Cloudflare,app_0041
2025-11-03 22:07:30.283342,sess_00001236,trace_000000003757,/account/open,https://cdn.itau.com.br/img/78.png,stylesheet,resource_2330.jpg,script,35,3322,598644,35813,4,11,80,188,200,True,Cloudflare,app_0071
2025-11-03 22:09:00.283342,sess_00000882,trace_000000002307,/cards/activate,https://cdn.itau.com.br/img/35.css,stylesheet,resource_2331.js,img,447,454659,10836,1906,4,10,31,56,500,False,Cloudflare,app_0111
2025-11-03 22:10:30.283342,sess_00001319,trace_000000004792,/login,https://cdn.itau.com.br/js/46.js,image,resource_2332.woff2,css,38,46136,12902,84662,10,34,20,43,304,False,AWS CloudFront,app_0092
2025-11-03 22:12:00.283342,sess_00001224,trace_000000004417,/investments/portfolio,https://cdn.itau.com.br/fonts/46.png,font,resource_2333.woff2,link,260,2568,2858,17178,6,11,111,47,200,False,Fastly,app_0086
2025-11-03 22:13:30.283342,sess_00002348,trace_000000003232,/loans/apply,https://cdn.itau.com.br/img/96.js,image,resource_2334.js,link,67,8487,7230,428972,8,22,158,234,200,False,Akamai,app_0147
2025-11-03 22:15:00.283342,sess_00002100,trace_000000002428,/cards/activate,https://cdn.itau.com.br/js/36.png,script,resource_2335.css,css,11,589189,11181,42536,9,19,66,52,200,False,AWS CloudFront,app_0095
2025-11-03 22:16:30.283342,sess_00000922,trace_000000003107,/account/open,https://cdn.itau.com.br/img/97.js,other,resource_2336.jpg,script,190,18917,1172,13356,3,25,8,74,200,False,Akamai,app_0137
2025-11-03 22:18:00.283342,sess_00001547,trace_000000000468,/dashboard,https://cdn.itau.com.br/js/35.woff2,fetch,resource_2337.png,css,73,2155,69605,8592,22,38,62,97,200,True,Akamai,app_0128
2025-11-03 22:19:30.283342,sess_00000570,trace_000000004131,/pix/transfer,https://cdn.itau.com.br/fonts/41.css,image,resource_2338.js,link,510,30733,3307,9490,7,22,87,95,200,False,Fastly,app_0026
2025-11-03 22:21:00.283342,sess_00001554,trace_000000003232,/investments/portfolio,https://cdn.itau.com.br/js/2.png,image,resource_2339.woff2,script,9,188311,414050,263,8,6,45,50,500,False,AWS CloudFront,app_0054
2025-11-03 22:22:30.283342,sess_00000546,trace_000000002819,/loans/apply,https://cdn.itau.com.br/fonts/72.png,script,resource_2340.css,link,49,1192,3675,86023,4,103,43,102,200,True,Akamai,app_0115
2025-11-03 22:24:00.283342,sess_00000593,trace_000000004207,/login,https://cdn.itau.com.br/js/89.woff2,image,resource_2341.css,link,255,2111,35157,61819,4,17,64,39,200,False,Akamai,app_0074
2025-11-03 22:25:30.283342,sess_00001629,trace_000000003297,/investments/portfolio,https://cdn.itau.com.br/css/31.png,fetch,resource_2342.jpg,script,518,87725,30484,18078,9,25,60,75,200,False,AWS CloudFront,app_0132
2025-11-03 22:27:00.283342,sess_00002364,trace_000000001652,/cards/activate,https://cdn.itau.com.br/js/37.css,xmlhttprequest,resource_2343.woff2,link,180,111842,1843,12771,5,17,18,333,200,True,Fastly,app_0112
2025-11-03 22:28:30.283342,sess_00000462,trace_000000002373,/investments/buy,https://cdn.itau.com.br/fonts/10.png,font,resource_2344.woff2,img,57,1113462,51901,1085916,3,23,49,98,200,True,origin,app_0094
2025-11-03 22:30:00.283342,sess_00000858,trace_000000003162,/cards/activate,https://cdn.itau.com.br/js/20.js,image,resource_2345.jpg,link,193,137259,97211,40170,5,15,20,94,200,False,Akamai,app_0145
2025-11-03 22:31:30.283342,sess_00000050,trace_000000000879,/pix/transfer,https://cdn.itau.com.br/css/4.js,other,resource_2346.woff2,script,152,3953,529663,27124,11,18,53,23,200,False,Cloudflare,app_0136
2025-11-03 22:33:00.283342,sess_00002137,trace_000000004277,/pix/confirm,https://cdn.itau.com.br/img/8.woff2,image,resource_2347.css,img,136,275,416,152969,6,21,50,111,200,False,Akamai,app_0092
2025-11-03 22:34:30.283342,sess_00000795,trace_000000004826,/investments/buy,https://cdn.itau.com.br/js/60.woff2,stylesheet,resource_2348.jpg,fetch,300,5246,76434,9188,7,22,52,101,200,True,Cloudflare,app_0042
2025-11-03 22:36:00.283342,sess_00001343,trace_000000000805,/pix/confirm,https://cdn.itau.com.br/img/79.woff2,image,resource_2349.jpg,link,48,19286,522,66786,7,17,43,74,200,False,Cloudflare,app_0118
2025-11-03 22:37:30.283342,sess_00002260,trace_000000003499,/investments/buy,https://cdn.itau.com.br/fonts/32.woff2,fetch,resource_2350.jpg,script,589,8421,19535,169109,11,22,45,28,200,False,Cloudflare,app_0142
2025-11-03 22:39:00.283342,sess_00000315,trace_000000002080,/bills/pay,https://cdn.itau.com.br/fonts/82.png,stylesheet,resource_2351.jpg,link,210,1001323,608,3126,6,37,29,142,200,True,Akamai,app_0017
2025-11-03 22:40:30.283342,sess_00002052,trace_000000001626,/investments/portfolio,https://cdn.itau.com.br/img/96.js,image,resource_2352.jpg,fetch,241,221882,18842,2056227,8,28,70,167,200,False,AWS CloudFront,app_0073
2025-11-03 22:42:00.283342,sess_00001201,trace_000000001919,/pix/confirm,https://cdn.itau.com.br/js/38.js,font,resource_2353.woff2,img,614,11486,21017,1320,3,17,56,51,200,False,Akamai,app_0089
2025-11-03 22:43:30.283342,sess_00000505,trace_000000003511,/dashboard,https://cdn.itau.com.br/css/48.css,script,resource_2354.png,css,260,220975,252188,16481,6,12,100,218,200,False,origin,app_0133
2025-11-03 22:45:00.283342,sess_00000842,trace_000000003242,/account/open,https://cdn.itau.com.br/css/63.png,font,resource_2355.jpg,script,265,29515,325935,304266,6,12,47,76,200,False,Cloudflare,app_0114
2025-11-03 22:46:30.283342,sess_00000460,trace_000000003776,/pix/transfer,https://cdn.itau.com.br/fonts/74.css,script,resource_2356.js,script,361,101364,51130,53721,5,13,29,191,200,True,AWS CloudFront,app_0066
2025-11-03 22:48:00.283342,sess_00000430,trace_000000001307,/pix/confirm,https://cdn.itau.com.br/img/77.js,fetch,resource_2357.woff2,script,288,561,11686,23489,11,27,70,94,200,False,AWS CloudFront,app_0127
2025-11-03 22:49:30.283342,sess_00000111,trace_000000002688,/account/open,https://cdn.itau.com.br/fonts/34.css,stylesheet,resource_2358.jpg,link,182,407493,27847,2818,6,22,56,72,200,False,AWS CloudFront,app_0069
2025-11-03 22:51:00.283342,sess_00001451,trace_000000004497,/bills/pay,https://cdn.itau.com.br/img/19.woff2,image,resource_2359.js,link,1136,5014,28435,204911,2,28,69,39,200,True,AWS CloudFront,app_0029
2025-11-03 22:52:30.283342,sess_00002233,trace_000000004928,/loans/apply,https://cdn.itau.com.br/js/19.js,other,resource_2360.png,img,76,113209,33340,17070,4,16,54,77,200,False,Akamai,app_0112
2025-11-03 22:54:00.283342,sess_00002074,trace_000000001356,/investments/portfolio,https://cdn.itau.com.br/css/88.css,image,resource_2361.woff2,img,146,14469,323211,69350,2,21,122,131,404,False,Akamai,app_0003
2025-11-03 22:55:30.283342,sess_00001862,trace_000000003900,/login,https://cdn.itau.com.br/img/19.woff2,image,resource_2362.js,script,93,1162,43800,294671,8,9,124,36,200,False,Fastly,app_0129
2025-11-03 22:57:00.283342,sess_00001827,trace_000000000094,/account/open,https://cdn.itau.com.br/js/2.png,xmlhttprequest,resource_2363.css,fetch,390,3034,33865,174063,5,5,32,61,404,False,origin,app_0081
2025-11-03 22:58:30.283342,sess_00001364,trace_000000001225,/investments/portfolio,https://cdn.itau.com.br/css/96.css,script,resource_2364.png,link,442,278206,184940,20380,4,44,62,27,200,False,origin,app_0020
2025-11-03 23:00:00.283342,sess_00000419,trace_000000004894,/dashboard,https://cdn.itau.com.br/js/26.woff2,image,resource_2365.png,css,1075,143907,178841,15047,4,11,68,202,200,False,AWS CloudFront,app_0052
2025-11-03 23:01:30.283342,sess_00001652,trace_000000001890,/account/open,https://cdn.itau.com.br/img/68.js,font,resource_2366.jpg,script,37,91274,4255,16884,5,30,58,123,200,False,Akamai,app_0084
2025-11-03 23:03:00.283342,sess_00001018,trace_000000003673,/account/open,https://cdn.itau.com.br/css/4.png,script,resource_2367.woff2,fetch,1238,186504,4210,409,10,12,119,177,404,False,AWS CloudFront,app_0143
2025-11-03 23:04:30.283342,sess_00001636,trace_000000004772,/account/open,https://cdn.itau.com.br/fonts/89.js,image,resource_2368.css,fetch,988,10655,12745,13029,11,26,60,53,200,False,Akamai,app_0125
2025-11-03 23:06:00.283342,sess_00001881,trace_000000004309,/dashboard,https://cdn.itau.com.br/fonts/79.js,image,resource_2369.css,fetch,202,74730,909,32512,9,58,131,50,404,True,Cloudflare,app_0005
2025-11-03 23:07:30.283342,sess_00001685,trace_000000002685,/bills/list,https://cdn.itau.com.br/fonts/59.css,fetch,resource_2370.js,css,560,144193,902,29625,6,21,109,213,200,False,Fastly,app_0015
2025-11-03 23:09:00.283342,sess_00000752,trace_000000002186,/cards/list,https://cdn.itau.com.br/css/92.css,xmlhttprequest,resource_2371.css,script,542,5772,380498,115,11,15,85,80,200,False,AWS CloudFront,app_0050
2025-11-03 23:10:30.283342,sess_00000439,trace_000000001825,/profile/edit,https://cdn.itau.com.br/css/6.woff2,font,resource_2372.jpg,css,174,14510,101813,1976277,3,12,102,42,200,True,AWS CloudFront,app_0025
2025-11-03 23:12:00.283342,sess_00000584,trace_000000001369,/loans/status,https://cdn.itau.com.br/img/57.css,stylesheet,resource_2373.jpg,img,30,74943,72791,21366,16,29,105,27,200,False,AWS CloudFront,app_0035
2025-11-03 23:13:30.283342,sess_00001104,trace_000000000171,/account/documents,https://cdn.itau.com.br/js/96.png,stylesheet,resource_2374.woff2,img,251,2481,4176,52112,4,17,105,82,200,False,Akamai,app_0036
2025-11-03 23:15:00.283342,sess_00001574,trace_000000001693,/cards/activate,https://cdn.itau.com.br/img/46.js,fetch,resource_2375.png,css,156,612,2565,1347,6,13,29,99,200,False,AWS CloudFront,app_0145
2025-11-03 23:16:30.283342,sess_00000049,trace_000000002314,/login,https://cdn.itau.com.br/css/67.png,image,resource_2376.woff2,fetch,67,4512,47641,8664,29,11,31,60,200,True,Cloudflare,app_0022
2025-11-03 23:18:00.283342,sess_00000015,trace_000000002852,/account/open,https://cdn.itau.com.br/js/1.css,stylesheet,resource_2377.woff2,img,124,746,57808,13124,4,23,15,186,200,False,Akamai,app_0074
2025-11-03 23:19:30.283342,sess_00001013,trace_000000000458,/dashboard,https://cdn.itau.com.br/img/81.css,xmlhttprequest,resource_2378.woff2,script,36,3536,19146,27198,8,12,48,194,200,True,origin,app_0003
2025-11-03 23:21:00.283342,sess_00001237,trace_000000002961,/investments/buy,https://cdn.itau.com.br/css/24.js,script,resource_2379.jpg,fetch,251,101871,79202,6391,3,14,36,18,304,False,AWS CloudFront,app_0037
2025-11-03 23:22:30.283342,sess_00000650,trace_000000002705,/pix/confirm,https://cdn.itau.com.br/fonts/15.png,fetch,resource_2380.png,img,14,72173,20989,214,7,13,43,65,200,True,Cloudflare,app_0054
2025-11-03 23:24:00.283342,sess_00001778,trace_000000000718,/account/open,https://cdn.itau.com.br/js/31.js,image,resource_2381.js,link,274,9481,11360,36695,10,11,182,306,200,False,origin,app_0094
2025-11-03 23:25:30.283342,sess_00000269,trace_000000000848,/investments/buy,https://cdn.itau.com.br/fonts/7.woff2,image,resource_2382.jpg,fetch,231,31264,7149,6008,18,13,44,138,200,False,origin,app_0079
2025-11-03 23:27:00.283342,sess_00000295,trace_000000000510,/dashboard,https://cdn.itau.com.br/js/29.png,font,resource_2383.woff2,css,99,573202,898,5834,4,19,30,227,500,True,Akamai,app_0045
2025-11-03 23:28:30.283342,sess_00000031,trace_000000001254,/account/open,https://cdn.itau.com.br/fonts/6.png,script,resource_2384.woff2,img,60,1593873,14458,468,4,20,176,162,200,True,Akamai,app_0047
2025-11-03 23:30:00.283342,sess_00000719,trace_000000003623,/dashboard,https://cdn.itau.com.br/js/56.css,font,resource_2385.jpg,script,138,83462,206424,48432,18,9,26,237,304,False,Akamai,app_0114
2025-11-03 23:31:30.283342,sess_00000944,trace_000000001627,/dashboard,https://cdn.itau.com.br/fonts/78.css,stylesheet,resource_2386.css,css,157,6202,207390,11887,3,16,100,24,200,True,Fastly,app_0056
2025-11-03 23:33:00.283342,sess_00001438,trace_000000002169,/investments/buy,https://cdn.itau.com.br/js/35.css,image,resource_2387.jpg,img,194,100344,2068,30077,11,24,137,24,200,True,Akamai,app_0066
2025-11-03 23:34:30.283342,sess_00001935,trace_000000004330,/pix/confirm,https://cdn.itau.com.br/js/25.js,stylesheet,resource_2388.woff2,link,118,1469,11027,233328,3,20,191,31,200,False,Cloudflare,app_0138
2025-11-03 23:36:00.283342,sess_00000188,trace_000000000350,/account/documents,https://cdn.itau.com.br/img/13.css,image,resource_2389.css,script,612,240528,2129,9704,7,19,18,37,200,True,Akamai,app_0090
2025-11-03 23:37:30.283342,sess_00001916,trace_000000000353,/investments/portfolio,https://cdn.itau.com.br/fonts/68.png,script,resource_2390.jpg,script,1075,739421,32312,270805,8,20,121,12,200,True,Cloudflare,app_0133
2025-11-03 23:39:00.283342,sess_00000341,trace_000000000491,/cards/activate,https://cdn.itau.com.br/fonts/53.woff2,image,resource_2391.js,script,341,1179,164933,62137,10,16,112,37,200,False,Fastly,app_0094
2025-11-03 23:40:30.283342,sess_00000003,trace_000000000671,/profile/edit,https://cdn.itau.com.br/img/9.css,font,resource_2392.woff2,img,347,19336,36870,10335,6,16,101,99,500,False,Cloudflare,app_0049
2025-11-03 23:42:00.283342,sess_00001221,trace_000000001933,/cards/list,https://cdn.itau.com.br/img/77.woff2,other,resource_2393.woff2,script,36,37650,11890,9428,5,20,25,60,304,False,origin,app_0069
2025-11-03 23:43:30.283342,sess_00002289,trace_000000003151,/login,https://cdn.itau.com.br/fonts/74.js,script,resource_2394.woff2,css,174,28379,12184,232651,6,5,8,174,200,True,AWS CloudFront,app_0073
2025-11-03 23:45:00.283342,sess_00001897,trace_000000000617,/bills/pay,https://cdn.itau.com.br/img/28.png,script,resource_2395.jpg,fetch,57,15636,15009,1024,12,18,208,24,200,False,AWS CloudFront,app_0143
2025-11-03 23:46:30.283342,sess_00002287,trace_000000004820,/account/open,https://cdn.itau.com.br/css/58.png,other,resource_2396.png,link,557,1729,867762,5805,10,24,103,85,200,True,Cloudflare,app_0051
2025-11-03 23:48:00.283342,sess_00001039,trace_000000000062,/pix/transfer,https://cdn.itau.com.br/fonts/73.js,image,resource_2397.js,fetch,611,28656,96646,6801,7,30,9,126,200,False,Fastly,app_0066
2025-11-03 23:49:30.283342,sess_00000109,trace_000000002487,/cards/list,https://cdn.itau.com.br/fonts/41.woff2,image,resource_2398.css,fetch,38,10368,10992,716998,9,64,53,61,200,True,AWS CloudFront,app_0007
2025-11-03 23:51:00.283342,sess_00001808,trace_000000002286,/account/documents,https://cdn.itau.com.br/fonts/48.css,image,resource_2399.png,css,95,7091,26402,53688,3,18,21,31,200,False,Cloudflare,app_0108
2025-11-03 23:52:30.283342,sess_00001277,trace_000000004080,/login,https://cdn.itau.com.br/img/81.js,script,resource_2400.css,fetch,859,5000000,22018,10423,8,19,23,371,200,True,Akamai,app_0031
