@timestamp,metric_id,mme_host,link_type,peer_node,messages_per_second,error_rate,congestion_level,sctp_associations,sctp_retransmissions,link_status,cpu_utilization,memory_utilization,active_subscribers
2025-11-07 04:26:03.914883,METRIC_0000002987,mme-03.tmobile.net,S10,peer-04.tmobile.net,545,0.016607168874913543,None,7,3,Up,53.43354119125549,68.07945847626102,447514
2025-11-07 04:27:33.914883,METRIC_0000002988,mme-02.tmobile.net,S1-MME,peer-10.tmobile.net,516,0.003985780494858188,None,15,1,Up,59.56071845263795,90.24285468279629,29442
2025-11-07 04:29:03.914883,METRIC_0000002989,mme-05.tmobile.net,S1-MME,peer-02.tmobile.net,494,0.0010737840838207426,None,10,1,Up,48.687408268916585,78.8927632100934,185841
2025-11-07 04:30:33.914883,METRIC_0000002990,mme-03.tmobile.net,S1-MME,peer-16.tmobile.net,518,0.0017796532622262465,Low,33,1,Up,51.79401596329407,94.94471943094244,411795
2025-11-07 04:32:03.914883,METRIC_0000002991,mme-04.tmobile.net,S1-MME,peer-14.tmobile.net,478,0.01920403477710942,None,14,2,Up,27.447935114699824,92.45934978507728,14225
2025-11-07 04:33:33.914883,METRIC_0000002992,mme-03.tmobile.net,S11,peer-08.tmobile.net,476,0.00603562138060249,None,14,2,Up,58.56922781884054,77.01429494889292,429113
2025-11-07 04:35:03.914883,METRIC_0000002993,mme-03.tmobile.net,S10,peer-11.tmobile.net,493,0.009096571171757559,None,39,3,Up,67.8001660883367,72.22154938576678,14598
2025-11-07 04:36:33.914883,METRIC_0000002994,mme-03.tmobile.net,S6a,peer-01.tmobile.net,499,0.0001990133100100133,None,20,3,Degraded,63.880115079615386,60.12667413156052,57714
2025-11-07 04:38:03.914883,METRIC_0000002995,mme-02.tmobile.net,S1-MME,peer-18.tmobile.net,516,0.006559588751669768,None,34,5,Up,69.43877869976231,72.87930103888775,70436
2025-11-07 04:39:33.914883,METRIC_0000002996,mme-01.tmobile.net,S1-MME,peer-20.tmobile.net,489,0.02313513667418164,None,23,3,Up,94.93689327511554,88.23661314378258,150532
2025-11-07 04:41:03.914883,METRIC_0000002997,mme-02.tmobile.net,S1-MME,peer-16.tmobile.net,444,0.0045759371581305264,Low,11,4,Degraded,77.968629004757,78.4037879505009,257392
2025-11-07 04:42:33.914883,METRIC_0000002998,mme-03.tmobile.net,S1-MME,peer-17.tmobile.net,483,0.003953891478143449,None,31,0,Up,66.59237343780387,63.57016800434763,173325
2025-11-07 04:44:03.914883,METRIC_0000002999,mme-01.tmobile.net,S1-MME,peer-15.tmobile.net,511,0.014824605494256543,None,26,2,Up,68.31762159968362,62.113295826197465,43049
2025-11-07 04:45:33.914883,METRIC_0000003000,mme-04.tmobile.net,S1-MME,peer-05.tmobile.net,498,0.0051984741583203965,None,28,0,Up,54.77253237739578,71.86000800078166,295092
2025-11-07 04:47:03.914883,METRIC_0000003001,mme-05.tmobile.net,S11,peer-20.tmobile.net,544,0.01922377880289158,None,31,3,Up,53.592011991415,81.27253585779067,208610
2025-11-07 04:48:33.914883,METRIC_0000003002,mme-02.tmobile.net,S10,peer-12.tmobile.net,489,0.0031284418381445933,None,7,4,Up,35.04159555090363,86.0103392564497,425386
2025-11-07 04:50:03.914883,METRIC_0000003003,mme-04.tmobile.net,SGs,peer-12.tmobile.net,543,0.004575888314048166,None,16,1,Up,51.70797997049268,72.50423040394584,472564
2025-11-07 04:51:33.914883,METRIC_0000003004,mme-01.tmobile.net,S1-MME,peer-18.tmobile.net,479,0.009310005236360604,None,6,2,Up,78.27640347655483,39.311865675674184,407198
2025-11-07 04:53:03.914883,METRIC_0000003005,mme-04.tmobile.net,S10,peer-07.tmobile.net,459,0.0024475783362364815,None,32,1,Up,65.28391413337509,71.6538335475891,411883
2025-11-07 04:54:33.914883,METRIC_0000003006,mme-03.tmobile.net,S6a,peer-13.tmobile.net,501,0.017028135920737885,None,41,2,Up,49.43698881632671,75.03565349152007,361455
2025-11-07 04:56:03.914883,METRIC_0000003007,mme-05.tmobile.net,S1-MME,peer-11.tmobile.net,535,0.003011216010544203,None,21,1,Up,72.07119750872032,63.20765450041993,489422
2025-11-07 04:57:33.914883,METRIC_0000003008,mme-04.tmobile.net,SGs,peer-01.tmobile.net,488,0.0002900552364415825,None,12,0,Up,56.622682905315344,79.738326308319,235200
2025-11-07 04:59:03.914883,METRIC_0000003009,mme-05.tmobile.net,S6a,peer-18.tmobile.net,500,0.02044454755030047,None,18,2,Up,47.33075472014744,79.32095760144627,483895
2025-11-07 05:00:33.914883,METRIC_0000003010,mme-05.tmobile.net,S1-MME,peer-06.tmobile.net,480,0.021222152956074065,None,29,4,Up,57.00659794711736,80.3255394251258,83517
2025-11-07 05:02:03.914883,METRIC_0000003011,mme-03.tmobile.net,S11,peer-01.tmobile.net,468,0.010314946798288833,Low,5,1,Degraded,62.26717215879181,81.41007901699089,82469
2025-11-07 05:03:33.914883,METRIC_0000003012,mme-02.tmobile.net,S1-MME,peer-18.tmobile.net,524,0.03222115075624528,None,13,2,Up,56.34880856296446,64.13982658122204,100939
2025-11-07 05:05:03.914883,METRIC_0000003013,mme-05.tmobile.net,S11,peer-15.tmobile.net,501,0.0012374243619070315,None,18,0,Up,44.09510018134917,62.439390321823836,175008
2025-11-07 05:06:33.914883,METRIC_0000003014,mme-03.tmobile.net,S6a,peer-14.tmobile.net,498,0.0007806043490152045,None,10,0,Up,86.66805958538623,68.23130065381035,32010
2025-11-07 05:08:03.914883,METRIC_0000003015,mme-01.tmobile.net,S10,peer-17.tmobile.net,431,0.002045038224312574,None,35,0,Up,59.653162143138616,65.17479775482634,469566
2025-11-07 05:09:33.914883,METRIC_0000003016,mme-01.tmobile.net,S1-MME,peer-09.tmobile.net,519,0.004359741811908225,None,40,3,Up,60.851496572438144,91.55405336694946,74619
2025-11-07 05:11:03.914883,METRIC_0000003017,mme-03.tmobile.net,SGs,peer-17.tmobile.net,526,0.001211647899459979,None,8,0,Up,76.04377719376764,77.54436110483024,147118
2025-11-07 05:12:33.914883,METRIC_0000003018,mme-02.tmobile.net,S6a,peer-01.tmobile.net,469,0.0016441825896831462,None,42,2,Up,73.91727074044901,83.13074799343823,452050
2025-11-07 05:14:03.914883,METRIC_0000003019,mme-01.tmobile.net,SGs,peer-02.tmobile.net,489,0.04530057867593942,None,22,1,Up,64.4490865023449,90.60176213063374,69493
2025-11-07 05:15:33.914883,METRIC_0000003020,mme-01.tmobile.net,S10,peer-07.tmobile.net,467,0.03977696757027317,None,22,1,Up,67.53981060996006,95.14862270442242,108111
2025-11-07 05:17:03.914883,METRIC_0000003021,mme-02.tmobile.net,SGs,peer-10.tmobile.net,534,0.014306044253996265,Low,39,1,Up,87.72555956589197,91.01753096231664,191717
2025-11-07 05:18:33.914883,METRIC_0000003022,mme-05.tmobile.net,S11,peer-05.tmobile.net,504,0.003033973085211883,None,12,4,Up,36.48972637920653,75.77554831295433,157236
2025-11-07 05:20:03.914883,METRIC_0000003023,mme-04.tmobile.net,S1-MME,peer-17.tmobile.net,497,0.0018516562387718362,None,26,3,Up,52.34196171639442,55.94948658914289,207005
2025-11-07 05:21:33.914883,METRIC_0000003024,mme-01.tmobile.net,S1-MME,peer-06.tmobile.net,494,0.051947923779793126,None,31,2,Up,49.39128023714402,77.57458661745079,474210
2025-11-07 05:23:03.914883,METRIC_0000003025,mme-04.tmobile.net,S1-MME,peer-06.tmobile.net,512,0.00263421730502962,None,20,2,Up,83.35146142464721,53.797540205739345,482576
2025-11-07 05:24:33.914883,METRIC_0000003026,mme-04.tmobile.net,S6a,peer-07.tmobile.net,510,0.006055261333329363,Medium,6,2,Up,56.455163415497424,56.328373713477134,264097
2025-11-07 05:26:03.914883,METRIC_0000003027,mme-04.tmobile.net,S6a,peer-18.tmobile.net,515,0.0017753040551983933,None,10,3,Up,40.42668878702029,64.90487962812804,171507
2025-11-07 05:27:33.914883,METRIC_0000003028,mme-02.tmobile.net,S1-MME,peer-10.tmobile.net,537,0.0004725775691645169,None,47,3,Up,77.51106111158607,89.686431879919,101371
2025-11-07 05:29:03.914883,METRIC_0000003029,mme-03.tmobile.net,S1-MME,peer-19.tmobile.net,450,0.018929351031844944,None,12,1,Up,50.907892845468524,69.24277313436953,298106
2025-11-07 05:30:33.914883,METRIC_0000003030,mme-01.tmobile.net,S11,peer-11.tmobile.net,507,0.004228764404907381,Medium,37,2,Up,33.0074743795466,95.24578542414838,306262
2025-11-07 05:32:03.914883,METRIC_0000003031,mme-02.tmobile.net,S1-MME,peer-05.tmobile.net,511,0.0033932160876048697,Medium,30,2,Up,71.01131722556512,69.6836350140895,208818
2025-11-07 05:33:33.914883,METRIC_0000003032,mme-05.tmobile.net,S6a,peer-03.tmobile.net,535,0.006452484198642037,Low,25,1,Up,80.1666518446382,88.24758517577649,165150
2025-11-07 05:35:03.914883,METRIC_0000003033,mme-02.tmobile.net,S1-MME,peer-03.tmobile.net,510,0.006284242638984019,None,47,2,Degraded,58.20435938324974,77.7597409266136,215713
2025-11-07 05:36:33.914883,METRIC_0000003034,mme-03.tmobile.net,SGs,peer-02.tmobile.net,518,0.004008534178043206,None,43,1,Up,63.85507138590795,67.91127665002848,288927
2025-11-07 05:38:03.914883,METRIC_0000003035,mme-01.tmobile.net,S1-MME,peer-07.tmobile.net,509,0.017720276685934455,Medium,35,1,Up,75.52325819101704,80.6664237406872,166116
2025-11-07 05:39:33.914883,METRIC_0000003036,mme-04.tmobile.net,S1-MME,peer-05.tmobile.net,512,0.014360706540811128,None,10,1,Up,59.12081735943686,61.95182420093314,438732
2025-11-07 05:41:03.914883,METRIC_0000003037,mme-03.tmobile.net,S6a,peer-07.tmobile.net,484,0.0026373498764982336,Low,8,3,Up,62.85830439720594,80.95833705913127,89504
2025-11-07 05:42:33.914883,METRIC_0000003038,mme-03.tmobile.net,S11,peer-10.tmobile.net,561,0.006050209639752558,Low,10,3,Degraded,69.54844308024869,81.81614558668383,36900
2025-11-07 05:44:03.914883,METRIC_0000003039,mme-01.tmobile.net,S1-MME,peer-18.tmobile.net,507,0.028777038388269827,Low,38,1,Up,49.27686739449666,45.18069668915227,254981
2025-11-07 05:45:33.914883,METRIC_0000003040,mme-02.tmobile.net,S6a,peer-01.tmobile.net,521,0.01633299284012133,Medium,13,2,Up,47.148797632538994,48.569774807551994,273187
2025-11-07 05:47:03.914883,METRIC_0000003041,mme-05.tmobile.net,SGs,peer-18.tmobile.net,518,0.05363418128821586,None,40,3,Up,84.88658019459415,62.72103809635298,101860
2025-11-07 05:48:33.914883,METRIC_0000003042,mme-02.tmobile.net,S1-MME,peer-17.tmobile.net,479,0.0005828016938266395,None,20,2,Up,80.31077286294091,71.12981863326151,182728
2025-11-07 05:50:03.914883,METRIC_0000003043,mme-03.tmobile.net,S11,peer-12.tmobile.net,488,0.03195465092620824,Low,15,1,Up,30.107116045103012,73.09177582936228,151222
2025-11-07 05:51:33.914883,METRIC_0000003044,mme-03.tmobile.net,S1-MME,peer-14.tmobile.net,474,0.0014974021618925659,None,12,1,Up,42.236104296179484,84.3013210104127,233393
2025-11-07 05:53:03.914883,METRIC_0000003045,mme-03.tmobile.net,S1-MME,peer-05.tmobile.net,489,0.00017922717279040098,None,14,1,Up,81.28077799907037,60.54140064163419,296108
2025-11-07 05:54:33.914883,METRIC_0000003046,mme-04.tmobile.net,S6a,peer-09.tmobile.net,542,0.016087977756346076,None,14,0,Up,83.68804757311571,43.0779967906335,221439
2025-11-07 05:56:03.914883,METRIC_0000003047,mme-01.tmobile.net,S1-MME,peer-03.tmobile.net,497,0.010825830185923473,Medium,5,3,Up,79.5614984045527,52.58632332248455,115435
2025-11-07 05:57:33.914883,METRIC_0000003048,mme-04.tmobile.net,S6a,peer-06.tmobile.net,512,0.023905601984221505,Low,13,1,Up,78.33634288284138,75.59105831219286,302926
2025-11-07 05:59:03.914883,METRIC_0000003049,mme-01.tmobile.net,SGs,peer-12.tmobile.net,500,0.015454523720991374,Low,30,3,Up,83.74693604955282,87.3267632366781,306838
2025-11-07 06:00:33.914883,METRIC_0000003050,mme-05.tmobile.net,S1-MME,peer-08.tmobile.net,481,0.020721136083895617,None,33,1,Degraded,74.92818397253053,80.24849130831987,383677
2025-11-07 06:02:03.914883,METRIC_0000003051,mme-03.tmobile.net,S1-MME,peer-05.tmobile.net,516,0.008525326596857083,None,27,1,Up,50.53590304576723,71.5462641444171,123295
2025-11-07 06:03:33.914883,METRIC_0000003052,mme-05.tmobile.net,S11,peer-04.tmobile.net,513,0.002237613849614065,None,32,1,Up,60.65672966730582,76.68649210097847,239887
2025-11-07 06:05:03.914883,METRIC_0000003053,mme-01.tmobile.net,SGs,peer-13.tmobile.net,512,0.0016246285232410355,None,9,1,Up,40.49715195096312,44.30757970787041,430304
2025-11-07 06:06:33.914883,METRIC_0000003054,mme-01.tmobile.net,S11,peer-20.tmobile.net,544,0.01956294318605958,Medium,19,1,Up,65.67171453285766,70.91586236104746,123095
2025-11-07 06:08:03.914883,METRIC_0000003055,mme-05.tmobile.net,S11,peer-12.tmobile.net,482,0.0018831517483141097,None,42,1,Up,80.03496071206942,74.0733656315732,358201
2025-11-07 06:09:33.914883,METRIC_0000003056,mme-02.tmobile.net,S6a,peer-09.tmobile.net,469,0.004764744686313905,Medium,21,2,Up,47.66938380651818,45.068035130430665,228881
2025-11-07 06:11:03.914883,METRIC_0000003057,mme-02.tmobile.net,S1-MME,peer-10.tmobile.net,512,0.005856333121669267,None,44,2,Up,39.31420247736337,83.45066815054403,141132
2025-11-07 06:12:33.914883,METRIC_0000003058,mme-05.tmobile.net,S6a,peer-13.tmobile.net,510,0.008557325972425086,None,40,3,Up,75.10829983955155,89.04108541091516,160279
2025-11-07 06:14:03.914883,METRIC_0000003059,mme-05.tmobile.net,S6a,peer-03.tmobile.net,510,0.0218438250340904,Medium,36,1,Up,78.66365446642357,79.14529396665698,317951
2025-11-07 06:15:33.914883,METRIC_0000003060,mme-04.tmobile.net,S1-MME,peer-06.tmobile.net,476,0.004524442880132476,Medium,19,4,Up,41.341530998448036,72.03200152330726,30338
2025-11-07 06:17:03.914883,METRIC_0000003061,mme-03.tmobile.net,S1-MME,peer-12.tmobile.net,474,0.04131345697157519,Medium,43,0,Up,57.77444007080798,51.839755034696026,179369
2025-11-07 06:18:33.914883,METRIC_0000003062,mme-01.tmobile.net,S11,peer-05.tmobile.net,474,0.00023395514907666206,None,41,3,Up,68.50776762343659,90.14925974960074,110651
2025-11-07 06:20:03.914883,METRIC_0000003063,mme-05.tmobile.net,SGs,peer-18.tmobile.net,514,0.0021581777007868286,None,9,2,Up,50.41841687683616,81.08086557672415,242683
2025-11-07 06:21:33.914883,METRIC_0000003064,mme-05.tmobile.net,S10,peer-20.tmobile.net,472,0.002759500913452915,Low,24,1,Up,89.81431803961549,94.43337151099371,83200
2025-11-07 06:23:03.914883,METRIC_0000003065,mme-03.tmobile.net,S1-MME,peer-18.tmobile.net,517,0.021891609314050698,None,33,1,Up,53.72015669879164,85.39862277348684,73365
2025-11-07 06:24:33.914883,METRIC_0000003066,mme-03.tmobile.net,S11,peer-20.tmobile.net,480,0.017559181096866626,None,40,2,Up,55.97739577551633,92.01713275120834,382572
2025-11-07 06:26:03.914883,METRIC_0000003067,mme-05.tmobile.net,S1-MME,peer-08.tmobile.net,495,0.006908880424819604,None,40,0,Up,70.58182960480663,62.40557671602143,363781
2025-11-07 06:27:33.914883,METRIC_0000003068,mme-05.tmobile.net,S6a,peer-20.tmobile.net,463,0.013717137747181193,Low,48,0,Up,85.33819367053243,89.24055536950897,326482
2025-11-07 06:29:03.914883,METRIC_0000003069,mme-03.tmobile.net,S6a,peer-08.tmobile.net,491,0.008979421619677314,None,30,7,Up,85.17504401281315,51.764588363677,402516
2025-11-07 06:30:33.914883,METRIC_0000003070,mme-02.tmobile.net,S11,peer-19.tmobile.net,497,0.0007833952780649002,None,26,2,Up,68.51094834221013,77.16890647439946,395756
2025-11-07 06:32:03.914883,METRIC_0000003071,mme-05.tmobile.net,S1-MME,peer-09.tmobile.net,550,0.0007964994367391184,Low,5,2,Up,62.77941976278365,91.37918948117961,222350
2025-11-07 06:33:33.914883,METRIC_0000003072,mme-04.tmobile.net,SGs,peer-01.tmobile.net,494,0.005458395758664454,None,7,0,Up,69.21897765324225,70.50696000096058,64826
2025-11-07 06:35:03.914883,METRIC_0000003073,mme-04.tmobile.net,S1-MME,peer-05.tmobile.net,527,0.014965270324418013,Medium,19,1,Up,76.96971798547575,76.0856834542427,372187
2025-11-07 06:36:33.914883,METRIC_0000003074,mme-03.tmobile.net,S1-MME,peer-01.tmobile.net,510,0.002036945405784749,None,9,0,Up,81.88835022133367,93.75977345075468,192864
2025-11-07 06:38:03.914883,METRIC_0000003075,mme-05.tmobile.net,S10,peer-16.tmobile.net,524,0.0029806315976506786,None,44,2,Up,66.40355792444925,74.74284054193058,89214
2025-11-07 06:39:33.914883,METRIC_0000003076,mme-01.tmobile.net,S1-MME,peer-09.tmobile.net,466,0.00433191921393858,None,16,2,Up,30.478873532098007,26.872043736349525,339680
2025-11-07 06:41:03.914883,METRIC_0000003077,mme-01.tmobile.net,S6a,peer-04.tmobile.net,482,0.012222028622399716,None,48,3,Up,34.77984803965514,94.99259977084652,81856
2025-11-07 06:42:33.914883,METRIC_0000003078,mme-04.tmobile.net,S1-MME,peer-12.tmobile.net,503,0.013782670784166522,None,18,1,Up,68.78047803070301,89.11242510283081,19672
2025-11-07 06:44:03.914883,METRIC_0000003079,mme-04.tmobile.net,S11,peer-05.tmobile.net,453,0.014675872497704637,None,21,0,Up,63.61944211926445,68.57486884082556,248660
2025-11-07 06:45:33.914883,METRIC_0000003080,mme-02.tmobile.net,S6a,peer-07.tmobile.net,502,0.0032251539310226085,Low,38,1,Up,39.3888371852697,52.65389866844066,278676
2025-11-07 06:47:03.914883,METRIC_0000003081,mme-01.tmobile.net,S1-MME,peer-09.tmobile.net,529,0.0004079255854333265,None,41,3,Up,67.96212679485419,55.58386181343793,117044
2025-11-07 06:48:33.914883,METRIC_0000003082,mme-05.tmobile.net,S1-MME,peer-02.tmobile.net,508,0.005383783486019871,Low,47,2,Up,88.77643205998984,71.70685816526246,17837
2025-11-07 06:50:03.914883,METRIC_0000003083,mme-02.tmobile.net,SGs,peer-07.tmobile.net,461,0.01733699401477985,None,46,2,Up,62.232237347866835,63.51491413167949,57130
2025-11-07 06:51:33.914883,METRIC_0000003084,mme-01.tmobile.net,S11,peer-03.tmobile.net,508,0.009438212394068378,Low,40,6,Up,73.2804824461142,63.94113358173919,415292
2025-11-07 06:53:03.914883,METRIC_0000003085,mme-05.tmobile.net,S6a,peer-20.tmobile.net,517,0.020807828710088204,None,37,3,Up,70.24137682768182,83.32403903192139,438109
2025-11-07 06:54:33.914883,METRIC_0000003086,mme-02.tmobile.net,S1-MME,peer-14.tmobile.net,514,0.028478911565432644,None,28,3,Up,76.46666583529988,49.84875743048293,470810
2025-11-07 06:56:03.914883,METRIC_0000003087,mme-02.tmobile.net,S1-MME,peer-06.tmobile.net,526,0.005596743837910219,Medium,17,5,Up,19.48674408623802,76.90851651575791,479029
2025-11-07 06:57:33.914883,METRIC_0000003088,mme-01.tmobile.net,S1-MME,peer-01.tmobile.net,481,0.02701479232939365,None,10,6,Up,69.97120749993671,66.28741482886362,323474
2025-11-07 06:59:03.914883,METRIC_0000003089,mme-05.tmobile.net,S1-MME,peer-17.tmobile.net,455,0.011148320199643255,Low,13,4,Up,91.43225004295991,40.079545835231535,456738
2025-11-07 07:00:33.914883,METRIC_0000003090,mme-05.tmobile.net,S6a,peer-19.tmobile.net,519,0.004723162196055892,None,30,2,Up,94.40869092144135,91.63953415481002,79078
2025-11-07 07:02:03.914883,METRIC_0000003091,mme-03.tmobile.net,S11,peer-20.tmobile.net,449,0.061368217403624276,None,24,3,Up,66.86640350221408,53.93328458518766,249353
2025-11-07 07:03:33.914883,METRIC_0000003092,mme-04.tmobile.net,S1-MME,peer-04.tmobile.net,488,0.012582185221147141,None,35,1,Up,56.98575887733553,89.73493652222693,248630
2025-11-07 07:05:03.914883,METRIC_0000003093,mme-01.tmobile.net,S1-MME,peer-04.tmobile.net,513,0.010682680073627656,High,33,3,Up,51.57687959942335,47.379356379064305,263731
2025-11-07 07:06:33.914883,METRIC_0000003094,mme-02.tmobile.net,S1-MME,peer-11.tmobile.net,502,0.004259481104540607,None,17,1,Up,70.9340647556894,65.24695208882434,401861
2025-11-07 07:08:03.914883,METRIC_0000003095,mme-03.tmobile.net,SGs,peer-02.tmobile.net,471,0.0030271782166396404,None,5,3,Up,63.31980316220246,80.72736951233568,304957
2025-11-07 07:09:33.914883,METRIC_0000003096,mme-01.tmobile.net,S1-MME,peer-10.tmobile.net,458,0.009262993643479834,None,30,3,Up,71.29857190409865,73.6367322074087,132809
2025-11-07 07:11:03.914883,METRIC_0000003097,mme-01.tmobile.net,S6a,peer-19.tmobile.net,504,0.009592208481149608,None,25,2,Up,46.47762154913907,63.97712957993361,38004
2025-11-07 07:12:33.914883,METRIC_0000003098,mme-02.tmobile.net,S1-MME,peer-10.tmobile.net,491,0.02533511860372955,None,14,3,Up,59.65287043794504,47.628725335811076,341052
2025-11-07 07:14:03.914883,METRIC_0000003099,mme-05.tmobile.net,S11,peer-07.tmobile.net,473,0.00994308295652828,None,46,0,Up,68.3499220019479,66.60134208207175,365204
2025-11-07 07:15:33.914883,METRIC_0000003100,mme-04.tmobile.net,S1-MME,peer-12.tmobile.net,529,0.005753442922973338,None,10,2,Up,75.06600110698905,98.07508302747513,304910
2025-11-07 07:17:03.914883,METRIC_0000003101,mme-02.tmobile.net,S6a,peer-18.tmobile.net,460,0.0036119209963216877,None,43,2,Up,47.311334411898045,81.90633489336024,352194
2025-11-07 07:18:33.914883,METRIC_0000003102,mme-03.tmobile.net,S1-MME,peer-01.tmobile.net,534,0.009182564266360499,None,41,2,Up,70.80709927759796,92.25058446056377,46345
2025-11-07 07:20:03.914883,METRIC_0000003103,mme-03.tmobile.net,S1-MME,peer-05.tmobile.net,517,0.012234862104218078,None,16,2,Up,77.51834689848154,90.6694922092435,483004
2025-11-07 07:21:33.914883,METRIC_0000003104,mme-02.tmobile.net,SGs,peer-05.tmobile.net,501,0.00023471544230907094,Low,44,1,Up,62.383814882197356,74.12853386156971,424436
2025-11-07 07:23:03.914883,METRIC_0000003105,mme-04.tmobile.net,S6a,peer-18.tmobile.net,513,0.015841142668699782,None,46,3,Up,62.70745949935527,67.31639569922399,256600
2025-11-07 07:24:33.914883,METRIC_0000003106,mme-02.tmobile.net,S10,peer-11.tmobile.net,497,0.012848214816518924,High,16,3,Up,67.66572196381135,42.503541154342294,104576
2025-11-07 07:26:03.914883,METRIC_0000003107,mme-01.tmobile.net,S1-MME,peer-10.tmobile.net,500,0.009427485012882503,None,44,3,Up,71.81710145863592,84.5026102692952,192372
2025-11-07 07:27:33.914883,METRIC_0000003108,mme-02.tmobile.net,S1-MME,peer-14.tmobile.net,538,0.004859050584847649,High,35,1,Up,42.27744653880934,61.63901277746295,394888
2025-11-07 07:29:03.914883,METRIC_0000003109,mme-02.tmobile.net,S6a,peer-08.tmobile.net,506,0.0190673256070858,None,11,3,Up,60.740840786978325,89.59540849350698,336103
2025-11-07 07:30:33.914883,METRIC_0000003110,mme-01.tmobile.net,S11,peer-15.tmobile.net,486,0.0038847343672601927,None,25,1,Up,60.823143682987826,80.10430818676136,468479
2025-11-07 07:32:03.914883,METRIC_0000003111,mme-05.tmobile.net,S1-MME,peer-05.tmobile.net,497,0.005296030622429712,Low,41,2,Up,55.90255081071469,96.81856020649025,475489
2025-11-07 07:33:33.914883,METRIC_0000003112,mme-05.tmobile.net,S6a,peer-14.tmobile.net,470,0.008982086215572966,None,43,0,Up,77.29128985484074,72.78275185360052,378626
2025-11-07 07:35:03.914883,METRIC_0000003113,mme-02.tmobile.net,S6a,peer-14.tmobile.net,488,0.013378567172071176,None,13,1,Up,54.8904310480802,96.02137771633383,123226
2025-11-07 07:36:33.914883,METRIC_0000003114,mme-02.tmobile.net,S1-MME,peer-14.tmobile.net,499,0.0083294211134875,None,5,4,Up,36.266845231016546,60.890371709002224,207459
2025-11-07 07:38:03.914883,METRIC_0000003115,mme-02.tmobile.net,S1-MME,peer-19.tmobile.net,489,0.008659075331867494,Medium,37,0,Up,81.1868368091171,94.85798634290795,238549
2025-11-07 07:39:33.914883,METRIC_0000003116,mme-01.tmobile.net,S11,peer-05.tmobile.net,503,0.0010360252607092898,Low,27,1,Up,47.39676515371132,84.0340218535367,385209
2025-11-07 07:41:03.914883,METRIC_0000003117,mme-03.tmobile.net,S1-MME,peer-11.tmobile.net,458,0.0017115710641204445,None,27,1,Up,48.171394629143904,91.68256962985433,305520
2025-11-07 07:42:33.914883,METRIC_0000003118,mme-01.tmobile.net,S6a,peer-08.tmobile.net,473,0.0041284735810261635,None,17,0,Up,77.15757453562608,91.71588024427433,449954
2025-11-07 07:44:03.914883,METRIC_0000003119,mme-05.tmobile.net,S1-MME,peer-11.tmobile.net,533,0.006937539110864501,None,27,1,Up,47.313634947253455,82.7361202412536,14877
2025-11-07 07:45:33.914883,METRIC_0000003120,mme-05.tmobile.net,S1-MME,peer-05.tmobile.net,536,0.015957484852628483,None,39,5,Up,95.22939756808157,85.80760437889202,313520
2025-11-07 07:47:03.914883,METRIC_0000003121,mme-05.tmobile.net,S1-MME,peer-02.tmobile.net,495,0.0035586622392133377,None,35,0,Up,52.155074376946374,81.58632643448233,387920
2025-11-07 07:48:33.914883,METRIC_0000003122,mme-05.tmobile.net,S1-MME,peer-15.tmobile.net,513,0.00762117268443021,None,44,1,Up,55.50706535417653,84.57385654670755,148080
2025-11-07 07:50:03.914883,METRIC_0000003123,mme-05.tmobile.net,S11,peer-12.tmobile.net,506,0.0027457774892415136,Medium,47,4,Up,69.29061495097159,73.08373497833462,73794
2025-11-07 07:51:33.914883,METRIC_0000003124,mme-03.tmobile.net,S6a,peer-16.tmobile.net,505,0.0064040336823200554,None,12,4,Up,67.33324271128696,46.97602063780219,353461
2025-11-07 07:53:03.914883,METRIC_0000003125,mme-01.tmobile.net,S6a,peer-02.tmobile.net,506,0.01623114140160846,None,34,2,Up,38.756477587639246,95.99987529156934,69127
2025-11-07 07:54:33.914883,METRIC_0000003126,mme-05.tmobile.net,S6a,peer-09.tmobile.net,533,0.005686700958446084,Low,18,1,Up,70.53649674386612,93.04367735798525,101200
2025-11-07 07:56:03.914883,METRIC_0000003127,mme-02.tmobile.net,S6a,peer-20.tmobile.net,464,0.03453736883398641,Medium,49,4,Up,85.66869746527811,73.20300778888902,287097
2025-11-07 07:57:33.914883,METRIC_0000003128,mme-02.tmobile.net,S1-MME,peer-01.tmobile.net,489,0.009970633228589853,Medium,20,2,Up,74.59282681640519,58.45392401706876,294984
2025-11-07 07:59:03.914883,METRIC_0000003129,mme-05.tmobile.net,S10,peer-10.tmobile.net,481,0.022875164875898198,Low,37,1,Up,50.11352409008924,84.34659393721579,175102
2025-11-07 08:00:33.914883,METRIC_0000003130,mme-05.tmobile.net,S11,peer-20.tmobile.net,502,0.010491926214549066,Low,18,0,Up,83.64455176955698,89.05997112411032,314650
2025-11-07 08:02:03.914883,METRIC_0000003131,mme-03.tmobile.net,S1-MME,peer-11.tmobile.net,520,0.017487796045112573,None,44,5,Up,56.336238382440825,59.653203489275576,150754
2025-11-07 08:03:33.914883,METRIC_0000003132,mme-02.tmobile.net,S11,peer-14.tmobile.net,537,0.020553374776122086,None,15,2,Up,48.258518316301455,47.17781821649555,262294
2025-11-07 08:05:03.914883,METRIC_0000003133,mme-05.tmobile.net,S1-MME,peer-07.tmobile.net,491,0.015126110221099538,Low,36,1,Up,67.14811705308847,44.03179003476449,426708
