session_id,@timestamp,user_id,tenant_id,session_duration_ms,page_views,lcp_ms,fid_ms,bounce,device_type,browser
SES-0489702,2025-11-11 10:03:03.113161,USR-101733,TNT-01110,771685.9576792092,5,1909.2997749339145,22.74654997261849,True,Mobile,Chrome
SES-0577283,2025-11-11 10:04:03.113161,USR-086304,TNT-01018,1890060.0721427442,9,7069.736503539486,24.969838266598863,True,Desktop,Chrome
SES-0962658,2025-11-11 10:05:03.113161,USR-087093,TNT-01121,107716.4742436648,6,2178.776308675185,64.20482177648462,False,Desktop,Firefox
SES-0692625,2025-11-11 10:06:03.113161,USR-116811,TNT-01081,15750.840629764894,9,2802.8534470322847,15.000716449312506,False,Mobile,Chrome
SES-0278684,2025-11-11 10:07:03.113161,USR-017665,TNT-01038,1827664.9275400094,15,4259.067524598995,20.02691262564374,False,Desktop,Chrome
SES-0877514,2025-11-11 10:08:03.113161,USR-033923,TNT-01029,111773.25080297395,7,1658.6696742833574,21.41569168242121,False,Mobile,Chrome
SES-0627958,2025-11-11 10:09:03.113161,USR-105837,TNT-01095,57667.70546811345,7,4185.817500982481,20.778207689932255,False,Mobile,Firefox
SES-0679140,2025-11-11 10:10:03.113161,USR-022225,TNT-01081,22755810.554101605,10,1769.6350248239848,38.86330288127745,False,Mobile,Safari
SES-0427937,2025-11-11 10:11:03.113161,USR-041772,TNT-01083,669483.1070803166,6,4139.495995853133,50.078366391296456,False,Mobile,Safari
SES-0761004,2025-11-11 10:12:03.113161,USR-123425,TNT-01086,32912.64264764222,6,3485.3586841943475,29.978217754810878,False,Desktop,Chrome
SES-0192190,2025-11-11 10:13:03.113161,USR-083358,TNT-01087,750084.9800873142,6,854.5292071257916,19.326548463458654,False,Desktop,Safari
SES-0373598,2025-11-11 10:14:03.113161,USR-073203,TNT-01148,300094.5831099622,10,1759.852627328118,30.116652502242122,True,Desktop,Safari
SES-0615644,2025-11-11 10:15:03.113161,USR-100645,TNT-01115,113351.73626583008,11,3438.829532690838,32.545573219261286,False,Desktop,Firefox
SES-0795389,2025-11-11 10:16:03.113161,USR-080774,TNT-01072,49551.83534336175,7,5300.319380698153,64.93912263589924,False,Tablet,Safari
SES-0782621,2025-11-11 10:17:03.113161,USR-053005,TNT-01090,197382.18159314524,4,3236.4324719776782,104.11285479727353,False,Desktop,Chrome
SES-0715970,2025-11-11 10:18:03.113161,USR-116519,TNT-01023,526767.8618810719,11,2433.239428025878,109.08959825397983,False,Desktop,Chrome
SES-0720966,2025-11-11 10:19:03.113161,USR-132467,TNT-01009,501305.7392274999,7,2180.9408748975825,69.0819639561221,False,Desktop,Safari
SES-0168650,2025-11-11 10:20:03.113161,USR-095859,TNT-01104,95102.48104858978,6,1698.0860807527768,31.020378689374127,False,Desktop,Chrome
SES-0338316,2025-11-11 10:21:03.113161,USR-060003,TNT-01057,91245.72212745323,7,3708.1807436173176,37.063044816224455,False,Desktop,Firefox
SES-0574705,2025-11-11 10:22:03.113161,USR-062667,TNT-01148,444253.27287880157,9,1741.6128844533591,28.754457512299194,False,Tablet,Safari
SES-0491541,2025-11-11 10:23:03.113161,USR-053562,TNT-01130,1064880.8989197044,8,1553.6708386514595,79.36650090752568,False,Mobile,Chrome
SES-0301940,2025-11-11 10:24:03.113161,USR-044524,TNT-01085,1522962.0113890755,12,1900.3909369743924,11.881549956542676,False,Desktop,Chrome
SES-0570448,2025-11-11 10:25:03.113161,USR-089308,TNT-01116,40309.143788091766,9,2697.4372442543877,16.542658571785957,False,Desktop,Chrome
SES-0991346,2025-11-11 10:26:03.113161,USR-045601,TNT-01063,189874.42730874373,6,1173.7754466638394,23.529383681238976,False,Mobile,Safari
SES-0877907,2025-11-11 10:27:03.113161,USR-023248,TNT-01023,236046.9256854554,8,1306.1745638741177,65.82391143520744,False,Mobile,Firefox
SES-0376960,2025-11-11 10:28:03.113161,USR-057246,TNT-01101,170762.83411686908,8,1326.262213904013,43.49803920214763,False,Desktop,Firefox
SES-0499034,2025-11-11 10:29:03.113161,USR-132941,TNT-01049,291674.4853257732,8,3216.9329986619637,43.25015702599347,False,Desktop,Chrome
SES-0622291,2025-11-11 10:30:03.113161,USR-129034,TNT-01144,21106.301013208842,5,9384.50531723841,71.14627476803041,False,Tablet,Firefox
SES-0732484,2025-11-11 10:31:03.113161,USR-104378,TNT-01081,3514534.7132309787,7,2431.324937069285,11.645762595464308,False,Mobile,Firefox
SES-0248463,2025-11-11 10:32:03.113161,USR-121966,TNT-01112,523078.180406111,11,6686.08976462055,28.568663829309376,False,Desktop,Chrome
SES-0879978,2025-11-11 10:33:03.113161,USR-082458,TNT-01007,1024843.0628508774,15,1718.8296065200468,69.7938611618954,False,Desktop,Edge
SES-0798586,2025-11-11 10:34:03.113161,USR-062196,TNT-01063,73292.45527738848,7,3870.57290070048,7.366721085285703,False,Desktop,Safari
SES-0738225,2025-11-11 10:35:03.113161,USR-104414,TNT-01048,276738.88590353547,10,1745.3247839593607,14.834132087968642,False,Desktop,Chrome
SES-0104262,2025-11-11 10:36:03.113161,USR-084844,TNT-01057,300730.3483151207,9,1169.8182674527066,19.076372444499462,False,Tablet,Firefox
SES-0451006,2025-11-11 10:37:03.113161,USR-048995,TNT-01070,146513.66138988096,8,966.9046758613717,27.093132315506757,False,Desktop,Chrome
SES-0155675,2025-11-11 10:38:03.113161,USR-050717,TNT-01072,286610.75908760086,7,2452.5885559102944,83.74623091840219,False,Mobile,Chrome
SES-0978681,2025-11-11 10:39:03.113161,USR-014917,TNT-01060,91000.90485152496,11,2362.6908171002647,13.538775372299432,False,Desktop,Chrome
SES-0224664,2025-11-11 10:40:03.113161,USR-020346,TNT-01118,90145.47424001037,7,5184.681171011641,157.75783617703243,False,Desktop,Chrome
SES-0546078,2025-11-11 10:41:03.113161,USR-032550,TNT-01013,1590000.8409570183,3,4057.20272588034,37.57959928276872,False,Mobile,Firefox
SES-0172325,2025-11-11 10:42:03.113161,USR-020189,TNT-01107,28235.61826750427,9,4541.552618142628,23.700138085677164,False,Desktop,Chrome
SES-0170024,2025-11-11 10:43:03.113161,USR-105957,TNT-01088,428200.2826882619,8,2920.158406107511,76.06743382345508,True,Mobile,Firefox
SES-0768568,2025-11-11 10:44:03.113161,USR-016967,TNT-01126,2437715.7878149967,12,4334.2873659293045,23.17310606396666,False,Desktop,Chrome
SES-0923177,2025-11-11 10:45:03.113161,USR-045601,TNT-01099,150801.14121149213,14,2806.179834281905,137.32478257465286,False,Mobile,Chrome
SES-0108777,2025-11-11 10:46:03.113161,USR-105394,TNT-01124,3105566.628019158,5,3045.1888743770783,22.856021922155495,False,Desktop,Safari
SES-0183096,2025-11-11 10:47:03.113161,USR-014875,TNT-01003,100659.97292273004,10,6789.191388747473,35.721107028027134,False,Mobile,Chrome
SES-0854653,2025-11-11 10:48:03.113161,USR-029618,TNT-01002,299703.22311416804,10,2995.637179407775,26.580267161198783,False,Mobile,Chrome
SES-0433467,2025-11-11 10:49:03.113161,USR-132844,TNT-01074,17766.39263299453,5,2072.1795648029133,19.981020424392277,False,Desktop,Firefox
SES-0488751,2025-11-11 10:50:03.113161,USR-113689,TNT-01043,638584.2719682833,9,2825.123700952451,20.227278669299917,False,Tablet,Chrome
SES-0196721,2025-11-11 10:51:03.113161,USR-082591,TNT-01077,379317.59590844106,8,2248.033343707006,26.27930677263781,True,Desktop,Chrome
SES-0953318,2025-11-11 10:52:03.113161,USR-120919,TNT-01061,295089.71468517074,8,2635.376408684948,21.770876326578566,False,Desktop,Safari
SES-0983187,2025-11-11 10:53:03.113161,USR-088765,TNT-01103,153332.22104065423,7,1795.9027689399811,42.62685483282027,True,Mobile,Chrome
SES-0991007,2025-11-11 10:54:03.113161,USR-100947,TNT-01148,372419.96411349234,6,4654.404843352856,133.90723138250436,False,Desktop,Safari
SES-0564648,2025-11-11 10:55:03.113161,USR-054186,TNT-01123,261202.11720465266,7,1277.3095658514794,23.16061218620386,False,Tablet,Firefox
SES-0477735,2025-11-11 10:56:03.113161,USR-075119,TNT-01108,10678159.326816937,8,3383.900973298713,10.103760038436928,False,Mobile,Chrome
SES-0115015,2025-11-11 10:57:03.113161,USR-085265,TNT-01114,224087.46537752627,10,1861.0921255037854,42.9887419982775,False,Desktop,Chrome
SES-0392091,2025-11-11 10:58:03.113161,USR-082680,TNT-01053,227136.29426353917,4,4860.929779639962,28.99698137357763,False,Desktop,Firefox
SES-0959737,2025-11-11 10:59:03.113161,USR-052190,TNT-01138,91205.54156013986,12,2094.224483545701,30.24816436193852,True,Mobile,Chrome
SES-0656438,2025-11-11 11:00:03.113161,USR-123460,TNT-01122,163167.27998014598,9,1640.2085681959775,33.04294313041617,False,Desktop,Safari
SES-0382174,2025-11-11 11:01:03.113161,USR-045601,TNT-01039,39788.62517817811,11,1297.2327131219538,8.543731200527684,False,Desktop,Safari
SES-0331083,2025-11-11 11:02:03.113161,USR-102832,TNT-01113,128270.68478060515,10,6185.84581732773,42.137753678320664,False,Desktop,Chrome
SES-0510706,2025-11-11 11:03:03.113161,USR-121056,TNT-01048,245476.48938678709,16,1064.6193455576824,27.919305344324936,True,Mobile,Safari
SES-0934201,2025-11-11 11:04:03.113161,USR-088765,TNT-01014,284016.5057669793,6,1642.862139431324,9.497150786454851,True,Desktop,Chrome
SES-0461372,2025-11-11 11:05:03.113161,USR-095035,TNT-01011,58378.256833572945,8,1029.7393827028145,36.00445040760849,False,Desktop,Firefox
SES-0566474,2025-11-11 11:06:03.113161,USR-086900,TNT-01048,17014.463448019218,9,3725.698472974556,41.41911522737353,False,Mobile,Safari
SES-0987353,2025-11-11 11:07:03.113161,USR-011103,TNT-01006,187813.64916689022,10,2006.1521947289177,12.885338359394215,False,Desktop,Firefox
SES-0902397,2025-11-11 11:08:03.113161,USR-071523,TNT-01002,912532.656178041,11,2569.6240270729513,152.98698436017037,False,Mobile,Chrome
SES-0295914,2025-11-11 11:09:03.113161,USR-017254,TNT-01103,35580.008426392495,11,2940.2627572331157,14.030123028651781,False,Desktop,Chrome
SES-0669537,2025-11-11 11:10:03.113161,USR-024835,TNT-01016,445744.4909540639,7,756.5050888620681,35.231833266546296,True,Desktop,Chrome
SES-0567221,2025-11-11 11:11:03.113161,USR-127602,TNT-01069,275865.2791089315,6,4987.828144651208,23.11723341815362,False,Mobile,Chrome
SES-0942401,2025-11-11 11:12:03.113161,USR-020423,TNT-01127,227451.4752129751,13,1850.3855895428396,65.51266376637629,False,Desktop,Edge
SES-0841343,2025-11-11 11:13:03.113161,USR-086702,TNT-01107,22310.30842265449,9,1748.4798022915706,33.32962509413666,False,Mobile,Safari
SES-0128979,2025-11-11 11:14:03.113161,USR-044524,TNT-01056,50242.04670075961,11,3540.4805378191063,79.28900177989723,False,Tablet,Chrome
SES-0879445,2025-11-11 11:15:03.113161,USR-028555,TNT-01026,150231.06076119226,10,2214.2396020718847,30.213218405181895,False,Desktop,Chrome
SES-0130309,2025-11-11 11:16:03.113161,USR-049283,TNT-01089,2062753.2480992193,8,2546.9601205133317,63.60714179920026,False,Desktop,Safari
SES-0479859,2025-11-11 11:17:03.113161,USR-029442,TNT-01133,164104.99983792115,6,2240.6740645484797,48.93432535664843,True,Desktop,Chrome
SES-0795174,2025-11-11 11:18:03.113161,USR-016095,TNT-01039,54140.765980866425,8,2132.80559301688,49.3611053394377,False,Mobile,Safari
SES-0359412,2025-11-11 11:19:03.113161,USR-109707,TNT-01080,512057.6086893621,6,6965.087059981704,21.198912871170112,False,Desktop,Edge
SES-0157442,2025-11-11 11:20:03.113161,USR-033124,TNT-01102,469795.8815986374,11,2056.904648649603,22.58541517530952,False,Tablet,Safari
SES-0643791,2025-11-11 11:21:03.113161,USR-097079,TNT-01046,554304.1636222932,9,3988.7182140099317,14.145508575585461,False,Desktop,Firefox
SES-0781585,2025-11-11 11:22:03.113161,USR-018180,TNT-01080,1088359.3980510454,11,3070.6594670154973,37.767838850307726,False,Desktop,Chrome
SES-0491400,2025-11-11 11:23:03.113161,USR-092727,TNT-01037,705210.1051362627,5,3899.7757572081587,270.64377145778235,False,Mobile,Chrome
SES-0708270,2025-11-11 11:24:03.113161,USR-122160,TNT-01031,153284.9735795243,11,2760.1871513679384,21.589357387802988,False,Desktop,Edge
SES-0997583,2025-11-11 11:25:03.113161,USR-110248,TNT-01005,47647.60857451521,4,2838.2263595301897,28.38167586455858,False,Mobile,Firefox
SES-0839760,2025-11-11 11:26:03.113161,USR-108085,TNT-01116,1283150.14181658,5,2400.0940391442473,11.603095299598118,False,Mobile,Chrome
SES-0304361,2025-11-11 11:27:03.113161,USR-115385,TNT-01033,188842.16011577912,8,4221.064150907167,139.86949583848548,False,Desktop,Chrome
SES-0590545,2025-11-11 11:28:03.113161,USR-098058,TNT-01039,3599344.350659984,10,1717.4671606196107,20.749337193223987,False,Mobile,Edge
SES-0939870,2025-11-11 11:29:03.113161,USR-062667,TNT-01118,183435.56630305506,11,2438.4113481076583,25.993601975870543,False,Desktop,Chrome
SES-0635605,2025-11-11 11:30:03.113161,USR-040794,TNT-01142,2373908.948024875,11,3700.9279244908134,8.382117528360663,True,Tablet,Chrome
SES-0156968,2025-11-11 11:31:03.113161,USR-041590,TNT-01125,151567.5360301002,12,938.8893801351619,13.61508812364741,False,Desktop,Chrome
SES-0166590,2025-11-11 11:32:03.113161,USR-045713,TNT-01014,114963.36355131837,5,1139.6467498642926,60.08194855327506,True,Desktop,Safari
SES-0699237,2025-11-11 11:33:03.113161,USR-073561,TNT-01146,66336.42042502743,9,3367.8326496671407,27.453624530775414,False,Tablet,Chrome
SES-0390313,2025-11-11 11:34:03.113161,USR-016967,TNT-01067,3262903.3401093087,11,1421.0437457579715,21.28026532459272,False,Mobile,Chrome
SES-0394811,2025-11-11 11:35:03.113161,USR-128877,TNT-01041,556762.6893651107,8,2581.495251968745,23.715143542466528,False,Desktop,Safari
SES-0732728,2025-11-11 11:36:03.113161,USR-025698,TNT-01016,985064.1465276118,8,1117.2304740306095,73.04572578987339,False,Desktop,Firefox
SES-0886864,2025-11-11 11:37:03.113161,USR-091359,TNT-01043,2045828.0599955383,12,1102.7568043699614,9.160650092581125,False,Desktop,Chrome
SES-0210125,2025-11-11 11:38:03.113161,USR-068977,TNT-01115,542687.8863506187,6,1059.2357159443086,29.489293865513424,False,Desktop,Chrome
SES-0350866,2025-11-11 11:39:03.113161,USR-046034,TNT-01011,257594.8838136656,12,3069.123557451299,39.241063800860495,False,Mobile,Chrome
SES-0988197,2025-11-11 11:40:03.113161,USR-096791,TNT-01106,613761.0372516419,8,1978.8742256938822,12.84734283269075,False,Desktop,Chrome
SES-0217049,2025-11-11 11:41:03.113161,USR-032244,TNT-01118,178398.20162002582,11,4691.017376572106,38.79400488527698,False,Desktop,Safari
SES-0991607,2025-11-11 11:42:03.113161,USR-041772,TNT-01014,34028.371722955395,7,1422.2037960375192,45.08346364971927,False,Desktop,Safari
SES-0748389,2025-11-11 11:43:03.113161,USR-109173,TNT-01122,875955.7433550792,5,3051.745950926875,19.935707086909645,False,Desktop,Edge
SES-0371206,2025-11-11 11:44:03.113161,USR-029814,TNT-01146,428736.5745025221,10,3345.446387740221,14.596376343073626,False,Desktop,Firefox
SES-0776820,2025-11-11 11:45:03.113161,USR-016921,TNT-01068,593123.3514780174,9,5975.446724529174,35.94834636499009,False,Desktop,Edge
SES-0662672,2025-11-11 11:46:03.113161,USR-057177,TNT-01023,107206.2030526292,9,3553.372357146224,25.105713440242113,True,Tablet,Safari
SES-0222836,2025-11-11 11:47:03.113161,USR-052220,TNT-01088,15988.389718802957,8,964.1267574424312,77.83411021510717,False,Mobile,Firefox
SES-0900173,2025-11-11 11:48:03.113161,USR-012280,TNT-01085,22099.625906182824,9,1793.429809407062,35.27974760767907,False,Mobile,Chrome
SES-0366759,2025-11-11 11:49:03.113161,USR-074986,TNT-01059,79012.84995651303,11,1434.8682215700353,53.09374479316107,False,Mobile,Firefox
SES-0678331,2025-11-11 11:50:03.113161,USR-051416,TNT-01082,80895.11855518016,9,3151.496027463216,8.818000044557792,False,Desktop,Firefox
SES-0303414,2025-11-11 11:51:03.113161,USR-092969,TNT-01080,1096556.4774543173,12,1717.2672280218976,45.26404543988596,False,Tablet,Chrome
SES-0688135,2025-11-11 11:52:03.113161,USR-067522,TNT-01047,95419.79560612062,11,2209.2807001321994,71.35976522410638,False,Tablet,Chrome
SES-0444078,2025-11-11 11:53:03.113161,USR-107116,TNT-01074,3259476.9297541613,8,4833.005739037219,48.54697851137975,False,Desktop,Safari
SES-0413880,2025-11-11 11:54:03.113161,USR-127101,TNT-01123,31947.104830804725,7,4510.678888336217,15.158084607658381,False,Desktop,Chrome
SES-0182095,2025-11-11 11:55:03.113161,USR-094586,TNT-01052,933788.4433014606,6,1418.033037001647,22.437934631351375,False,Tablet,Firefox
SES-0173632,2025-11-11 11:56:03.113161,USR-100484,TNT-01138,54195.39040867431,8,1130.532227456709,8.262270744929202,False,Mobile,Chrome
SES-0591908,2025-11-11 11:57:03.113161,USR-126306,TNT-01096,356087.4018984278,12,2667.731675053939,17.481080638473202,False,Desktop,Chrome
SES-0875923,2025-11-11 11:58:03.113161,USR-032247,TNT-01149,129432.57658586188,6,3432.803127463555,12.25747865488987,False,Desktop,Chrome
SES-0940645,2025-11-11 11:59:03.113161,USR-116519,TNT-01003,74549.40867683622,9,2715.44870400451,6.4029872393319796,True,Desktop,Safari
SES-0322477,2025-11-11 12:00:03.113161,USR-029134,TNT-01133,76087.5940601081,8,2701.7573695787996,12.93038691409607,False,Mobile,Chrome
SES-0675540,2025-11-11 12:01:03.113161,USR-094206,TNT-01099,59052.17944154706,4,1374.995306522082,20.471536703720076,False,Mobile,Safari
SES-0358083,2025-11-11 12:02:03.113161,USR-033608,TNT-01071,3647407.042746855,12,2053.839226000239,17.787817301746248,False,Desktop,Chrome
SES-0419165,2025-11-11 12:03:03.113161,USR-057010,TNT-01036,127809.28064435405,8,1414.2391672013748,34.80843752248162,False,Desktop,Chrome
SES-0641927,2025-11-11 12:04:03.113161,USR-120200,TNT-01127,5716.807322024832,13,1440.0887355465734,54.35444749253922,False,Desktop,Chrome
SES-0808780,2025-11-11 12:05:03.113161,USR-120359,TNT-01103,347401.1919609243,13,1988.3606660731173,14.65702899583147,False,Tablet,Firefox
SES-0767303,2025-11-11 12:06:03.113161,USR-107958,TNT-01094,348629.6966296718,8,683.5469702859139,8.41099111780311,False,Desktop,Edge
SES-0247354,2025-11-11 12:07:03.113161,USR-032329,TNT-01103,1909270.0138818545,8,910.3546072501294,52.00501690357536,False,Desktop,Safari
SES-0940256,2025-11-11 12:08:03.113161,USR-063843,TNT-01063,211200.33720402888,13,2460.7677886498855,13.039580603724431,False,Tablet,Chrome
SES-0994053,2025-11-11 12:09:03.113161,USR-026748,TNT-01114,3020141.513905467,7,2025.0216221185096,42.72802493898881,True,Mobile,Firefox
SES-0968107,2025-11-11 12:10:03.113161,USR-013487,TNT-01055,588742.2001809812,5,1458.0584323628018,24.736561704239175,False,Desktop,Chrome
SES-0290802,2025-11-11 12:11:03.113161,USR-131108,TNT-01022,1102696.984250937,4,1934.245522179439,10.496798664001284,False,Desktop,Firefox
SES-0852781,2025-11-11 12:12:03.113161,USR-089725,TNT-01105,998975.468576152,13,9770.532992710223,123.13707824726752,False,Desktop,Edge
SES-0748835,2025-11-11 12:13:03.113161,USR-123774,TNT-01058,501656.1536771796,6,3519.9749557934765,8.85072924551892,False,Desktop,Firefox
SES-0862519,2025-11-11 12:14:03.113161,USR-030336,TNT-01033,158195.07797376643,10,2020.5236496869547,8.127789803598333,False,Desktop,Edge
SES-0451746,2025-11-11 12:15:03.113161,USR-075119,TNT-01079,88820.65090705622,9,1350.6357865326677,9.687871749621,True,Desktop,Safari
SES-0571527,2025-11-11 12:16:03.113161,USR-064781,TNT-01108,4933.977345953107,7,3965.165327789393,4.647048416302339,False,Desktop,Safari
SES-0886139,2025-11-11 12:17:03.113161,USR-024999,TNT-01085,485868.053384497,5,1689.2186130323817,34.63589340027995,False,Desktop,Chrome
SES-0325986,2025-11-11 12:18:03.113161,USR-015942,TNT-01083,113623.03646656929,11,2972.6536261838455,244.100205627159,False,Desktop,Chrome
SES-0687610,2025-11-11 12:19:03.113161,USR-108204,TNT-01032,25995.467669734502,11,807.0040098985932,16.485039273723054,False,Mobile,Chrome
SES-0856891,2025-11-11 12:20:03.113161,USR-074960,TNT-01026,26476.304948624205,11,1377.8103843622782,127.30907783375385,True,Mobile,Chrome
SES-0883990,2025-11-11 12:21:03.113161,USR-047525,TNT-01066,767647.1314025893,13,3274.5332149642522,30.194229510321872,False,Mobile,Chrome
SES-0587002,2025-11-11 12:22:03.113161,USR-015075,TNT-01023,23567.954081718977,5,1529.0134236767735,97.65206366791159,False,Desktop,Firefox
SES-0768228,2025-11-11 12:23:03.113161,USR-089102,TNT-01005,150291.07775822526,10,4152.88193520459,14.525789331675654,False,Desktop,Edge
SES-0580185,2025-11-11 12:24:03.113161,USR-048038,TNT-01072,148331.918372207,7,3226.5732074964844,14.044749912720597,False,Desktop,Chrome
SES-0973255,2025-11-11 12:25:03.113161,USR-129034,TNT-01095,537365.1372317133,7,2136.517687789363,28.080725697390392,False,Desktop,Chrome
SES-0343433,2025-11-11 12:26:03.113161,USR-113418,TNT-01025,161588.5975344332,5,2669.025999368892,100.12538324665668,False,Desktop,Safari
SES-0749378,2025-11-11 12:27:03.113161,USR-079556,TNT-01142,4111492.783190546,8,953.9927566542323,22.169785296663743,False,Desktop,Firefox
SES-0659590,2025-11-11 12:28:03.113161,USR-076870,TNT-01057,654770.689716244,6,3634.859825960493,28.49363700791564,False,Desktop,Chrome
SES-0805652,2025-11-11 12:29:03.113161,USR-090280,TNT-01115,186477.5394683499,9,1054.0278205589543,85.61785971649752,False,Tablet,Edge
SES-0802346,2025-11-11 12:30:03.113161,USR-120588,TNT-01090,136841.79875298578,6,2528.8212663186564,57.81885032539594,False,Mobile,Safari
SES-0385925,2025-11-11 12:31:03.113161,USR-064316,TNT-01037,236995.0612860713,4,1123.9036985145362,68.47566783948488,True,Mobile,Chrome
SES-0809577,2025-11-11 12:32:03.113161,USR-089925,TNT-01070,1105008.7711293967,11,3356.5395705130577,57.04977030099236,False,Mobile,Chrome
SES-0957073,2025-11-11 12:33:03.113161,USR-030888,TNT-01119,1509829.7307788613,7,5019.9972549298045,21.547076735200285,True,Desktop,Chrome
SES-0281358,2025-11-11 12:34:03.113161,USR-122051,TNT-01091,6060628.198125609,6,1724.5305335470136,63.6556802656922,True,Desktop,Chrome
SES-0431685,2025-11-11 12:35:03.113161,USR-085094,TNT-01114,81310.17357633146,9,2899.2267199677194,6.410264336933346,True,Desktop,Safari
SES-0679477,2025-11-11 12:36:03.113161,USR-072278,TNT-01013,742275.5871967588,7,1445.7724935268047,25.66017626630506,False,Desktop,Chrome
SES-0452977,2025-11-11 12:37:03.113161,USR-041310,TNT-01023,226979.26439075646,7,3968.7792387458553,19.35007102323565,False,Mobile,Firefox
SES-0562957,2025-11-11 12:38:03.113161,USR-018930,TNT-01039,117264.48522081645,11,2074.950302782829,39.69514039012333,False,Desktop,Chrome
SES-0221776,2025-11-11 12:39:03.113161,USR-123469,TNT-01105,305681.97011634527,6,2619.317241514071,18.799092097692156,False,Mobile,Chrome
SES-0155997,2025-11-11 12:40:03.113161,USR-127515,TNT-01074,55932.54510530974,12,2670.241339748146,28.86150768925749,False,Desktop,Safari
SES-0169382,2025-11-11 12:41:03.113161,USR-033608,TNT-01038,186566.8434417903,13,1721.7675841281755,15.086477115157372,False,Desktop,Chrome
SES-0664884,2025-11-11 12:42:03.113161,USR-017148,TNT-01043,4494625.5053815795,13,5192.103979412894,85.97556730772541,False,Desktop,Firefox
SES-0397224,2025-11-11 12:43:03.113161,USR-110248,TNT-01137,103105.0239508887,6,1973.8259136909062,83.24571148505784,True,Mobile,Chrome
SES-0104149,2025-11-11 12:44:03.113161,USR-020189,TNT-01147,111451.93113609009,6,1356.3181063196575,42.241166339364035,False,Desktop,Chrome
SES-0135314,2025-11-11 12:45:03.113161,USR-053917,TNT-01039,73052.627099837,14,1884.739829260274,29.77962402875246,True,Mobile,Firefox
SES-0655141,2025-11-11 12:46:03.113161,USR-063843,TNT-01086,384307.69211841875,4,917.5229035943033,14.73495613254092,False,Desktop,Firefox
SES-0574144,2025-11-11 12:47:03.113161,USR-030966,TNT-01080,27205.58327133826,8,2105.964193018377,19.04889783431648,False,Desktop,Chrome
SES-0398978,2025-11-11 12:48:03.113161,USR-134863,TNT-01122,45026.28198992138,10,5791.745214600237,77.29731560337608,False,Desktop,Chrome
SES-0228485,2025-11-11 12:49:03.113161,USR-012280,TNT-01135,641657.9327178904,9,1601.2463755706506,41.03124223395745,True,Desktop,Chrome
SES-0280420,2025-11-11 12:50:03.113161,USR-078307,TNT-01089,1928710.36412461,8,4817.690404815582,70.26798151903296,False,Desktop,Chrome
SES-0596733,2025-11-11 12:51:03.113161,USR-034496,TNT-01126,92335.71900928815,13,3878.3468350861403,55.66900237112995,False,Mobile,Edge
SES-0166603,2025-11-11 12:52:03.113161,USR-011112,TNT-01081,164499.45850460307,9,1544.0968096882066,75.04732352822332,True,Tablet,Safari
SES-0795351,2025-11-11 12:53:03.113161,USR-033478,TNT-01052,1944661.8950741247,12,1636.8046462686032,30.289037182411654,False,Desktop,Chrome
SES-0513454,2025-11-11 12:54:03.113161,USR-097152,TNT-01024,256546.5711422991,13,1104.3821569528257,9.932971521619917,False,Desktop,Chrome
SES-0557208,2025-11-11 12:55:03.113161,USR-025708,TNT-01092,15179.273113242643,11,1564.7394314898343,18.098981797509413,False,Desktop,Chrome
SES-0821158,2025-11-11 12:56:03.113161,USR-108444,TNT-01021,1382776.9648506504,16,5933.6626130445675,18.24471881969912,False,Desktop,Firefox
SES-0117476,2025-11-11 12:57:03.113161,USR-084301,TNT-01099,37208.69345371278,6,2093.663788126471,5.761335058011291,True,Desktop,Chrome
SES-0497856,2025-11-11 12:58:03.113161,USR-121639,TNT-01054,878650.554439947,7,4705.70199564197,16.79225546013371,False,Mobile,Chrome
SES-0394531,2025-11-11 12:59:03.113161,USR-091241,TNT-01118,124999.79716526005,5,5837.86520614864,49.21853282124435,False,Mobile,Firefox
SES-0738154,2025-11-11 13:00:03.113161,USR-048426,TNT-01027,279235.42830743553,11,2257.103737441521,36.05724965179835,False,Mobile,Edge
SES-0946966,2025-11-11 13:01:03.113161,USR-064465,TNT-01121,143753.4901877323,9,2591.6475525861106,73.90714780140645,False,Tablet,Chrome
SES-0753074,2025-11-11 13:02:03.113161,USR-034251,TNT-01017,248472.8580683824,11,3250.956867834197,122.3116038326443,False,Desktop,Chrome
SES-0932591,2025-11-11 13:03:03.113161,USR-090192,TNT-01099,647603.0548573425,10,3888.5052863384376,17.05648179972095,False,Desktop,Chrome
SES-0708480,2025-11-11 13:04:03.113161,USR-032329,TNT-01083,771334.2238712916,6,892.9386382001231,52.529865608715255,False,Desktop,Chrome
SES-0119541,2025-11-11 13:05:03.113161,USR-123546,TNT-01087,1513054.7416015973,11,1639.3031667463465,67.66984656823523,False,Desktop,Chrome
SES-0160378,2025-11-11 13:06:03.113161,USR-017795,TNT-01080,156895.82356662158,8,3497.0276969055376,13.811370693294053,False,Desktop,Chrome
SES-0315831,2025-11-11 13:07:03.113161,USR-072278,TNT-01019,6687104.702468918,7,2075.2704029106044,32.05220556510744,False,Tablet,Chrome
SES-0461224,2025-11-11 13:08:03.113161,USR-116107,TNT-01124,114137.14996682241,6,1454.9556670313086,34.04128756313112,True,Desktop,Chrome
SES-0543319,2025-11-11 13:09:03.113161,USR-131121,TNT-01084,215982.27971893846,8,5944.574429351063,27.159385948973803,False,Desktop,Chrome
