request_id,@timestamp,tenant_id,partner_id,endpoint,http_status,response_time_ms,region,error_message,user_id
REQ-00101402,2025-11-11 12:26:33.113161,TNT-01121,PTR-0108,/api/v2/search,200,119.26919229823785,us-east-1,None,USR-095964
REQ-00101403,2025-11-11 12:27:03.113161,TNT-01048,PTR-0115,/api/v2/share,200,27.989058129518767,eu-west-1,None,USR-076100
REQ-00101404,2025-11-11 12:27:33.113161,TNT-01125,PTR-0129,/api/v2/versions,200,14.076057294450004,us-east-1,None,USR-111512
REQ-00101405,2025-11-11 12:28:03.113161,TNT-01047,None,/api/v2/upload,200,41.21161978719758,us-east-1,None,USR-013213
REQ-00101406,2025-11-11 12:28:33.113161,TNT-01068,PTR-0109,/api/v2/collections,200,37.30823589647385,us-east-1,None,USR-014029
REQ-00101407,2025-11-11 12:29:03.113161,TNT-01073,PTR-0139,/api/v2/analytics,200,51.68192731832863,eu-west-1,None,USR-018656
REQ-00101408,2025-11-11 12:29:33.113161,TNT-01137,None,/api/v2/collections,201,28.45274822147841,ap-southeast-1,None,USR-046714
REQ-00101409,2025-11-11 12:30:03.113161,TNT-01000,PTR-0134,/api/v2/assets,200,54.44040985306629,us-east-1,None,USR-020259
REQ-00101410,2025-11-11 12:30:33.113161,TNT-01119,PTR-0124,/api/v2/collections,201,230.754465379362,us-west-2,None,USR-098479
REQ-00101411,2025-11-11 12:31:03.113161,TNT-01015,PTR-0127,/api/v2/versions,200,66.2104013514562,eu-west-1,None,USR-026345
REQ-00101412,2025-11-11 12:31:33.113161,TNT-01149,PTR-0127,/api/v2/search,200,43.244002450408075,us-east-1,None,USR-087796
REQ-00101413,2025-11-11 12:32:03.113161,TNT-01104,PTR-0109,/api/v2/tags,200,59.15724523675104,us-west-2,None,USR-062331
REQ-00101414,2025-11-11 12:32:33.113161,TNT-01081,PTR-0133,/api/v2/share,200,70.51050295255058,eu-west-1,None,USR-052750
REQ-00101415,2025-11-11 12:33:03.113161,TNT-01146,PTR-0119,/api/v2/search,200,81.02402559023372,ap-southeast-1,None,USR-011996
REQ-00101416,2025-11-11 12:33:33.113161,TNT-01018,PTR-0138,/api/v2/search,200,10.174312449512973,eu-west-1,None,USR-095511
REQ-00101417,2025-11-11 12:34:03.113161,TNT-01034,None,/api/v2/webhooks,500,262.48317070605555,us-west-2,Upstream service unavailable,USR-035127
REQ-00101418,2025-11-11 12:34:33.113161,TNT-01077,PTR-0118,/api/v2/search,200,89.73640205339063,ap-southeast-1,None,USR-105739
REQ-00101419,2025-11-11 12:35:03.113161,TNT-01039,PTR-0109,/api/v2/analytics,200,67.01145710491433,us-east-1,None,USR-114307
REQ-00101420,2025-11-11 12:35:33.113161,TNT-01022,PTR-0133,/api/v2/tags,200,93.30606606310715,us-west-2,None,USR-072038
REQ-00101421,2025-11-11 12:36:03.113161,TNT-01062,PTR-0104,/api/v2/versions,201,196.60267458852255,eu-west-1,None,USR-129076
REQ-00101422,2025-11-11 12:36:33.113161,TNT-01035,PTR-0115,/api/v2/users,201,69.211589996541,eu-west-1,None,USR-089009
REQ-00101423,2025-11-11 12:37:03.113161,TNT-01145,PTR-0123,/api/v2/collections,400,76.02090841573957,ap-southeast-1,Request payload too large,USR-022638
REQ-00101424,2025-11-11 12:37:33.113161,TNT-01141,PTR-0131,/api/v2/analytics,200,15.166323484237596,us-west-2,None,USR-133652
REQ-00101425,2025-11-11 12:38:03.113161,TNT-01044,PTR-0130,/api/v2/collections,201,35.912867834399165,eu-west-1,None,USR-089352
REQ-00101426,2025-11-11 12:38:33.113161,TNT-01038,PTR-0112,/api/v2/assets,403,69.61726087224339,ap-southeast-1,Invalid authentication token,USR-124256
REQ-00101427,2025-11-11 12:39:03.113161,TNT-01037,None,/api/v2/analytics,201,23.883245551424693,ap-southeast-1,None,USR-014202
REQ-00101428,2025-11-11 12:39:33.113161,TNT-01007,PTR-0132,/api/v2/assets,200,67.6269713052963,us-east-1,None,USR-088949
REQ-00101429,2025-11-11 12:40:03.113161,TNT-01081,None,/api/v2/assets,200,232.10100718782536,us-east-1,None,USR-120977
REQ-00101430,2025-11-11 12:40:33.113161,TNT-01120,None,/api/v2/versions,200,369.84571637627647,us-east-1,None,USR-034087
REQ-00101431,2025-11-11 12:41:03.113161,TNT-01064,None,/api/v2/collections,200,32.86868467463377,us-west-2,None,USR-016530
REQ-00101432,2025-11-11 12:41:33.113161,TNT-01061,PTR-0116,/api/v2/search,200,44.00934464001599,us-east-1,None,USR-047040
REQ-00101433,2025-11-11 12:42:03.113161,TNT-01024,PTR-0120,/api/v2/collections,200,95.90914422767294,ap-southeast-1,None,USR-016573
REQ-00101434,2025-11-11 12:42:33.113161,TNT-01100,PTR-0105,/api/v2/export,200,137.63495360624833,ap-southeast-1,None,USR-074115
REQ-00101435,2025-11-11 12:43:03.113161,TNT-01131,PTR-0109,/api/v2/export,200,105.78875469255212,eu-west-1,None,USR-098697
REQ-00101436,2025-11-11 12:43:33.113161,TNT-01071,PTR-0136,/api/v2/search,500,127.75091817090932,us-west-2,Upstream service unavailable,USR-115598
REQ-00101437,2025-11-11 12:44:03.113161,TNT-01076,PTR-0128,/api/v2/share,200,65.97635794257295,ap-southeast-1,None,USR-089255
REQ-00101438,2025-11-11 12:44:33.113161,TNT-01108,PTR-0111,/api/v2/tags,200,76.62789394285045,ap-southeast-1,None,USR-058030
REQ-00101439,2025-11-11 12:45:03.113161,TNT-01054,PTR-0131,/api/v2/metadata,200,106.26384846286814,us-west-2,None,USR-108064
REQ-00101440,2025-11-11 12:45:33.113161,TNT-01121,PTR-0109,/api/v2/tags,200,97.20842623279368,ap-southeast-1,None,USR-070441
REQ-00101441,2025-11-11 12:46:03.113161,TNT-01075,PTR-0133,/api/v2/export,201,154.34483679922704,ap-southeast-1,None,USR-042656
REQ-00101442,2025-11-11 12:46:33.113161,TNT-01036,PTR-0138,/api/v2/search,200,64.2835082929051,us-west-2,None,USR-103950
REQ-00101443,2025-11-11 12:47:03.113161,TNT-01020,PTR-0109,/api/v2/collections,400,42.00276290344366,ap-southeast-1,Insufficient permissions,USR-080988
REQ-00101444,2025-11-11 12:47:33.113161,TNT-01129,PTR-0139,/api/v2/versions,200,48.99760746543172,us-east-1,None,USR-036005
REQ-00101445,2025-11-11 12:48:03.113161,TNT-01056,PTR-0118,/api/v2/metadata,200,43.50316181299013,us-west-2,None,USR-119475
REQ-00101446,2025-11-11 12:48:33.113161,TNT-01080,PTR-0112,/api/v2/assets,200,14.300921089623762,ap-southeast-1,None,USR-017025
REQ-00101447,2025-11-11 12:49:03.113161,TNT-01095,PTR-0103,/api/v2/versions,200,280.11863258402894,us-west-2,None,USR-050910
REQ-00101448,2025-11-11 12:49:33.113161,TNT-01091,PTR-0124,/api/v2/upload,200,258.1965753216691,ap-southeast-1,None,USR-094474
REQ-00101449,2025-11-11 12:50:03.113161,TNT-01136,PTR-0111,/api/v2/tags,200,142.06887481477267,us-east-1,None,USR-084208
REQ-00101450,2025-11-11 12:50:33.113161,TNT-01092,None,/api/v2/tags,204,143.75261503507474,us-west-2,None,USR-063921
REQ-00101451,2025-11-11 12:51:03.113161,TNT-01054,PTR-0126,/api/v2/upload,200,56.10890225732627,us-west-2,None,USR-060567
REQ-00101452,2025-11-11 12:51:33.113161,TNT-01071,PTR-0114,/api/v2/share,200,48.019984417134864,us-east-1,None,USR-059908
REQ-00101453,2025-11-11 12:52:03.113161,TNT-01084,None,/api/v2/upload,200,60.907920802463416,ap-southeast-1,None,USR-108859
REQ-00101454,2025-11-11 12:52:33.113161,TNT-01077,PTR-0136,/api/v2/search,201,14.686109439630608,us-east-1,None,USR-034760
REQ-00101455,2025-11-11 12:53:03.113161,TNT-01116,PTR-0105,/api/v2/assets,200,243.95820632380702,us-west-2,None,USR-015782
REQ-00101456,2025-11-11 12:53:33.113161,TNT-01032,PTR-0123,/api/v2/collections,201,97.6084225974019,ap-southeast-1,None,USR-067259
REQ-00101457,2025-11-11 12:54:03.113161,TNT-01032,PTR-0109,/api/v2/share,200,83.38496025493112,us-east-1,None,USR-041708
REQ-00101458,2025-11-11 12:54:33.113161,TNT-01029,PTR-0108,/api/v2/analytics,200,13.841460152692001,us-west-2,None,USR-035350
REQ-00101459,2025-11-11 12:55:03.113161,TNT-01113,None,/api/v2/search,200,86.53261387564307,eu-west-1,None,USR-071103
REQ-00101460,2025-11-11 12:55:33.113161,TNT-01137,PTR-0121,/api/v2/analytics,500,920.66016505928,us-east-1,Invalid query parameters,USR-067831
REQ-00101461,2025-11-11 12:56:03.113161,TNT-01148,PTR-0106,/api/v2/versions,200,37.36836676465113,us-west-2,None,USR-133490
REQ-00101462,2025-11-11 12:56:33.113161,TNT-01077,None,/api/v2/metadata,403,61.380568214751214,us-west-2,Rate limit exceeded for tenant,USR-094585
REQ-00101463,2025-11-11 12:57:03.113161,TNT-01107,PTR-0116,/api/v2/versions,401,66.66353489957417,us-east-1,Invalid query parameters,USR-130381
REQ-00101464,2025-11-11 12:57:33.113161,TNT-01083,None,/api/v2/users,200,66.06252710300829,ap-southeast-1,None,USR-061095
REQ-00101465,2025-11-11 12:58:03.113161,TNT-01048,PTR-0118,/api/v2/versions,200,111.41103927261331,ap-southeast-1,None,USR-023578
REQ-00101466,2025-11-11 12:58:33.113161,TNT-01019,PTR-0135,/api/v2/collections,201,137.24019284164908,ap-southeast-1,None,USR-114721
REQ-00101467,2025-11-11 12:59:03.113161,TNT-01102,PTR-0132,/api/v2/metadata,200,39.94592991018896,us-east-1,None,USR-020259
REQ-00101468,2025-11-11 12:59:33.113161,TNT-01075,PTR-0112,/api/v2/versions,200,133.56657790915017,us-west-2,None,USR-012924
REQ-00101469,2025-11-11 13:00:03.113161,TNT-01104,PTR-0122,/api/v2/search,201,196.95408843766288,eu-west-1,None,USR-043984
REQ-00101470,2025-11-11 13:00:33.113161,TNT-01097,PTR-0134,/api/v2/users,429,207.46767725405874,us-west-2,Rate limit exceeded for tenant,USR-117292
REQ-00101471,2025-11-11 13:01:03.113161,TNT-01125,PTR-0105,/api/v2/metadata,200,150.63797148194234,ap-southeast-1,None,USR-078832
REQ-00101472,2025-11-11 13:01:33.113161,TNT-01026,None,/api/v2/search,200,281.56682270035725,us-east-1,None,USR-018897
REQ-00101473,2025-11-11 13:02:03.113161,TNT-01144,PTR-0121,/api/v2/webhooks,200,80.01348877193347,eu-west-1,None,USR-116457
REQ-00101474,2025-11-11 13:02:33.113161,TNT-01002,None,/api/v2/export,204,33.32863264916197,us-east-1,None,USR-078088
REQ-00101475,2025-11-11 13:03:03.113161,TNT-01008,PTR-0110,/api/v2/metadata,201,37.740345735274595,us-east-1,None,USR-029236
REQ-00101476,2025-11-11 13:03:33.113161,TNT-01139,PTR-0105,/api/v2/collections,200,116.19721460550755,us-west-2,None,USR-056093
REQ-00101477,2025-11-11 13:04:03.113161,TNT-01001,PTR-0122,/api/v2/tags,200,56.679779002585924,ap-southeast-1,None,USR-129346
REQ-00101478,2025-11-11 13:04:33.113161,TNT-01062,PTR-0121,/api/v2/metadata,200,110.81375454970333,eu-west-1,None,USR-037105
REQ-00101479,2025-11-11 13:05:03.113161,TNT-01015,PTR-0109,/api/v2/tags,200,265.61848007471076,us-east-1,None,USR-126396
REQ-00101480,2025-11-11 13:05:33.113161,TNT-01042,PTR-0100,/api/v2/webhooks,200,52.18579920509447,ap-southeast-1,None,USR-099328
REQ-00101481,2025-11-11 13:06:03.113161,TNT-01095,PTR-0125,/api/v2/tags,201,49.82293174453524,us-east-1,None,USR-105351
REQ-00101482,2025-11-11 13:06:33.113161,TNT-01087,PTR-0139,/api/v2/versions,201,89.83658069289557,us-east-1,None,USR-065080
REQ-00101483,2025-11-11 13:07:03.113161,TNT-01015,PTR-0102,/api/v2/assets,429,115.61067415723905,us-west-2,Database connection timeout,USR-028019
REQ-00101484,2025-11-11 13:07:33.113161,TNT-01101,PTR-0139,/api/v2/export,200,57.70645972307817,us-west-2,None,USR-100232
REQ-00101485,2025-11-11 13:08:03.113161,TNT-01022,PTR-0136,/api/v2/search,200,23.823070241016467,us-west-2,None,USR-110509
REQ-00101486,2025-11-11 13:08:33.113161,TNT-01126,PTR-0113,/api/v2/users,200,123.36235420962757,us-east-1,None,USR-021938
REQ-00101487,2025-11-11 13:09:03.113161,TNT-01127,PTR-0103,/api/v2/metadata,200,71.15242404192729,ap-southeast-1,None,USR-107828
REQ-00101488,2025-11-11 13:09:33.113161,TNT-01108,PTR-0107,/api/v2/upload,200,82.8368197844487,ap-southeast-1,None,USR-013525
REQ-00101489,2025-11-11 13:10:03.113161,TNT-01134,PTR-0118,/api/v2/versions,201,58.114707857887005,ap-southeast-1,None,USR-134929
REQ-00101490,2025-11-11 13:10:33.113161,TNT-01103,PTR-0112,/api/v2/share,429,149.86999083227494,eu-west-1,Invalid query parameters,USR-037296
REQ-00101491,2025-11-11 13:11:03.113161,TNT-01103,None,/api/v2/tags,201,54.65287748241266,ap-southeast-1,None,USR-039753
REQ-00101492,2025-11-11 13:11:33.113161,TNT-01053,PTR-0103,/api/v2/assets,204,24.28509843914226,ap-southeast-1,None,USR-055064
REQ-00101493,2025-11-11 13:12:03.113161,TNT-01044,PTR-0137,/api/v2/analytics,200,39.55789707183902,eu-west-1,None,USR-030888
REQ-00101494,2025-11-11 13:12:33.113161,TNT-01081,None,/api/v2/upload,200,130.6420509029464,ap-southeast-1,None,USR-113597
REQ-00101495,2025-11-11 13:13:03.113161,TNT-01136,PTR-0110,/api/v2/upload,200,100.1377888312825,ap-southeast-1,None,USR-123405
REQ-00101496,2025-11-11 13:13:33.113161,TNT-01109,PTR-0100,/api/v2/metadata,204,99.00415518203549,ap-southeast-1,None,USR-056373
REQ-00101497,2025-11-11 13:14:03.113161,TNT-01025,PTR-0135,/api/v2/metadata,403,72.17346256022437,us-east-1,Database connection timeout,USR-041741
REQ-00101498,2025-11-11 13:14:33.113161,TNT-01078,PTR-0132,/api/v2/search,200,44.82617519950616,us-west-2,None,USR-026069
REQ-00101499,2025-11-11 13:15:03.113161,TNT-01015,None,/api/v2/assets,200,141.22476922596363,ap-southeast-1,None,USR-013665
REQ-00101500,2025-11-11 13:15:33.113161,TNT-01092,PTR-0122,/api/v2/analytics,200,23.298491623556217,ap-southeast-1,None,USR-121868
REQ-00101501,2025-11-11 13:16:03.113161,TNT-01007,PTR-0109,/api/v2/analytics,200,88.88116273341153,us-east-1,None,USR-041460
REQ-00101502,2025-11-11 13:16:33.113161,TNT-01001,PTR-0114,/api/v2/upload,200,131.11738972994277,eu-west-1,None,USR-090022
REQ-00101503,2025-11-11 13:17:03.113161,TNT-01101,PTR-0125,/api/v2/search,200,34.15095107027967,eu-west-1,None,USR-113409
REQ-00101504,2025-11-11 13:17:33.113161,TNT-01035,PTR-0129,/api/v2/metadata,200,63.82805760616354,ap-southeast-1,None,USR-023175
REQ-00101505,2025-11-11 13:18:03.113161,TNT-01006,PTR-0111,/api/v2/upload,204,49.24898867411799,ap-southeast-1,None,USR-073717
REQ-00101506,2025-11-11 13:18:33.113161,TNT-01097,PTR-0112,/api/v2/webhooks,204,20.995300517874888,us-east-1,None,USR-037988
REQ-00101507,2025-11-11 13:19:03.113161,TNT-01017,PTR-0138,/api/v2/upload,201,30.721953748881646,us-east-1,None,USR-101420
REQ-00101508,2025-11-11 13:19:33.113161,TNT-01128,None,/api/v2/tags,200,48.23139016854054,us-west-2,None,USR-024471
REQ-00101509,2025-11-11 13:20:03.113161,TNT-01060,PTR-0112,/api/v2/collections,200,44.45504425766239,ap-southeast-1,None,USR-025614
REQ-00101510,2025-11-11 13:20:33.113161,TNT-01040,PTR-0116,/api/v2/webhooks,200,37.94074436802763,us-east-1,None,USR-092479
REQ-00101511,2025-11-11 13:21:03.113161,TNT-01027,PTR-0114,/api/v2/collections,200,45.50506522150184,us-east-1,None,USR-076491
REQ-00101512,2025-11-11 13:21:33.113161,TNT-01026,None,/api/v2/export,200,41.307876639234436,us-west-2,None,USR-079076
REQ-00101513,2025-11-11 13:22:03.113161,TNT-01072,None,/api/v2/share,200,54.83939072669177,eu-west-1,None,USR-099964
REQ-00101514,2025-11-11 13:22:33.113161,TNT-01043,None,/api/v2/upload,200,67.92927748094704,ap-southeast-1,None,USR-093323
REQ-00101515,2025-11-11 13:23:03.113161,TNT-01056,PTR-0126,/api/v2/analytics,200,29.60643140046157,us-east-1,None,USR-043073
REQ-00101516,2025-11-11 13:23:33.113161,TNT-01108,PTR-0126,/api/v2/export,200,673.8534766917646,us-east-1,None,USR-043013
REQ-00101517,2025-11-11 13:24:03.113161,TNT-01051,PTR-0137,/api/v2/collections,502,285.73045039688475,us-east-1,Rate limit exceeded for tenant,USR-076154
REQ-00101518,2025-11-11 13:24:33.113161,TNT-01036,PTR-0127,/api/v2/metadata,200,58.90536113273954,us-east-1,None,USR-023674
REQ-00101519,2025-11-11 13:25:03.113161,TNT-01125,PTR-0104,/api/v2/assets,200,85.54095731172671,ap-southeast-1,None,USR-090264
REQ-00101520,2025-11-11 13:25:33.113161,TNT-01109,PTR-0105,/api/v2/users,200,37.239830544808186,ap-southeast-1,None,USR-134152
REQ-00101521,2025-11-11 13:26:03.113161,TNT-01085,PTR-0130,/api/v2/search,200,89.71391764052706,us-west-2,None,USR-104472
REQ-00101522,2025-11-11 13:26:33.113161,TNT-01073,PTR-0121,/api/v2/tags,200,136.07445849391465,eu-west-1,None,USR-078928
REQ-00101523,2025-11-11 13:27:03.113161,TNT-01085,None,/api/v2/tags,201,42.66810035769279,ap-southeast-1,None,USR-014362
REQ-00101524,2025-11-11 13:27:33.113161,TNT-01114,PTR-0120,/api/v2/assets,200,127.04982437316298,us-west-2,None,USR-026409
REQ-00101525,2025-11-11 13:28:03.113161,TNT-01054,PTR-0130,/api/v2/upload,200,66.36848283845441,us-west-2,None,USR-078498
REQ-00101526,2025-11-11 13:28:33.113161,TNT-01082,PTR-0117,/api/v2/users,201,38.408768248891896,us-west-2,None,USR-035293
REQ-00101527,2025-11-11 13:29:03.113161,TNT-01118,PTR-0108,/api/v2/export,200,45.72025326686421,us-east-1,None,USR-094131
REQ-00101528,2025-11-11 13:29:33.113161,TNT-01134,PTR-0130,/api/v2/analytics,200,58.97166965416654,ap-southeast-1,None,USR-039193
REQ-00101529,2025-11-11 13:30:03.113161,TNT-01084,PTR-0119,/api/v2/assets,200,42.0680059757679,us-east-1,None,USR-071415
REQ-00101530,2025-11-11 13:30:33.113161,TNT-01029,PTR-0128,/api/v2/analytics,200,27.896418547370995,us-west-2,None,USR-103803
REQ-00101531,2025-11-11 13:31:03.113161,TNT-01017,PTR-0114,/api/v2/search,502,1374.656271639452,ap-southeast-1,Invalid query parameters,USR-032205
REQ-00101532,2025-11-11 13:31:33.113161,TNT-01017,None,/api/v2/collections,201,149.02661225516283,eu-west-1,None,USR-094708
REQ-00101533,2025-11-11 13:32:03.113161,TNT-01035,PTR-0118,/api/v2/webhooks,201,95.78000551600687,eu-west-1,None,USR-034573
REQ-00101534,2025-11-11 13:32:33.113161,TNT-01091,PTR-0108,/api/v2/assets,200,38.157529761576036,us-west-2,None,USR-093899
REQ-00101535,2025-11-11 13:33:03.113161,TNT-01123,PTR-0132,/api/v2/assets,404,23.212539185260518,us-west-2,Upstream service unavailable,USR-127676
REQ-00101536,2025-11-11 13:33:33.113161,TNT-01080,PTR-0135,/api/v2/export,200,59.40700262180588,us-west-2,None,USR-114508
REQ-00101537,2025-11-11 13:34:03.113161,TNT-01044,PTR-0129,/api/v2/metadata,200,56.85892947325425,ap-southeast-1,None,USR-099288
REQ-00101538,2025-11-11 13:34:33.113161,TNT-01123,PTR-0117,/api/v2/search,200,30.446184300295933,us-west-2,None,USR-091871
REQ-00101539,2025-11-11 13:35:03.113161,TNT-01103,PTR-0124,/api/v2/analytics,200,57.184733265001334,ap-southeast-1,None,USR-125441
REQ-00101540,2025-11-11 13:35:33.113161,TNT-01040,PTR-0107,/api/v2/search,200,50.57427117468162,us-west-2,None,USR-132885
REQ-00101541,2025-11-11 13:36:03.113161,TNT-01032,PTR-0130,/api/v2/webhooks,200,413.1165728689416,eu-west-1,None,USR-046214
REQ-00101542,2025-11-11 13:36:33.113161,TNT-01017,PTR-0130,/api/v2/tags,200,62.846910130171445,us-west-2,None,USR-096983
REQ-00101543,2025-11-11 13:37:03.113161,TNT-01004,PTR-0111,/api/v2/tags,401,116.24630977447359,eu-west-1,Invalid authentication token,USR-057868
REQ-00101544,2025-11-11 13:37:33.113161,TNT-01032,PTR-0126,/api/v2/webhooks,200,28.407128845476873,us-west-2,None,USR-085675
REQ-00101545,2025-11-11 13:38:03.113161,TNT-01147,PTR-0120,/api/v2/users,200,65.40351332472778,eu-west-1,None,USR-076512
REQ-00101546,2025-11-11 13:38:33.113161,TNT-01123,PTR-0119,/api/v2/versions,200,37.174055083649094,us-east-1,None,USR-099466
REQ-00101547,2025-11-11 13:39:03.113161,TNT-01021,PTR-0104,/api/v2/upload,200,111.9951938710067,ap-southeast-1,None,USR-089588
REQ-00101548,2025-11-11 13:39:33.113161,TNT-01021,PTR-0113,/api/v2/users,200,20.770788026863123,eu-west-1,None,USR-044735
REQ-00101549,2025-11-11 13:40:03.113161,TNT-01004,PTR-0126,/api/v2/collections,200,23.271887704335807,us-east-1,None,USR-072732
REQ-00101550,2025-11-11 13:40:33.113161,TNT-01110,PTR-0103,/api/v2/metadata,200,64.4041038478293,ap-southeast-1,None,USR-079667
REQ-00101551,2025-11-11 13:41:03.113161,TNT-01007,PTR-0136,/api/v2/users,200,60.779075096136,us-east-1,None,USR-088545
REQ-00101552,2025-11-11 13:41:33.113161,TNT-01055,None,/api/v2/webhooks,201,178.7177928970519,us-east-1,None,USR-120974
REQ-00101553,2025-11-11 13:42:03.113161,TNT-01126,PTR-0139,/api/v2/search,200,94.01224697563755,us-west-2,None,USR-082563
REQ-00101554,2025-11-11 13:42:33.113161,TNT-01000,PTR-0110,/api/v2/tags,200,33.73327870142156,eu-west-1,None,USR-074164
REQ-00101555,2025-11-11 13:43:03.113161,TNT-01050,PTR-0131,/api/v2/users,200,112.88217989350876,eu-west-1,None,USR-057381
REQ-00101556,2025-11-11 13:43:33.113161,TNT-01127,None,/api/v2/metadata,200,14.849017726262723,us-east-1,None,USR-077091
REQ-00101557,2025-11-11 13:44:03.113161,TNT-01125,PTR-0118,/api/v2/search,201,223.01647797579346,us-west-2,None,USR-042572
REQ-00101558,2025-11-11 13:44:33.113161,TNT-01009,None,/api/v2/metadata,200,52.21589585170192,us-west-2,None,USR-083210
REQ-00101559,2025-11-11 13:45:03.113161,TNT-01000,PTR-0113,/api/v2/tags,200,103.44387597115133,us-east-1,None,USR-113889
REQ-00101560,2025-11-11 13:45:33.113161,TNT-01083,PTR-0116,/api/v2/analytics,200,22.531997428654517,eu-west-1,None,USR-117897
REQ-00101561,2025-11-11 13:46:03.113161,TNT-01088,None,/api/v2/users,200,132.8029565232998,ap-southeast-1,None,USR-115572
REQ-00101562,2025-11-11 13:46:33.113161,TNT-01126,PTR-0129,/api/v2/tags,201,143.1065635567571,eu-west-1,None,USR-107161
REQ-00101563,2025-11-11 13:47:03.113161,TNT-01082,None,/api/v2/search,400,193.46657266130566,us-west-2,Invalid query parameters,USR-099799
REQ-00101564,2025-11-11 13:47:33.113161,TNT-01016,PTR-0130,/api/v2/webhooks,204,85.22177093985401,us-west-2,None,USR-093170
REQ-00101565,2025-11-11 13:48:03.113161,TNT-01085,None,/api/v2/share,201,113.30948925649068,eu-west-1,None,USR-049111
REQ-00101566,2025-11-11 13:48:33.113161,TNT-01123,PTR-0120,/api/v2/search,200,68.83254099060915,us-east-1,None,USR-109680
REQ-00101567,2025-11-11 13:49:03.113161,TNT-01032,PTR-0110,/api/v2/search,200,17.627971228720057,us-west-2,None,USR-104945
REQ-00101568,2025-11-11 13:49:33.113161,TNT-01132,PTR-0123,/api/v2/webhooks,201,150.153213779567,eu-west-1,None,USR-019745
REQ-00101569,2025-11-11 13:50:03.113161,TNT-01108,PTR-0104,/api/v2/search,201,148.81601279536693,us-west-2,None,USR-066454
REQ-00101570,2025-11-11 13:50:33.113161,TNT-01147,PTR-0131,/api/v2/tags,429,153.13282960829116,us-west-2,Invalid authentication token,USR-106615
REQ-00101571,2025-11-11 13:51:03.113161,TNT-01068,PTR-0101,/api/v2/collections,200,45.2666238025713,us-west-2,None,USR-081544
REQ-00101572,2025-11-11 13:51:33.113161,TNT-01111,PTR-0109,/api/v2/assets,200,90.21971753277084,us-east-1,None,USR-097605
REQ-00101573,2025-11-11 13:52:03.113161,TNT-01024,PTR-0114,/api/v2/collections,200,66.66455314750417,eu-west-1,None,USR-051104
REQ-00101574,2025-11-11 13:52:33.113161,TNT-01142,PTR-0102,/api/v2/export,400,156.1371065977486,ap-southeast-1,Invalid query parameters,USR-021600
REQ-00101575,2025-11-11 13:53:03.113161,TNT-01120,PTR-0132,/api/v2/search,404,92.62131828178748,us-west-2,Insufficient permissions,USR-132327
REQ-00101576,2025-11-11 13:53:33.113161,TNT-01029,PTR-0121,/api/v2/users,204,56.849589927092005,us-west-2,None,USR-060896
REQ-00101577,2025-11-11 13:54:03.113161,TNT-01035,PTR-0132,/api/v2/versions,400,338.5638767692548,eu-west-1,Request payload too large,USR-111442
REQ-00101578,2025-11-11 13:54:33.113161,TNT-01095,None,/api/v2/users,200,148.02906628416332,us-west-2,None,USR-085226
REQ-00101579,2025-11-11 13:55:03.113161,TNT-01064,PTR-0120,/api/v2/share,204,69.40414865539326,us-east-1,None,USR-121538
REQ-00101580,2025-11-11 13:55:33.113161,TNT-01054,PTR-0100,/api/v2/tags,401,36.340173263512085,ap-southeast-1,Insufficient permissions,USR-129495
REQ-00101581,2025-11-11 13:56:03.113161,TNT-01043,PTR-0133,/api/v2/webhooks,200,139.0172456089608,eu-west-1,None,USR-091683
REQ-00101582,2025-11-11 13:56:33.113161,TNT-01079,None,/api/v2/share,200,53.62566465024598,us-east-1,None,USR-128067
REQ-00101583,2025-11-11 13:57:03.113161,TNT-01041,PTR-0125,/api/v2/collections,200,64.51162702139992,us-west-2,None,USR-109147
REQ-00101584,2025-11-11 13:57:33.113161,TNT-01006,PTR-0123,/api/v2/assets,200,142.53477738248282,us-west-2,None,USR-133563
REQ-00101585,2025-11-11 13:58:03.113161,TNT-01023,PTR-0135,/api/v2/webhooks,204,38.47166607224544,us-west-2,None,USR-133485
REQ-00101586,2025-11-11 13:58:33.113161,TNT-01076,PTR-0101,/api/v2/assets,201,43.72483477623247,us-east-1,None,USR-093235
REQ-00101587,2025-11-11 13:59:03.113161,TNT-01135,PTR-0104,/api/v2/upload,200,80.24712640977599,ap-southeast-1,None,USR-091081
REQ-00101588,2025-11-11 13:59:33.113161,TNT-01043,PTR-0125,/api/v2/collections,201,19.91089675237383,ap-southeast-1,None,USR-120053
REQ-00101589,2025-11-11 14:00:03.113161,TNT-01130,PTR-0114,/api/v2/webhooks,200,50.17872914943609,us-east-1,None,USR-053078
REQ-00101590,2025-11-11 14:00:33.113161,TNT-01036,PTR-0123,/api/v2/upload,200,54.844826739007374,eu-west-1,None,USR-021259
REQ-00101591,2025-11-11 14:01:03.113161,TNT-01055,PTR-0115,/api/v2/collections,200,38.21426183652419,us-east-1,None,USR-083274
REQ-00101592,2025-11-11 14:01:33.113161,TNT-01085,PTR-0102,/api/v2/assets,200,61.64442290895723,us-east-1,None,USR-027928
REQ-00101593,2025-11-11 14:02:03.113161,TNT-01139,PTR-0109,/api/v2/versions,500,232.80891926629533,us-east-1,Database connection timeout,USR-020023
REQ-00101594,2025-11-11 14:02:33.113161,TNT-01116,None,/api/v2/analytics,404,130.08474599415916,ap-southeast-1,Invalid authentication token,USR-130566
