event_id,user_id,content_id,event_type,watch_duration_seconds,completion_percentage,skipped,dismissed,rating_given,interaction_context,@timestamp
EVT-0000006564,USER-0004440,CONTENT-000879,dismiss,224,0.839766120247005,False,True,0,Recommendation,2025-11-13 02:57:43.715540
EVT-0000006565,USER-0002714,CONTENT-000597,stop,512,0.17515704228990484,False,False,0,Recommendation,2025-11-13 02:57:50.715540
EVT-0000006566,USER-0004178,CONTENT-000149,play,5885,0.12533986866377048,False,False,0,Search,2025-11-13 02:57:57.715540
EVT-0000006567,USER-0002514,CONTENT-000586,play,5333,0.11236246046314946,False,False,0,Browse,2025-11-13 02:58:04.715540
EVT-0000006568,USER-0003780,CONTENT-001739,play,3605,0.6600433001352876,False,False,0,Recommendation,2025-11-13 02:58:11.715540
EVT-0000006569,USER-0004694,CONTENT-001029,complete,1949,0.7138295428481867,False,False,0,Continue watching,2025-11-13 02:58:18.715540
EVT-0000006570,USER-0000001,CONTENT-000003,stop,4328,0.3595691182715126,False,False,0,Browse,2025-11-13 02:58:25.715540
EVT-0000006571,USER-0002815,CONTENT-000889,stop,4750,0.2744409770940278,False,False,0,Search,2025-11-13 02:58:32.715540
EVT-0000006572,USER-0003020,CONTENT-001237,complete,5321,0.9730401562252402,False,False,0,Search,2025-11-13 02:58:39.715540
EVT-0000006573,USER-0003592,CONTENT-000144,play,1007,0.6005210936025123,False,False,0,Search,2025-11-13 02:58:46.715540
EVT-0000006574,USER-0004234,CONTENT-000104,complete,1595,0.7797096956335041,False,False,0,Search,2025-11-13 02:58:53.715540
EVT-0000006575,USER-0004712,CONTENT-001400,pause,2126,0.6196647260063892,False,False,0,Browse,2025-11-13 02:59:00.715540
EVT-0000006576,USER-0002941,CONTENT-001252,play,64,0.8914339519214134,False,False,0,Search,2025-11-13 02:59:07.715540
EVT-0000006577,USER-0004516,CONTENT-000471,play,6460,0.47381484874546553,False,False,0,Recommendation,2025-11-13 02:59:14.715540
EVT-0000006578,USER-0002540,CONTENT-000239,stop,7180,0.859950092728481,False,False,0,Search,2025-11-13 02:59:21.715540
EVT-0000006579,USER-0001457,CONTENT-000622,play,1759,0.6118204310046518,False,False,0,Search,2025-11-13 02:59:28.715540
EVT-0000006580,USER-0001012,CONTENT-001718,play,6312,0.8267188013574653,False,False,0,Recommendation,2025-11-13 02:59:35.715540
EVT-0000006581,USER-0001220,CONTENT-000756,play,552,0.32423808885803107,False,False,0,Browse,2025-11-13 02:59:42.715540
EVT-0000006582,USER-0004900,CONTENT-000169,complete,5215,0.8591550935860901,False,False,0,Recommendation,2025-11-13 02:59:49.715540
EVT-0000006583,USER-0004107,CONTENT-000795,stop,4081,0.7898221364609456,False,False,0,Search,2025-11-13 02:59:56.715540
EVT-0000006584,USER-0000957,CONTENT-001390,skip,93,0.05823939574758171,True,False,0,Recommendation,2025-11-13 03:00:03.715540
EVT-0000006585,USER-0004513,CONTENT-000807,stop,274,0.4540589890965501,False,False,0,Watchlist,2025-11-13 03:00:10.715540
EVT-0000006586,USER-0003867,CONTENT-001770,complete,4541,0.9618380639865753,False,False,0,Recommendation,2025-11-13 03:00:17.715540
EVT-0000006587,USER-0002806,CONTENT-000462,play,2548,0.8849130238013564,False,False,0,Browse,2025-11-13 03:00:24.715540
EVT-0000006588,USER-0004301,CONTENT-001215,complete,3695,0.7810666470545871,False,False,0,Browse,2025-11-13 03:00:31.715540
EVT-0000006589,USER-0004487,CONTENT-000056,complete,2517,0.8940192160988661,False,False,0,Search,2025-11-13 03:00:38.715540
EVT-0000006590,USER-0002785,CONTENT-001504,play,3566,0.3474376821632129,False,False,0,Recommendation,2025-11-13 03:00:45.715540
EVT-0000006591,USER-0003758,CONTENT-000340,pause,5991,0.5413137869737539,False,False,0,Recommendation,2025-11-13 03:00:52.715540
EVT-0000006592,USER-0003773,CONTENT-000229,pause,5193,0.18168311038097393,False,False,0,Browse,2025-11-13 03:00:59.715540
EVT-0000006593,USER-0000558,CONTENT-000628,skip,109,0.11830047506594205,True,False,0,Recommendation,2025-11-13 03:01:06.715540
EVT-0000006594,USER-0004300,CONTENT-000796,play,2772,0.3686495255699829,False,False,0,Search,2025-11-13 03:01:13.715540
EVT-0000006595,USER-0004921,CONTENT-000486,dismiss,299,0.8349373295243344,False,True,0,Browse,2025-11-13 03:01:20.715540
EVT-0000006596,USER-0002974,CONTENT-001899,complete,3236,0.8125612049753647,False,False,0,Continue watching,2025-11-13 03:01:27.715540
EVT-0000006597,USER-0003721,CONTENT-001020,stop,1306,0.2900540351422817,False,False,0,Search,2025-11-13 03:01:34.715540
EVT-0000006598,USER-0004839,CONTENT-001293,play,3347,0.4382219216647066,False,False,0,Watchlist,2025-11-13 03:01:41.715540
EVT-0000006599,USER-0003960,CONTENT-000424,complete,2856,0.8611319808110244,False,False,0,Browse,2025-11-13 03:01:48.715540
EVT-0000006600,USER-0003184,CONTENT-000101,play,6756,0.22330770786751739,False,False,0,Recommendation,2025-11-13 03:01:55.715540
EVT-0000006601,USER-0003441,CONTENT-000842,skip,120,0.10252660081330588,True,False,0,Recommendation,2025-11-13 03:02:02.715540
EVT-0000006602,USER-0003968,CONTENT-001814,pause,5022,0.31249207879761026,False,False,0,Recommendation,2025-11-13 03:02:09.715540
EVT-0000006603,USER-0000027,CONTENT-000367,play,6840,0.6915864578668303,False,False,0,Recommendation,2025-11-13 03:02:16.715540
EVT-0000006604,USER-0003374,CONTENT-001001,dismiss,298,0.7430171122950538,False,True,0,Browse,2025-11-13 03:02:23.715540
EVT-0000006605,USER-0004185,CONTENT-001695,stop,558,0.8475590730551811,False,False,0,Recommendation,2025-11-13 03:02:30.715540
EVT-0000006606,USER-0000437,CONTENT-001496,complete,3498,0.813036691965551,False,False,0,Recommendation,2025-11-13 03:02:37.715540
EVT-0000006607,USER-0003450,CONTENT-001326,complete,5329,0.8383572892708068,False,False,0,Recommendation,2025-11-13 03:02:44.715540
EVT-0000006608,USER-0003640,CONTENT-000182,stop,4584,0.8565544383816893,False,False,0,Watchlist,2025-11-13 03:02:51.715540
EVT-0000006609,USER-0003761,CONTENT-001188,play,6303,0.5396005239185481,False,False,0,Browse,2025-11-13 03:02:58.715540
EVT-0000006610,USER-0000139,CONTENT-001632,dismiss,248,0.44842234727449126,False,True,0,Browse,2025-11-13 03:03:05.715540
EVT-0000006611,USER-0002604,CONTENT-000262,complete,5287,0.9114693745232716,False,False,0,Recommendation,2025-11-13 03:03:12.715540
EVT-0000006612,USER-0001702,CONTENT-001565,stop,6729,0.783264133344511,False,False,0,Recommendation,2025-11-13 03:03:19.715540
EVT-0000006613,USER-0001531,CONTENT-001889,pause,5182,0.12492962494007083,False,False,0,Browse,2025-11-13 03:03:26.715540
EVT-0000006614,USER-0002456,CONTENT-001948,play,7120,0.11802298559307794,False,False,0,Recommendation,2025-11-13 03:03:33.715540
EVT-0000006615,USER-0004889,CONTENT-000573,pause,4191,0.7883296101309655,False,False,0,Browse,2025-11-13 03:03:40.715540
EVT-0000006616,USER-0004835,CONTENT-001529,stop,6793,0.5485069244507271,False,False,0,Browse,2025-11-13 03:03:47.715540
EVT-0000006617,USER-0000837,CONTENT-000648,pause,3269,0.5799969739394192,False,False,0,Search,2025-11-13 03:03:54.715540
EVT-0000006618,USER-0000197,CONTENT-001214,pause,3657,0.8533758919105148,False,False,0,Search,2025-11-13 03:04:01.715540
EVT-0000006619,USER-0004613,CONTENT-000237,skip,244,0.03364407152979757,True,False,0,Recommendation,2025-11-13 03:04:08.715540
EVT-0000006620,USER-0001726,CONTENT-001826,complete,485,0.7487372095316538,False,False,0,Recommendation,2025-11-13 03:04:15.715540
EVT-0000006621,USER-0000108,CONTENT-000936,play,2644,0.7263784741425581,False,False,0,Watchlist,2025-11-13 03:04:22.715540
EVT-0000006622,USER-0000257,CONTENT-001942,play,3202,0.7587933246165177,False,False,0,Recommendation,2025-11-13 03:04:29.715540
EVT-0000006623,USER-0004590,CONTENT-000241,play,3112,0.5941337876514897,False,False,0,Browse,2025-11-13 03:04:36.715540
EVT-0000006624,USER-0002152,CONTENT-000435,pause,6924,0.6418963158770614,False,False,0,Browse,2025-11-13 03:04:43.715540
EVT-0000006625,USER-0004849,CONTENT-001127,stop,5461,0.49595991829249775,False,False,0,Watchlist,2025-11-13 03:04:50.715540
EVT-0000006626,USER-0000105,CONTENT-001020,skip,194,0.09764173789571078,True,False,0,Recommendation,2025-11-13 03:04:57.715540
EVT-0000006627,USER-0002880,CONTENT-000671,complete,4201,0.8578524325822214,False,False,0,Recommendation,2025-11-13 03:05:04.715540
EVT-0000006628,USER-0004200,CONTENT-001456,complete,5551,0.770429118061736,False,False,0,Recommendation,2025-11-13 03:05:11.715540
EVT-0000006629,USER-0004626,CONTENT-000050,skip,56,0.061388294279778495,True,False,0,Recommendation,2025-11-13 03:05:18.715540
EVT-0000006630,USER-0004748,CONTENT-001222,pause,3063,0.6645548928675502,False,False,0,Recommendation,2025-11-13 03:05:25.715540
EVT-0000006631,USER-0002231,CONTENT-000591,pause,4295,0.6696167285936988,False,False,0,Recommendation,2025-11-13 03:05:32.715540
EVT-0000006632,USER-0000576,CONTENT-001524,stop,3662,0.3974871211364434,False,False,0,Browse,2025-11-13 03:05:39.715540
EVT-0000006633,USER-0002698,CONTENT-000327,pause,7094,0.1278723289639425,False,False,0,Continue watching,2025-11-13 03:05:46.715540
EVT-0000006634,USER-0004415,CONTENT-000164,play,2877,0.5855136139888169,False,False,0,Browse,2025-11-13 03:05:53.715540
EVT-0000006635,USER-0000647,CONTENT-001237,pause,2772,0.5243424999443164,False,False,0,Search,2025-11-13 03:06:00.715540
EVT-0000006636,USER-0003974,CONTENT-000347,play,3748,0.3323707980211456,False,False,0,Recommendation,2025-11-13 03:06:07.715540
EVT-0000006637,USER-0001429,CONTENT-000858,complete,5936,0.9762928199356466,False,False,0,Browse,2025-11-13 03:06:14.715540
EVT-0000006638,USER-0003590,CONTENT-000206,pause,1120,0.47777806644425475,False,False,0,Search,2025-11-13 03:06:21.715540
EVT-0000006639,USER-0002151,CONTENT-001595,stop,7114,0.6751017552974631,False,False,0,Search,2025-11-13 03:06:28.715540
EVT-0000006640,USER-0001971,CONTENT-001856,play,157,0.8273564193059155,False,False,0,Recommendation,2025-11-13 03:06:35.715540
EVT-0000006641,USER-0000451,CONTENT-000331,complete,2119,0.9608375134068777,False,False,0,Watchlist,2025-11-13 03:06:42.715540
EVT-0000006642,USER-0002267,CONTENT-000101,pause,1387,0.4071651921227247,False,False,0,Watchlist,2025-11-13 03:06:49.715540
EVT-0000006643,USER-0004396,CONTENT-000908,pause,2159,0.19674727703225292,False,False,0,Browse,2025-11-13 03:06:56.715540
EVT-0000006644,USER-0001957,CONTENT-000332,pause,6558,0.47925447272248906,False,False,0,Watchlist,2025-11-13 03:07:03.715540
EVT-0000006645,USER-0001018,CONTENT-000573,play,2864,0.583164921997349,False,False,0,Browse,2025-11-13 03:07:10.715540
EVT-0000006646,USER-0003594,CONTENT-000189,dismiss,297,0.22507941559154424,False,True,0,Browse,2025-11-13 03:07:17.715540
EVT-0000006647,USER-0003891,CONTENT-000686,dismiss,58,0.33429114105588553,False,True,0,Browse,2025-11-13 03:07:24.715540
EVT-0000006648,USER-0003841,CONTENT-001240,stop,3886,0.5059728357500765,False,False,0,Recommendation,2025-11-13 03:07:31.715540
EVT-0000006649,USER-0003839,CONTENT-000886,complete,6255,0.978321449778165,False,False,0,Browse,2025-11-13 03:07:38.715540
EVT-0000006650,USER-0000124,CONTENT-001756,complete,3109,0.7938329541296127,False,False,0,Browse,2025-11-13 03:07:45.715540
EVT-0000006651,USER-0001572,CONTENT-000063,pause,1197,0.46302197409598983,False,False,0,Browse,2025-11-13 03:07:52.715540
EVT-0000006652,USER-0003252,CONTENT-000244,skip,184,0.14574995805942065,True,False,0,Browse,2025-11-13 03:07:59.715540
EVT-0000006653,USER-0002722,CONTENT-000413,complete,6544,0.7389590475738727,False,False,0,Browse,2025-11-13 03:08:06.715540
EVT-0000006654,USER-0002849,CONTENT-000524,pause,2340,0.3616473347975583,False,False,0,Search,2025-11-13 03:08:13.715540
EVT-0000006655,USER-0001397,CONTENT-001155,skip,6,0.2577345406446968,True,False,0,Browse,2025-11-13 03:08:20.715540
EVT-0000006656,USER-0001913,CONTENT-000552,complete,4599,0.8223712375783276,False,False,0,Browse,2025-11-13 03:08:27.715540
EVT-0000006657,USER-0004350,CONTENT-000308,play,2313,0.7021205507128168,False,False,0,Browse,2025-11-13 03:08:34.715540
EVT-0000006658,USER-0001928,CONTENT-001029,stop,4070,0.6432404311243172,False,False,0,Search,2025-11-13 03:08:41.715540
EVT-0000006659,USER-0002285,CONTENT-001898,play,6070,0.22348508568666636,False,False,0,Search,2025-11-13 03:08:48.715540
EVT-0000006660,USER-0003290,CONTENT-000641,pause,4030,0.5970686794807949,False,False,0,Browse,2025-11-13 03:08:55.715540
EVT-0000006661,USER-0001743,CONTENT-000707,skip,114,0.24418100935400505,True,False,0,Browse,2025-11-13 03:09:02.715540
EVT-0000006662,USER-0004402,CONTENT-001987,skip,46,0.2509239252055257,True,False,0,Recommendation,2025-11-13 03:09:09.715540
EVT-0000006663,USER-0003223,CONTENT-001376,complete,2624,0.8766540023713815,False,False,0,Search,2025-11-13 03:09:16.715540
EVT-0000006664,USER-0000332,CONTENT-001460,play,5625,0.885914275550901,False,False,0,Browse,2025-11-13 03:09:23.715540
EVT-0000006665,USER-0000505,CONTENT-001601,stop,4107,0.6372287761819337,False,False,0,Browse,2025-11-13 03:09:30.715540
EVT-0000006666,USER-0004492,CONTENT-001568,play,3479,0.394498308727476,False,False,0,Search,2025-11-13 03:09:37.715540
EVT-0000006667,USER-0000661,CONTENT-001489,rate,56,0.20887647761622194,False,False,2,Recommendation,2025-11-13 03:09:44.715540
EVT-0000006668,USER-0003656,CONTENT-001717,stop,2088,0.33968425364380006,False,False,0,Watchlist,2025-11-13 03:09:51.715540
EVT-0000006669,USER-0002224,CONTENT-000375,pause,4055,0.7543223298341676,False,False,0,Recommendation,2025-11-13 03:09:58.715540
EVT-0000006670,USER-0002137,CONTENT-000806,complete,1404,0.847871723421264,False,False,0,Recommendation,2025-11-13 03:10:05.715540
EVT-0000006671,USER-0003294,CONTENT-001791,play,4302,0.530332239244409,False,False,0,Recommendation,2025-11-13 03:10:12.715540
EVT-0000006672,USER-0003079,CONTENT-001304,pause,1678,0.40661720696032444,False,False,0,Recommendation,2025-11-13 03:10:19.715540
EVT-0000006673,USER-0001676,CONTENT-000557,pause,360,0.25100611714929405,False,False,0,Browse,2025-11-13 03:10:26.715540
EVT-0000006674,USER-0002374,CONTENT-000341,dismiss,257,0.3660138717893876,False,True,0,Recommendation,2025-11-13 03:10:33.715540
EVT-0000006675,USER-0000597,CONTENT-000994,stop,4956,0.5500257850152969,False,False,0,Recommendation,2025-11-13 03:10:40.715540
EVT-0000006676,USER-0003853,CONTENT-000686,play,7049,0.20023915094280753,False,False,0,Browse,2025-11-13 03:10:47.715540
EVT-0000006677,USER-0000645,CONTENT-001441,pause,1911,0.7507370912125579,False,False,0,Browse,2025-11-13 03:10:54.715540
EVT-0000006678,USER-0003469,CONTENT-000629,play,2614,0.8513453750816669,False,False,0,Watchlist,2025-11-13 03:11:01.715540
EVT-0000006679,USER-0001787,CONTENT-000945,play,1677,0.37790175296013157,False,False,0,Browse,2025-11-13 03:11:08.715540
EVT-0000006680,USER-0004187,CONTENT-000956,skip,261,0.04217342267579157,True,False,0,Browse,2025-11-13 03:11:15.715540
EVT-0000006681,USER-0001137,CONTENT-000843,play,1353,0.37351757501725696,False,False,0,Continue watching,2025-11-13 03:11:22.715540
EVT-0000006682,USER-0002659,CONTENT-000890,dismiss,241,0.4941776575633563,False,True,0,Recommendation,2025-11-13 03:11:29.715540
EVT-0000006683,USER-0002379,CONTENT-001098,play,5103,0.32681250601801237,False,False,0,Browse,2025-11-13 03:11:36.715540
EVT-0000006684,USER-0002032,CONTENT-001779,skip,215,0.19394096222998125,True,False,0,Continue watching,2025-11-13 03:11:43.715540
EVT-0000006685,USER-0002775,CONTENT-001167,play,3245,0.537132214318045,False,False,0,Recommendation,2025-11-13 03:11:50.715540
EVT-0000006686,USER-0004572,CONTENT-001425,stop,4641,0.1952226505758441,False,False,0,Recommendation,2025-11-13 03:11:57.715540
EVT-0000006687,USER-0000409,CONTENT-000412,stop,3605,0.723633007473779,False,False,0,Watchlist,2025-11-13 03:12:04.715540
EVT-0000006688,USER-0004067,CONTENT-000905,rate,198,0.7892038773855258,False,False,5,Browse,2025-11-13 03:12:11.715540
EVT-0000006689,USER-0004830,CONTENT-001166,pause,5703,0.14584592043801256,False,False,0,Browse,2025-11-13 03:12:18.715540
EVT-0000006690,USER-0004380,CONTENT-001314,complete,5549,0.9816456472490369,False,False,0,Browse,2025-11-13 03:12:25.715540
EVT-0000006691,USER-0003717,CONTENT-001099,complete,5489,0.7230204354274289,False,False,0,Recommendation,2025-11-13 03:12:32.715540
EVT-0000006692,USER-0001016,CONTENT-000420,skip,50,0.11910101338057388,True,False,0,Recommendation,2025-11-13 03:12:39.715540
EVT-0000006693,USER-0001030,CONTENT-001700,complete,6369,0.9965578465333487,False,False,0,Search,2025-11-13 03:12:46.715540
EVT-0000006694,USER-0003998,CONTENT-000465,skip,169,0.2305764246270357,True,False,0,Recommendation,2025-11-13 03:12:53.715540
EVT-0000006695,USER-0002768,CONTENT-000687,dismiss,221,0.5486926526525517,False,True,0,Browse,2025-11-13 03:13:00.715540
EVT-0000006696,USER-0003109,CONTENT-000497,skip,103,0.17505659532734388,True,False,0,Watchlist,2025-11-13 03:13:07.715540
EVT-0000006697,USER-0000794,CONTENT-000924,pause,4274,0.5015696708272801,False,False,0,Watchlist,2025-11-13 03:13:14.715540
EVT-0000006698,USER-0003919,CONTENT-001487,play,3580,0.5840939064722888,False,False,0,Continue watching,2025-11-13 03:13:21.715540
EVT-0000006699,USER-0002128,CONTENT-001697,play,4117,0.6365411558599552,False,False,0,Recommendation,2025-11-13 03:13:28.715540
EVT-0000006700,USER-0001516,CONTENT-000487,pause,6171,0.5604253017127118,False,False,0,Search,2025-11-13 03:13:35.715540
EVT-0000006701,USER-0004367,CONTENT-001635,dismiss,32,0.6104549678138487,False,True,0,Browse,2025-11-13 03:13:42.715540
EVT-0000006702,USER-0002726,CONTENT-000158,pause,2365,0.30901449188440894,False,False,0,Watchlist,2025-11-13 03:13:49.715540
EVT-0000006703,USER-0003337,CONTENT-000930,play,90,0.7621600431137163,False,False,0,Recommendation,2025-11-13 03:13:56.715540
EVT-0000006704,USER-0003301,CONTENT-001902,play,5019,0.35821189999358316,False,False,0,Browse,2025-11-13 03:14:03.715540
EVT-0000006705,USER-0000860,CONTENT-000708,dismiss,142,0.4728846322244499,False,True,0,Continue watching,2025-11-13 03:14:10.715540
EVT-0000006706,USER-0002573,CONTENT-001075,play,5773,0.7159515574299156,False,False,0,Search,2025-11-13 03:14:17.715540
EVT-0000006707,USER-0002113,CONTENT-001243,pause,595,0.5643289102024679,False,False,0,Browse,2025-11-13 03:14:24.715540
EVT-0000006708,USER-0000130,CONTENT-001114,stop,2272,0.1801686134932802,False,False,0,Search,2025-11-13 03:14:31.715540
EVT-0000006709,USER-0003649,CONTENT-000850,play,4995,0.13942902722847023,False,False,0,Browse,2025-11-13 03:14:38.715540
EVT-0000006710,USER-0000662,CONTENT-001667,rate,253,0.6709695427460867,False,False,1,Recommendation,2025-11-13 03:14:45.715540
EVT-0000006711,USER-0004857,CONTENT-001832,pause,3041,0.8733199878949467,False,False,0,Recommendation,2025-11-13 03:14:52.715540
EVT-0000006712,USER-0001580,CONTENT-001326,play,4686,0.4724606343057281,False,False,0,Browse,2025-11-13 03:14:59.715540
EVT-0000006713,USER-0000299,CONTENT-001360,play,978,0.5343777602895577,False,False,0,Search,2025-11-13 03:15:06.715540
EVT-0000006714,USER-0001152,CONTENT-001626,skip,151,0.11835860259935718,True,False,0,Recommendation,2025-11-13 03:15:13.715540
EVT-0000006715,USER-0001293,CONTENT-000066,play,2552,0.775769585550648,False,False,0,Search,2025-11-13 03:15:20.715540
EVT-0000006716,USER-0001284,CONTENT-001493,stop,7189,0.4655716706845839,False,False,0,Browse,2025-11-13 03:15:27.715540
EVT-0000006717,USER-0000302,CONTENT-001011,pause,1018,0.8643252830427792,False,False,0,Recommendation,2025-11-13 03:15:34.715540
EVT-0000006718,USER-0001208,CONTENT-001801,play,3244,0.6468356727172234,False,False,0,Recommendation,2025-11-13 03:15:41.715540
EVT-0000006719,USER-0001485,CONTENT-000216,pause,4036,0.17004425359364142,False,False,0,Browse,2025-11-13 03:15:48.715540
EVT-0000006720,USER-0003781,CONTENT-001206,play,2722,0.27948941626569196,False,False,0,Browse,2025-11-13 03:15:55.715540
EVT-0000006721,USER-0004694,CONTENT-001152,play,3236,0.49683078330492797,False,False,0,Watchlist,2025-11-13 03:16:02.715540
EVT-0000006722,USER-0001801,CONTENT-000704,play,5120,0.33003456802493825,False,False,0,Recommendation,2025-11-13 03:16:09.715540
EVT-0000006723,USER-0003980,CONTENT-000045,skip,170,0.28250778045195546,True,False,0,Browse,2025-11-13 03:16:16.715540
EVT-0000006724,USER-0000404,CONTENT-000568,dismiss,22,0.24392236840789705,False,True,0,Browse,2025-11-13 03:16:23.715540
EVT-0000006725,USER-0000640,CONTENT-000708,play,1134,0.8469096647512392,False,False,0,Watchlist,2025-11-13 03:16:30.715540
EVT-0000006726,USER-0003343,CONTENT-000691,play,1444,0.35645256035705364,False,False,0,Browse,2025-11-13 03:16:37.715540
EVT-0000006727,USER-0002265,CONTENT-000814,play,2013,0.5571416730452231,False,False,0,Browse,2025-11-13 03:16:44.715540
EVT-0000006728,USER-0002960,CONTENT-000837,pause,5596,0.6181311034207464,False,False,0,Recommendation,2025-11-13 03:16:51.715540
EVT-0000006729,USER-0002124,CONTENT-001472,play,3048,0.3866185992238605,False,False,0,Search,2025-11-13 03:16:58.715540
EVT-0000006730,USER-0003038,CONTENT-001712,play,6388,0.7621839317950007,False,False,0,Search,2025-11-13 03:17:05.715540
EVT-0000006731,USER-0004098,CONTENT-001826,rate,272,0.49052449820230637,False,False,2,Search,2025-11-13 03:17:12.715540
EVT-0000006732,USER-0002634,CONTENT-000964,skip,145,0.048529712583918215,True,False,0,Continue watching,2025-11-13 03:17:19.715540
EVT-0000006733,USER-0004557,CONTENT-000613,play,1471,0.47953327320289685,False,False,0,Browse,2025-11-13 03:17:26.715540
EVT-0000006734,USER-0003422,CONTENT-001632,stop,1355,0.10615774784422927,False,False,0,Recommendation,2025-11-13 03:17:33.715540
EVT-0000006735,USER-0001563,CONTENT-001390,complete,5150,0.8072730911551849,False,False,0,Continue watching,2025-11-13 03:17:40.715540
EVT-0000006736,USER-0003068,CONTENT-000743,complete,1173,0.9071231641728216,False,False,0,Recommendation,2025-11-13 03:17:47.715540
EVT-0000006737,USER-0000973,CONTENT-001821,skip,138,0.17326264554640322,True,False,0,Watchlist,2025-11-13 03:17:54.715540
EVT-0000006738,USER-0002192,CONTENT-000235,complete,6901,0.7314222273259884,False,False,0,Recommendation,2025-11-13 03:18:01.715540
EVT-0000006739,USER-0003604,CONTENT-001890,rate,244,0.6132804642410253,False,False,3,Watchlist,2025-11-13 03:18:08.715540
EVT-0000006740,USER-0004982,CONTENT-001725,pause,2419,0.10436099900741579,False,False,0,Recommendation,2025-11-13 03:18:15.715540
EVT-0000006741,USER-0004248,CONTENT-000203,stop,5758,0.36896665980496596,False,False,0,Recommendation,2025-11-13 03:18:22.715540
EVT-0000006742,USER-0004310,CONTENT-000672,play,2499,0.3391964192583394,False,False,0,Recommendation,2025-11-13 03:18:29.715540
EVT-0000006743,USER-0004660,CONTENT-000005,pause,819,0.1830271761872454,False,False,0,Recommendation,2025-11-13 03:18:36.715540
EVT-0000006744,USER-0004797,CONTENT-000232,play,3274,0.12054868048210282,False,False,0,Browse,2025-11-13 03:18:43.715540
EVT-0000006745,USER-0002139,CONTENT-000877,pause,261,0.4004895902073573,False,False,0,Recommendation,2025-11-13 03:18:50.715540
EVT-0000006746,USER-0002837,CONTENT-000165,play,6553,0.304293401155557,False,False,0,Browse,2025-11-13 03:18:57.715540
EVT-0000006747,USER-0001005,CONTENT-000769,play,4933,0.7151409862521945,False,False,0,Recommendation,2025-11-13 03:19:04.715540
EVT-0000006748,USER-0003087,CONTENT-001962,dismiss,23,0.3029249975370949,False,True,0,Recommendation,2025-11-13 03:19:11.715540
EVT-0000006749,USER-0000016,CONTENT-000997,play,1419,0.5223917095597562,False,False,0,Watchlist,2025-11-13 03:19:18.715540
EVT-0000006750,USER-0003701,CONTENT-001015,play,1908,0.6479474347417712,False,False,0,Recommendation,2025-11-13 03:19:25.715540
EVT-0000006751,USER-0000943,CONTENT-001304,play,3146,0.6655049080480017,False,False,0,Search,2025-11-13 03:19:32.715540
EVT-0000006752,USER-0004159,CONTENT-000999,complete,5423,0.9680562013891849,False,False,0,Search,2025-11-13 03:19:39.715540
EVT-0000006753,USER-0003683,CONTENT-001606,play,6628,0.3824058987075774,False,False,0,Recommendation,2025-11-13 03:19:46.715540
EVT-0000006754,USER-0004846,CONTENT-001060,play,6274,0.86768311061814,False,False,0,Search,2025-11-13 03:19:53.715540
EVT-0000006755,USER-0004074,CONTENT-000213,skip,176,0.05596541269634203,True,False,0,Browse,2025-11-13 03:20:00.715540
EVT-0000006756,USER-0000004,CONTENT-000184,pause,3706,0.7405548503321387,False,False,0,Recommendation,2025-11-13 03:20:07.715540
EVT-0000006757,USER-0004781,CONTENT-001937,pause,3272,0.4974000174372081,False,False,0,Browse,2025-11-13 03:20:14.715540
EVT-0000006758,USER-0002268,CONTENT-001234,play,2014,0.5536970922786785,False,False,0,Browse,2025-11-13 03:20:21.715540
EVT-0000006759,USER-0004399,CONTENT-000091,stop,5399,0.5720050445405545,False,False,0,Browse,2025-11-13 03:20:28.715540
EVT-0000006760,USER-0003106,CONTENT-001839,play,3978,0.848207909488898,False,False,0,Watchlist,2025-11-13 03:20:35.715540
EVT-0000006761,USER-0000418,CONTENT-000809,dismiss,240,0.34266701978323255,False,True,0,Browse,2025-11-13 03:20:42.715540
EVT-0000006762,USER-0004976,CONTENT-000991,stop,6343,0.1510632983202477,False,False,0,Browse,2025-11-13 03:20:49.715540
EVT-0000006763,USER-0000107,CONTENT-000719,stop,5370,0.1485005854436733,False,False,0,Recommendation,2025-11-13 03:20:56.715540
EVT-0000006764,USER-0001861,CONTENT-001272,stop,4551,0.3490552661092221,False,False,0,Recommendation,2025-11-13 03:21:03.715540
EVT-0000006765,USER-0000831,CONTENT-001096,play,2425,0.12177970539334781,False,False,0,Watchlist,2025-11-13 03:21:10.715540
EVT-0000006766,USER-0001383,CONTENT-000074,stop,5486,0.6311820266701352,False,False,0,Recommendation,2025-11-13 03:21:17.715540
EVT-0000006767,USER-0002186,CONTENT-001561,complete,4328,0.9564763688141948,False,False,0,Watchlist,2025-11-13 03:21:24.715540
EVT-0000006768,USER-0001920,CONTENT-000457,play,1688,0.31494338325528703,False,False,0,Watchlist,2025-11-13 03:21:31.715540
EVT-0000006769,USER-0004127,CONTENT-000735,pause,4350,0.4261154865419985,False,False,0,Recommendation,2025-11-13 03:21:38.715540
EVT-0000006770,USER-0002787,CONTENT-001927,play,3137,0.21502322569660884,False,False,0,Browse,2025-11-13 03:21:45.715540
EVT-0000006771,USER-0003845,CONTENT-001142,play,1049,0.3090400927246287,False,False,0,Recommendation,2025-11-13 03:21:52.715540
EVT-0000006772,USER-0004420,CONTENT-000698,play,5339,0.20773099108812432,False,False,0,Watchlist,2025-11-13 03:21:59.715540
EVT-0000006773,USER-0001710,CONTENT-001746,pause,1885,0.7372446410338886,False,False,0,Search,2025-11-13 03:22:06.715540
