@timestamp,transaction_id,command_code,application_id,result_code,origin_host,destination_host,response_time_ms,imsi_hash,hss_node,mme_host,transaction_success
2025-11-12 06:55:31.901367,txn-0000004551,Authentication-Information,16777216,2001,mme-so-05,hss-dc-18,5,imsi-578586,hss-dc-13,mme-no-34,True
2025-11-12 06:55:56.901367,txn-0000004552,Authentication-Information,16777238,2001,mme-no-01,hss-dc-18,47,imsi-189629,hss-dc-08,mme-no-06,True
2025-11-12 06:56:21.901367,txn-0000004553,Authentication-Information,16777238,2001,mme-ce-26,hss-dc-20,40,imsi-493207,hss-dc-16,mme-no-39,True
2025-11-12 06:56:46.901367,txn-0000004554,Authentication-Information,16777216,2001,mme-so-35,hss-dc-03,124,imsi-993463,hss-dc-02,mme-no-33,True
2025-11-12 06:57:11.901367,txn-0000004555,Authentication-Information,16777238,2001,mme-no-17,hss-dc-14,47,imsi-966513,hss-dc-12,mme-no-25,True
2025-11-12 06:57:36.901367,txn-0000004556,Authentication-Information,16777238,2001,mme-so-11,hss-dc-11,10,imsi-996293,hss-dc-16,mme-no-16,True
2025-11-12 06:58:01.901367,txn-0000004557,Purge-UE,16777251,5004,mme-so-32,hss-dc-14,22,imsi-394353,hss-dc-07,mme-ce-26,True
2025-11-12 06:58:26.901367,txn-0000004558,Update-Location,16777238,2001,mme-no-22,hss-dc-02,48,imsi-638936,hss-dc-14,mme-ce-44,True
2025-11-12 06:58:51.901367,txn-0000004559,Update-Location,16777216,2001,mme-ce-19,hss-dc-17,9,imsi-279398,hss-dc-15,mme-no-27,True
2025-11-12 06:59:16.901367,txn-0000004560,Authentication-Information,16777238,2001,mme-no-08,hss-dc-14,14,imsi-942371,hss-dc-15,mme-so-42,True
2025-11-12 06:59:41.901367,txn-0000004561,Authentication-Information,16777216,2001,mme-no-29,hss-dc-06,50,imsi-894595,hss-dc-05,mme-no-12,True
2025-11-12 07:00:06.901367,txn-0000004562,Purge-UE,16777216,2001,mme-no-01,hss-dc-17,92,imsi-181490,hss-dc-07,mme-so-11,True
2025-11-12 07:00:31.901367,txn-0000004563,Update-Location,16777216,2001,mme-no-29,hss-dc-11,70,imsi-782149,hss-dc-17,mme-no-31,True
2025-11-12 07:00:56.901367,txn-0000004564,Authentication-Information,16777216,2001,mme-no-15,hss-dc-02,15,imsi-447116,hss-dc-08,mme-ce-48,True
2025-11-12 07:01:21.901367,txn-0000004565,Authentication-Information,16777251,2001,mme-so-42,hss-dc-18,66,imsi-749023,hss-dc-04,mme-so-43,True
2025-11-12 07:01:46.901367,txn-0000004566,Update-Location,16777251,2001,mme-so-30,hss-dc-02,39,imsi-657517,hss-dc-16,mme-no-08,True
2025-11-12 07:02:11.901367,txn-0000004567,Authentication-Information,16777238,2001,mme-so-50,hss-dc-14,43,imsi-433018,hss-dc-13,mme-so-02,True
2025-11-12 07:02:36.901367,txn-0000004568,Authentication-Information,16777251,2001,mme-so-50,hss-dc-14,38,imsi-649534,hss-dc-09,mme-no-47,True
2025-11-12 07:03:01.901367,txn-0000004569,Authentication-Information,16777216,2001,mme-no-17,hss-dc-02,28,imsi-211038,hss-dc-11,mme-ce-41,True
2025-11-12 07:03:26.901367,txn-0000004570,Cancel-Location,16777251,2001,mme-so-05,hss-dc-12,20,imsi-662896,hss-dc-07,mme-no-12,True
2025-11-12 07:03:51.901367,txn-0000004571,Authentication-Information,16777238,2001,mme-no-37,hss-dc-03,16,imsi-784005,hss-dc-20,mme-no-29,True
2025-11-12 07:04:16.901367,txn-0000004572,Authentication-Information,16777238,2001,mme-so-28,hss-dc-11,32,imsi-830047,hss-dc-06,mme-ce-44,True
2025-11-12 07:04:41.901367,txn-0000004573,Update-Location,16777251,2001,mme-no-40,hss-dc-07,65,imsi-561154,hss-dc-20,mme-ce-21,True
2025-11-12 07:05:06.901367,txn-0000004574,Insert-Subscriber-Data,16777251,2001,mme-no-27,hss-dc-06,20,imsi-289359,hss-dc-13,mme-ce-19,True
2025-11-12 07:05:31.901367,txn-0000004575,Authentication-Information,16777238,2001,mme-no-33,hss-dc-06,31,imsi-514704,hss-dc-13,mme-so-32,True
2025-11-12 07:05:56.901367,txn-0000004576,Authentication-Information,16777251,2001,mme-no-04,hss-dc-20,15,imsi-973097,hss-dc-04,mme-no-45,True
2025-11-12 07:06:21.901367,txn-0000004577,Purge-UE,16777238,2001,mme-so-28,hss-dc-15,134,imsi-955159,hss-dc-17,mme-so-43,True
2025-11-12 07:06:46.901367,txn-0000004578,Authentication-Information,16777251,2001,mme-no-33,hss-dc-06,23,imsi-188438,hss-dc-17,mme-so-50,True
2025-11-12 07:07:11.901367,txn-0000004579,Authentication-Information,16777251,2001,mme-so-14,hss-dc-03,15,imsi-475200,hss-dc-20,mme-no-08,True
2025-11-12 07:07:36.901367,txn-0000004580,Authentication-Information,16777238,2001,mme-so-35,hss-dc-05,31,imsi-480416,hss-dc-08,mme-so-09,True
2025-11-12 07:08:01.901367,txn-0000004581,Authentication-Information,16777238,2001,mme-ce-48,hss-dc-03,21,imsi-260708,hss-dc-15,mme-no-07,True
2025-11-12 07:08:26.901367,txn-0000004582,Purge-UE,16777251,2001,mme-so-43,hss-dc-04,75,imsi-971446,hss-dc-10,mme-no-31,False
2025-11-12 07:08:51.901367,txn-0000004583,Authentication-Information,16777238,2001,mme-ce-44,hss-dc-01,11,imsi-660918,hss-dc-17,mme-no-12,True
2025-11-12 07:09:16.901367,txn-0000004584,Cancel-Location,16777216,3002,mme-no-25,hss-dc-03,150,imsi-598547,hss-dc-10,mme-so-23,True
2025-11-12 07:09:41.901367,txn-0000004585,Authentication-Information,16777238,2001,mme-ce-46,hss-dc-02,8,imsi-667585,hss-dc-10,mme-no-47,True
2025-11-12 07:10:06.901367,txn-0000004586,Update-Location,16777216,2001,mme-no-15,hss-dc-08,48,imsi-861198,hss-dc-09,mme-ce-24,True
2025-11-12 07:10:31.901367,txn-0000004587,Authentication-Information,16777251,2001,mme-ce-44,hss-dc-01,20,imsi-879728,hss-dc-16,mme-ce-19,True
2025-11-12 07:10:56.901367,txn-0000004588,Insert-Subscriber-Data,16777251,2001,mme-no-38,hss-dc-08,39,imsi-692387,hss-dc-01,mme-ce-21,True
2025-11-12 07:11:21.901367,txn-0000004589,Update-Location,16777251,2001,mme-no-13,hss-dc-08,72,imsi-694914,hss-dc-07,mme-so-23,True
2025-11-12 07:11:46.901367,txn-0000004590,Authentication-Information,16777238,2001,mme-no-22,hss-dc-01,62,imsi-651897,hss-dc-07,mme-no-01,True
2025-11-12 07:12:11.901367,txn-0000004591,Authentication-Information,16777216,2001,mme-no-04,hss-dc-16,24,imsi-933946,hss-dc-17,mme-no-39,True
2025-11-12 07:12:36.901367,txn-0000004592,Authentication-Information,16777238,2001,mme-so-09,hss-dc-06,14,imsi-906729,hss-dc-19,mme-no-38,True
2025-11-12 07:13:01.901367,txn-0000004593,Authentication-Information,16777238,2001,mme-so-14,hss-dc-07,60,imsi-176830,hss-dc-14,mme-so-30,True
2025-11-12 07:13:26.901367,txn-0000004594,Update-Location,16777238,2001,mme-ce-41,hss-dc-07,60,imsi-424821,hss-dc-02,mme-so-09,True
2025-11-12 07:13:51.901367,txn-0000004595,Update-Location,16777251,2001,mme-no-15,hss-dc-15,15,imsi-663122,hss-dc-01,mme-no-12,True
2025-11-12 07:14:16.901367,txn-0000004596,Insert-Subscriber-Data,16777238,2001,mme-so-50,hss-dc-18,41,imsi-849454,hss-dc-17,mme-ce-46,True
2025-11-12 07:14:41.901367,txn-0000004597,Authentication-Information,16777216,2001,mme-no-40,hss-dc-09,119,imsi-825905,hss-dc-07,mme-no-39,True
2025-11-12 07:15:06.901367,txn-0000004598,Authentication-Information,16777216,2001,mme-so-50,hss-dc-01,136,imsi-512210,hss-dc-05,mme-ce-41,True
2025-11-12 07:15:31.901367,txn-0000004599,Insert-Subscriber-Data,16777216,2001,mme-no-38,hss-dc-14,46,imsi-217836,hss-dc-17,mme-no-47,True
2025-11-12 07:15:56.901367,txn-0000004600,Authentication-Information,16777238,2001,mme-no-04,hss-dc-08,91,imsi-759410,hss-dc-10,mme-no-31,True
2025-11-12 07:16:21.901367,txn-0000004601,Purge-UE,16777238,2001,mme-no-49,hss-dc-19,29,imsi-832874,hss-dc-14,mme-no-37,True
2025-11-12 07:16:46.901367,txn-0000004602,Update-Location,16777216,2001,mme-no-15,hss-dc-10,14,imsi-814229,hss-dc-01,mme-no-47,True
2025-11-12 07:17:11.901367,txn-0000004603,Authentication-Information,16777238,5004,mme-no-33,hss-dc-05,14,imsi-126636,hss-dc-04,mme-no-33,True
2025-11-12 07:17:36.901367,txn-0000004604,Update-Location,16777216,2001,mme-so-18,hss-dc-14,29,imsi-665972,hss-dc-20,mme-no-01,True
2025-11-12 07:18:01.901367,txn-0000004605,Update-Location,16777251,2001,mme-no-49,hss-dc-06,5,imsi-346028,hss-dc-14,mme-ce-26,False
2025-11-12 07:18:26.901367,txn-0000004606,Authentication-Information,16777251,2001,mme-ce-20,hss-dc-09,28,imsi-366676,hss-dc-14,mme-no-31,True
2025-11-12 07:18:51.901367,txn-0000004607,Authentication-Information,16777216,2001,mme-no-25,hss-dc-09,11,imsi-648837,hss-dc-17,mme-no-45,True
2025-11-12 07:19:16.901367,txn-0000004608,Update-Location,16777238,2001,mme-no-45,hss-dc-14,25,imsi-785409,hss-dc-01,mme-no-16,True
2025-11-12 07:19:41.901367,txn-0000004609,Authentication-Information,16777251,5001,mme-no-37,hss-dc-12,24,imsi-243871,hss-dc-10,mme-so-11,True
2025-11-12 07:20:06.901367,txn-0000004610,Update-Location,16777238,2001,mme-so-10,hss-dc-05,59,imsi-939650,hss-dc-02,mme-ce-20,True
2025-11-12 07:20:31.901367,txn-0000004611,Update-Location,16777251,2001,mme-so-28,hss-dc-04,70,imsi-890606,hss-dc-05,mme-no-17,True
2025-11-12 07:20:56.901367,txn-0000004612,Authentication-Information,16777251,2001,mme-so-42,hss-dc-19,48,imsi-572438,hss-dc-03,mme-so-50,True
2025-11-12 07:21:21.901367,txn-0000004613,Purge-UE,16777216,2001,mme-so-11,hss-dc-15,32,imsi-771494,hss-dc-08,mme-so-18,True
2025-11-12 07:21:46.901367,txn-0000004614,Purge-UE,16777216,5003,mme-so-03,hss-dc-07,44,imsi-499054,hss-dc-04,mme-so-05,True
2025-11-12 07:22:11.901367,txn-0000004615,Authentication-Information,16777238,2001,mme-so-11,hss-dc-06,86,imsi-163575,hss-dc-13,mme-no-01,True
2025-11-12 07:22:36.901367,txn-0000004616,Purge-UE,16777238,2001,mme-no-15,hss-dc-15,40,imsi-277134,hss-dc-05,mme-no-39,True
2025-11-12 07:23:01.901367,txn-0000004617,Update-Location,16777251,2001,mme-so-09,hss-dc-14,69,imsi-635593,hss-dc-14,mme-so-30,True
2025-11-12 07:23:26.901367,txn-0000004618,Cancel-Location,16777238,2001,mme-ce-24,hss-dc-06,52,imsi-689827,hss-dc-14,mme-ce-44,True
2025-11-12 07:23:51.901367,txn-0000004619,Update-Location,16777238,2001,mme-ce-26,hss-dc-16,75,imsi-239979,hss-dc-12,mme-so-18,True
2025-11-12 07:24:16.901367,txn-0000004620,Purge-UE,16777238,2001,mme-so-28,hss-dc-20,13,imsi-247951,hss-dc-15,mme-no-06,True
2025-11-12 07:24:41.901367,txn-0000004621,Update-Location,16777216,2001,mme-ce-19,hss-dc-07,73,imsi-572468,hss-dc-10,mme-so-30,True
2025-11-12 07:25:06.901367,txn-0000004622,Cancel-Location,16777216,2001,mme-no-47,hss-dc-14,24,imsi-803946,hss-dc-10,mme-no-07,True
2025-11-12 07:25:31.901367,txn-0000004623,Authentication-Information,16777238,2001,mme-ce-41,hss-dc-15,24,imsi-743945,hss-dc-12,mme-so-05,True
2025-11-12 07:25:56.901367,txn-0000004624,Purge-UE,16777238,2001,mme-no-13,hss-dc-02,169,imsi-972863,hss-dc-15,mme-ce-26,False
2025-11-12 07:26:21.901367,txn-0000004625,Authentication-Information,16777216,2001,mme-no-47,hss-dc-18,163,imsi-345068,hss-dc-07,mme-so-05,True
2025-11-12 07:26:46.901367,txn-0000004626,Purge-UE,16777251,2001,mme-ce-21,hss-dc-20,5,imsi-652958,hss-dc-05,mme-no-45,True
2025-11-12 07:27:11.901367,txn-0000004627,Authentication-Information,16777251,2001,mme-no-01,hss-dc-04,66,imsi-996069,hss-dc-12,mme-ce-21,True
2025-11-12 07:27:36.901367,txn-0000004628,Insert-Subscriber-Data,16777238,2001,mme-so-11,hss-dc-18,53,imsi-471683,hss-dc-13,mme-so-09,True
2025-11-12 07:28:01.901367,txn-0000004629,Update-Location,16777238,2001,mme-ce-19,hss-dc-11,9,imsi-450850,hss-dc-17,mme-so-43,True
2025-11-12 07:28:26.901367,txn-0000004630,Cancel-Location,16777251,2001,mme-no-27,hss-dc-08,90,imsi-810702,hss-dc-09,mme-ce-41,True
2025-11-12 07:28:51.901367,txn-0000004631,Purge-UE,16777216,5003,mme-so-28,hss-dc-16,24,imsi-815003,hss-dc-07,mme-no-40,True
2025-11-12 07:29:16.901367,txn-0000004632,Update-Location,16777216,2001,mme-no-17,hss-dc-12,77,imsi-703187,hss-dc-07,mme-no-22,True
2025-11-12 07:29:41.901367,txn-0000004633,Update-Location,16777216,2001,mme-ce-46,hss-dc-04,86,imsi-155745,hss-dc-16,mme-no-33,True
2025-11-12 07:30:06.901367,txn-0000004634,Authentication-Information,16777238,2001,mme-so-42,hss-dc-19,37,imsi-381732,hss-dc-13,mme-no-33,True
2025-11-12 07:30:31.901367,txn-0000004635,Update-Location,16777251,2001,mme-no-04,hss-dc-10,14,imsi-153895,hss-dc-15,mme-ce-26,True
2025-11-12 07:30:56.901367,txn-0000004636,Update-Location,16777251,2001,mme-ce-24,hss-dc-01,46,imsi-626300,hss-dc-13,mme-no-45,False
2025-11-12 07:31:21.901367,txn-0000004637,Update-Location,16777238,2001,mme-no-07,hss-dc-08,65,imsi-943251,hss-dc-14,mme-so-35,True
2025-11-12 07:31:46.901367,txn-0000004638,Cancel-Location,16777238,2001,mme-no-40,hss-dc-04,19,imsi-391537,hss-dc-17,mme-no-04,True
2025-11-12 07:32:11.901367,txn-0000004639,Authentication-Information,16777216,2001,mme-ce-20,hss-dc-01,32,imsi-772956,hss-dc-17,mme-no-33,True
2025-11-12 07:32:36.901367,txn-0000004640,Purge-UE,16777238,2001,mme-no-08,hss-dc-13,9,imsi-458960,hss-dc-04,mme-no-07,True
2025-11-12 07:33:01.901367,txn-0000004641,Update-Location,16777216,2001,mme-so-09,hss-dc-01,10,imsi-809905,hss-dc-19,mme-so-30,True
2025-11-12 07:33:26.901367,txn-0000004642,Cancel-Location,16777216,2001,mme-no-27,hss-dc-05,14,imsi-423515,hss-dc-10,mme-ce-21,True
2025-11-12 07:33:51.901367,txn-0000004643,Update-Location,16777216,2001,mme-so-35,hss-dc-11,82,imsi-732958,hss-dc-09,mme-so-30,True
2025-11-12 07:34:16.901367,txn-0000004644,Update-Location,16777238,2001,mme-no-38,hss-dc-07,7,imsi-455505,hss-dc-06,mme-so-10,True
2025-11-12 07:34:41.901367,txn-0000004645,Update-Location,16777238,2001,mme-no-31,hss-dc-03,311,imsi-860810,hss-dc-13,mme-no-39,True
2025-11-12 07:35:06.901367,txn-0000004646,Cancel-Location,16777216,2001,mme-so-50,hss-dc-18,16,imsi-822818,hss-dc-10,mme-so-28,True
2025-11-12 07:35:31.901367,txn-0000004647,Purge-UE,16777238,2001,mme-no-37,hss-dc-19,13,imsi-783660,hss-dc-08,mme-no-49,True
2025-11-12 07:35:56.901367,txn-0000004648,Purge-UE,16777216,2001,mme-so-18,hss-dc-09,22,imsi-880423,hss-dc-02,mme-ce-20,True
2025-11-12 07:36:21.901367,txn-0000004649,Authentication-Information,16777251,3002,mme-no-12,hss-dc-01,30,imsi-482841,hss-dc-08,mme-so-09,True
2025-11-12 07:36:46.901367,txn-0000004650,Update-Location,16777251,2001,mme-no-08,hss-dc-17,37,imsi-397789,hss-dc-20,mme-no-31,True
2025-11-12 07:37:11.901367,txn-0000004651,Authentication-Information,16777251,2001,mme-ce-26,hss-dc-15,28,imsi-373913,hss-dc-08,mme-ce-19,True
2025-11-12 07:37:36.901367,txn-0000004652,Authentication-Information,16777238,2001,mme-no-47,hss-dc-02,10,imsi-390902,hss-dc-13,mme-no-38,True
2025-11-12 07:38:01.901367,txn-0000004653,Update-Location,16777238,2001,mme-ce-48,hss-dc-16,11,imsi-270168,hss-dc-11,mme-so-02,True
2025-11-12 07:38:26.901367,txn-0000004654,Authentication-Information,16777251,2001,mme-so-50,hss-dc-15,30,imsi-137592,hss-dc-09,mme-no-49,True
2025-11-12 07:38:51.901367,txn-0000004655,Update-Location,16777216,2001,mme-no-16,hss-dc-15,22,imsi-473481,hss-dc-07,mme-ce-24,True
2025-11-12 07:39:16.901367,txn-0000004656,Update-Location,16777216,2001,mme-no-45,hss-dc-15,24,imsi-317352,hss-dc-09,mme-so-14,True
2025-11-12 07:39:41.901367,txn-0000004657,Cancel-Location,16777216,2001,mme-so-32,hss-dc-05,21,imsi-474223,hss-dc-14,mme-ce-48,True
2025-11-12 07:40:06.901367,txn-0000004658,Authentication-Information,16777251,2001,mme-no-49,hss-dc-11,18,imsi-359462,hss-dc-08,mme-ce-41,True
2025-11-12 07:40:31.901367,txn-0000004659,Update-Location,16777238,2001,mme-so-09,hss-dc-16,6,imsi-765542,hss-dc-09,mme-so-02,False
2025-11-12 07:40:56.901367,txn-0000004660,Authentication-Information,16777251,2001,mme-no-37,hss-dc-19,59,imsi-836711,hss-dc-07,mme-ce-48,True
2025-11-12 07:41:21.901367,txn-0000004661,Authentication-Information,16777251,5004,mme-no-25,hss-dc-09,45,imsi-544033,hss-dc-01,mme-no-33,True
2025-11-12 07:41:46.901367,txn-0000004662,Cancel-Location,16777238,2001,mme-no-45,hss-dc-16,48,imsi-908177,hss-dc-08,mme-ce-26,True
2025-11-12 07:42:11.901367,txn-0000004663,Update-Location,16777251,2001,mme-no-38,hss-dc-16,45,imsi-249605,hss-dc-16,mme-no-38,True
2025-11-12 07:42:36.901367,txn-0000004664,Purge-UE,16777251,2001,mme-so-18,hss-dc-07,5,imsi-315906,hss-dc-07,mme-no-34,True
2025-11-12 07:43:01.901367,txn-0000004665,Cancel-Location,16777216,2001,mme-so-43,hss-dc-08,59,imsi-972180,hss-dc-02,mme-ce-41,True
2025-11-12 07:43:26.901367,txn-0000004666,Update-Location,16777238,2001,mme-so-35,hss-dc-06,13,imsi-620499,hss-dc-17,mme-no-12,True
2025-11-12 07:43:51.901367,txn-0000004667,Update-Location,16777238,2001,mme-no-38,hss-dc-10,41,imsi-760723,hss-dc-03,mme-so-18,True
2025-11-12 07:44:16.901367,txn-0000004668,Purge-UE,16777251,2001,mme-no-25,hss-dc-10,22,imsi-520427,hss-dc-04,mme-no-40,True
2025-11-12 07:44:41.901367,txn-0000004669,Authentication-Information,16777238,2001,mme-no-07,hss-dc-09,38,imsi-365507,hss-dc-12,mme-no-25,True
2025-11-12 07:45:06.901367,txn-0000004670,Cancel-Location,16777216,3002,mme-no-27,hss-dc-10,10,imsi-743340,hss-dc-08,mme-no-33,True
2025-11-12 07:45:31.901367,txn-0000004671,Authentication-Information,16777251,2001,mme-no-16,hss-dc-07,12,imsi-195526,hss-dc-06,mme-no-31,True
2025-11-12 07:45:56.901367,txn-0000004672,Cancel-Location,16777251,2001,mme-ce-21,hss-dc-08,73,imsi-373174,hss-dc-03,mme-no-34,True
2025-11-12 07:46:21.901367,txn-0000004673,Update-Location,16777251,2001,mme-so-10,hss-dc-05,27,imsi-367782,hss-dc-14,mme-no-33,True
2025-11-12 07:46:46.901367,txn-0000004674,Authentication-Information,16777238,2001,mme-so-02,hss-dc-18,120,imsi-329472,hss-dc-14,mme-so-35,True
2025-11-12 07:47:11.901367,txn-0000004675,Insert-Subscriber-Data,16777216,2001,mme-so-35,hss-dc-18,142,imsi-125304,hss-dc-01,mme-so-05,True
2025-11-12 07:47:36.901367,txn-0000004676,Insert-Subscriber-Data,16777238,2001,mme-ce-20,hss-dc-06,11,imsi-394982,hss-dc-07,mme-no-22,True
2025-11-12 07:48:01.901367,txn-0000004677,Authentication-Information,16777251,2001,mme-no-45,hss-dc-07,27,imsi-538705,hss-dc-10,mme-ce-41,True
2025-11-12 07:48:26.901367,txn-0000004678,Authentication-Information,16777238,2001,mme-no-06,hss-dc-04,30,imsi-819605,hss-dc-12,mme-ce-41,True
2025-11-12 07:48:51.901367,txn-0000004679,Authentication-Information,16777238,2001,mme-no-17,hss-dc-11,9,imsi-902951,hss-dc-11,mme-no-29,True
2025-11-12 07:49:16.901367,txn-0000004680,Authentication-Information,16777216,2001,mme-ce-19,hss-dc-05,2,imsi-462854,hss-dc-03,mme-so-28,True
2025-11-12 07:49:41.901367,txn-0000004681,Authentication-Information,16777216,2001,mme-no-04,hss-dc-14,41,imsi-638502,hss-dc-07,mme-so-50,True
2025-11-12 07:50:06.901367,txn-0000004682,Update-Location,16777251,2001,mme-no-01,hss-dc-02,9,imsi-798941,hss-dc-17,mme-no-38,True
2025-11-12 07:50:31.901367,txn-0000004683,Insert-Subscriber-Data,16777251,5001,mme-ce-20,hss-dc-06,82,imsi-978064,hss-dc-12,mme-no-33,True
2025-11-12 07:50:56.901367,txn-0000004684,Purge-UE,16777216,5001,mme-no-38,hss-dc-03,11,imsi-242870,hss-dc-02,mme-no-01,False
2025-11-12 07:51:21.901367,txn-0000004685,Authentication-Information,16777238,2001,mme-no-49,hss-dc-11,15,imsi-620340,hss-dc-13,mme-no-29,True
2025-11-12 07:51:46.901367,txn-0000004686,Update-Location,16777238,2001,mme-no-08,hss-dc-06,60,imsi-894509,hss-dc-10,mme-no-49,True
2025-11-12 07:52:11.901367,txn-0000004687,Update-Location,16777251,2001,mme-so-05,hss-dc-11,47,imsi-298546,hss-dc-16,mme-ce-20,True
2025-11-12 07:52:36.901367,txn-0000004688,Update-Location,16777216,2001,mme-no-12,hss-dc-08,105,imsi-223090,hss-dc-11,mme-no-49,True
2025-11-12 07:53:01.901367,txn-0000004689,Update-Location,16777251,2001,mme-no-13,hss-dc-18,22,imsi-797814,hss-dc-08,mme-no-31,True
2025-11-12 07:53:26.901367,txn-0000004690,Authentication-Information,16777238,3002,mme-no-07,hss-dc-18,56,imsi-118732,hss-dc-04,mme-no-40,True
2025-11-12 07:53:51.901367,txn-0000004691,Cancel-Location,16777251,2001,mme-so-18,hss-dc-12,23,imsi-929989,hss-dc-13,mme-so-23,True
2025-11-12 07:54:16.901367,txn-0000004692,Authentication-Information,16777216,2001,mme-ce-48,hss-dc-12,40,imsi-734954,hss-dc-12,mme-ce-44,True
2025-11-12 07:54:41.901367,txn-0000004693,Update-Location,16777251,3002,mme-so-02,hss-dc-04,28,imsi-354456,hss-dc-18,mme-no-38,True
2025-11-12 07:55:06.901367,txn-0000004694,Update-Location,16777251,2001,mme-ce-41,hss-dc-01,10,imsi-702889,hss-dc-18,mme-no-12,False
2025-11-12 07:55:31.901367,txn-0000004695,Update-Location,16777251,2001,mme-so-18,hss-dc-09,22,imsi-278653,hss-dc-19,mme-ce-44,True
2025-11-12 07:55:56.901367,txn-0000004696,Authentication-Information,16777216,2001,mme-no-27,hss-dc-08,420,imsi-597554,hss-dc-10,mme-no-40,True
2025-11-12 07:56:21.901367,txn-0000004697,Update-Location,16777251,2001,mme-so-11,hss-dc-05,18,imsi-857859,hss-dc-03,mme-no-49,True
2025-11-12 07:56:46.901367,txn-0000004698,Insert-Subscriber-Data,16777216,2001,mme-no-25,hss-dc-05,33,imsi-167753,hss-dc-06,mme-so-09,True
2025-11-12 07:57:11.901367,txn-0000004699,Update-Location,16777238,2001,mme-so-30,hss-dc-05,14,imsi-809480,hss-dc-19,mme-no-47,True
2025-11-12 07:57:36.901367,txn-0000004700,Authentication-Information,16777216,2001,mme-no-40,hss-dc-12,42,imsi-436458,hss-dc-08,mme-so-35,True
2025-11-12 07:58:01.901367,txn-0000004701,Authentication-Information,16777216,2001,mme-no-04,hss-dc-11,7,imsi-433697,hss-dc-14,mme-so-30,True
2025-11-12 07:58:26.901367,txn-0000004702,Insert-Subscriber-Data,16777238,2001,mme-ce-21,hss-dc-18,21,imsi-635967,hss-dc-02,mme-so-23,True
2025-11-12 07:58:51.901367,txn-0000004703,Update-Location,16777216,2001,mme-ce-20,hss-dc-20,27,imsi-893266,hss-dc-08,mme-no-40,True
2025-11-12 07:59:16.901367,txn-0000004704,Cancel-Location,16777238,2001,mme-no-16,hss-dc-10,95,imsi-939320,hss-dc-04,mme-no-16,True
2025-11-12 07:59:41.901367,txn-0000004705,Update-Location,16777251,2001,mme-no-15,hss-dc-06,17,imsi-363629,hss-dc-16,mme-so-32,True
2025-11-12 08:00:06.901367,txn-0000004706,Insert-Subscriber-Data,16777216,2001,mme-no-49,hss-dc-08,20,imsi-819859,hss-dc-11,mme-so-18,True
2025-11-12 08:00:31.901367,txn-0000004707,Cancel-Location,16777251,2001,mme-so-18,hss-dc-20,104,imsi-886655,hss-dc-14,mme-so-05,True
2025-11-12 08:00:56.901367,txn-0000004708,Update-Location,16777251,2001,mme-no-37,hss-dc-18,45,imsi-495689,hss-dc-20,mme-ce-21,True
2025-11-12 08:01:21.901367,txn-0000004709,Purge-UE,16777238,2001,mme-so-50,hss-dc-02,13,imsi-857062,hss-dc-19,mme-ce-44,True
2025-11-12 08:01:46.901367,txn-0000004710,Update-Location,16777216,2001,mme-no-34,hss-dc-08,61,imsi-799616,hss-dc-05,mme-so-36,True
2025-11-12 08:02:11.901367,txn-0000004711,Purge-UE,16777216,3002,mme-no-12,hss-dc-19,34,imsi-457549,hss-dc-16,mme-so-14,True
2025-11-12 08:02:36.901367,txn-0000004712,Cancel-Location,16777251,2001,mme-no-08,hss-dc-20,22,imsi-144080,hss-dc-16,mme-no-37,True
2025-11-12 08:03:01.901367,txn-0000004713,Update-Location,16777216,2001,mme-no-16,hss-dc-01,40,imsi-934670,hss-dc-09,mme-so-03,True
2025-11-12 08:03:26.901367,txn-0000004714,Purge-UE,16777251,2001,mme-no-22,hss-dc-04,9,imsi-408804,hss-dc-08,mme-so-02,True
2025-11-12 08:03:51.901367,txn-0000004715,Authentication-Information,16777216,2001,mme-no-49,hss-dc-17,28,imsi-240979,hss-dc-05,mme-so-43,True
2025-11-12 08:04:16.901367,txn-0000004716,Update-Location,16777216,2001,mme-so-03,hss-dc-05,19,imsi-646706,hss-dc-11,mme-ce-21,True
2025-11-12 08:04:41.901367,txn-0000004717,Purge-UE,16777251,2001,mme-so-10,hss-dc-08,48,imsi-983006,hss-dc-19,mme-no-27,True
2025-11-12 08:05:06.901367,txn-0000004718,Update-Location,16777216,2001,mme-no-49,hss-dc-14,18,imsi-558144,hss-dc-04,mme-no-04,True
2025-11-12 08:05:31.901367,txn-0000004719,Insert-Subscriber-Data,16777216,3002,mme-no-40,hss-dc-17,50,imsi-674447,hss-dc-14,mme-so-02,True
2025-11-12 08:05:56.901367,txn-0000004720,Authentication-Information,16777238,2001,mme-so-32,hss-dc-04,3,imsi-405502,hss-dc-03,mme-no-17,True
2025-11-12 08:06:21.901367,txn-0000004721,Update-Location,16777251,2001,mme-no-38,hss-dc-18,39,imsi-684341,hss-dc-19,mme-no-15,True
2025-11-12 08:06:46.901367,txn-0000004722,Authentication-Information,16777251,2001,mme-no-38,hss-dc-14,22,imsi-934670,hss-dc-20,mme-so-10,True
2025-11-12 08:07:11.901367,txn-0000004723,Authentication-Information,16777216,2001,mme-no-08,hss-dc-06,131,imsi-376653,hss-dc-17,mme-no-31,True
2025-11-12 08:07:36.901367,txn-0000004724,Update-Location,16777238,2001,mme-no-33,hss-dc-03,79,imsi-834864,hss-dc-15,mme-no-33,True
