@timestamp,event_id,event_type,attack_type,source_network,source_ip,source_global_title,target_imsi_hash,blocked,severity,interface,attack_description
2025-11-12 08:33:16.938152,sec-0000998,Diameter_Attack,Location_Tracking,roaming-partner-01,92.165.38.52,+8158864520386,imsi-431528,True,low,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-12 08:36:16.938152,sec-0000999,Rogue_Network,IMSI_Catching,unknown-network,33.118.56.39,+8658415624138,imsi-369624,True,medium,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 08:39:16.938152,sec-0001000,Rogue_Network,Location_Tracking,roaming-partner-02,52.142.48.30,+4077899998525,imsi-584771,True,low,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 08:42:16.938152,sec-0001001,Rogue_Network,Location_Tracking,domestic-mvno,168.200.97.21,+575391061322,imsi-352125,True,high,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 08:45:16.938152,sec-0001002,Rate_Limit_Exceeded,DoS_Attack,unknown-network,164.140.243.134,+1439219180075,imsi-582354,True,low,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 08:48:16.938152,sec-0001003,Rate_Limit_Exceeded,Scanning,domestic-mvno,121.83.196.158,+8827630482856,imsi-648611,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 08:51:16.938152,sec-0001004,Rogue_Network,Scanning,roaming-partner-02,143.217.120.193,+1043224848658,imsi-933625,True,high,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 08:54:16.938152,sec-0001005,Rate_Limit_Exceeded,Location_Tracking,roaming-partner-02,53.147.63.94,+1127124683186,imsi-946726,True,critical,S6a,Rate limit exceeded for location update requests from single source network
2025-11-12 08:57:16.938152,sec-0001006,Diameter_Attack,Fraud_Attempt,domestic-mvno,130.217.85.79,+53728969438,imsi-289420,True,critical,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 09:00:16.938152,sec-0001007,SS7_Attack,SMS_Interception,unknown-network,95.178.93.87,+7909394204634,imsi-139388,True,critical,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 09:03:16.938152,sec-0001008,Rogue_Network,DoS_Attack,roaming-partner-01,125.21.173.213,+7577297299574,imsi-715176,True,low,S6a,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 09:06:16.938152,sec-0001009,Diameter_Attack,DoS_Attack,unknown-network,91.52.145.220,+6175942263156,imsi-263057,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 09:09:16.938152,sec-0001010,Malformed_Message,SMS_Interception,international-roam,76.218.75.130,+6066473668128,imsi-403445,False,medium,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 09:12:16.938152,sec-0001011,SS7_Attack,IMSI_Catching,domestic-mvno,100.94.131.215,+6219726649291,imsi-691582,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 09:15:16.938152,sec-0001012,SS7_Attack,SMS_Interception,roaming-partner-01,142.196.232.252,+3657158942761,imsi-312713,True,low,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 09:18:16.938152,sec-0001013,SS7_Attack,Fraud_Attempt,roaming-partner-01,110.214.57.40,+9384104668344,imsi-353335,True,medium,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-12 09:21:16.938152,sec-0001014,Rate_Limit_Exceeded,Location_Tracking,unknown-network,136.47.169.4,+5189234375534,imsi-294113,True,low,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 09:24:16.938152,sec-0001015,Diameter_Attack,Location_Tracking,domestic-mvno,82.161.213.58,+2029395235280,imsi-232556,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 09:27:16.938152,sec-0001016,Diameter_Attack,SMS_Interception,international-roam,125.218.236.197,+7584668314523,imsi-615365,True,medium,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 09:30:16.938152,sec-0001017,Diameter_Attack,SMS_Interception,domestic-mvno,177.43.253.89,+8602494604895,imsi-748302,False,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 09:33:16.938152,sec-0001018,Rogue_Network,SMS_Interception,international-roam,185.217.73.112,+9901132434266,imsi-970083,True,medium,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 09:36:16.938152,sec-0001019,Rate_Limit_Exceeded,Fraud_Attempt,unknown-network,53.9.99.25,+3214747462100,imsi-265816,True,high,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 09:39:16.938152,sec-0001020,SS7_Attack,DoS_Attack,international-roam,158.203.139.12,+3133335696090,imsi-329175,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 09:42:16.938152,sec-0001021,Diameter_Attack,Fraud_Attempt,roaming-partner-02,135.254.217.91,+6478268770743,imsi-666946,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 09:45:16.938152,sec-0001022,Rogue_Network,Location_Tracking,domestic-mvno,199.142.51.102,+3413800667974,imsi-886752,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 09:48:16.938152,sec-0001023,Rogue_Network,SMS_Interception,international-roam,55.202.36.144,+4399173905454,imsi-977460,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 09:51:16.938152,sec-0001024,Rate_Limit_Exceeded,Fraud_Attempt,unknown-network,34.195.182.141,+6705339413032,imsi-617188,True,critical,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 09:54:16.938152,sec-0001025,Rate_Limit_Exceeded,Location_Tracking,international-roam,130.202.125.131,+1038885271155,imsi-374231,True,medium,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 09:57:16.938152,sec-0001026,SS7_Attack,SMS_Interception,international-roam,199.235.183.29,+3011438862163,imsi-484344,False,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:00:16.938152,sec-0001027,Diameter_Attack,Location_Tracking,unknown-network,95.112.252.228,+1799004724592,imsi-602422,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 10:03:16.938152,sec-0001028,Rogue_Network,SMS_Interception,international-roam,109.66.215.133,+2511632877364,imsi-574425,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 10:06:16.938152,sec-0001029,Diameter_Attack,Location_Tracking,domestic-mvno,88.159.59.248,+2252932019602,imsi-852545,True,high,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 10:09:16.938152,sec-0001030,SS7_Attack,Scanning,international-roam,54.43.228.175,+8971084987661,imsi-927146,True,low,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 10:12:16.938152,sec-0001031,SS7_Attack,Fraud_Attempt,domestic-mvno,141.194.158.12,+5344083274342,imsi-963181,True,high,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 10:15:16.938152,sec-0001032,Rate_Limit_Exceeded,Location_Tracking,roaming-partner-02,24.132.248.86,+6257118360474,imsi-738827,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:18:16.938152,sec-0001033,Malformed_Message,Scanning,roaming-partner-02,163.90.48.198,+7382807193977,imsi-141625,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 10:21:16.938152,sec-0001034,SS7_Attack,DoS_Attack,international-roam,102.166.191.154,+176103913429,imsi-450276,True,low,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 10:24:16.938152,sec-0001035,Diameter_Attack,SMS_Interception,roaming-partner-01,17.57.59.112,+4112327845245,imsi-127876,True,medium,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 10:27:16.938152,sec-0001036,Rate_Limit_Exceeded,Location_Tracking,roaming-partner-02,14.147.88.206,+6655726467407,imsi-709784,True,high,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 10:30:16.938152,sec-0001037,Rogue_Network,Fraud_Attempt,unknown-network,109.21.94.142,+8399249248180,imsi-667937,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:33:16.938152,sec-0001038,Malformed_Message,Scanning,roaming-partner-01,17.149.80.70,+6967546848883,imsi-356475,True,medium,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 10:36:16.938152,sec-0001039,Rogue_Network,SMS_Interception,unknown-network,154.176.181.94,+1315044339061,imsi-268773,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:39:16.938152,sec-0001040,SS7_Attack,Scanning,international-roam,150.180.174.178,+7162216876139,imsi-475278,True,low,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 10:42:16.938152,sec-0001041,Diameter_Attack,SMS_Interception,international-roam,66.10.97.102,+9784215999664,imsi-294291,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:45:16.938152,sec-0001042,Diameter_Attack,Location_Tracking,international-roam,180.142.153.67,+9505603010333,imsi-129896,True,low,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-12 10:48:16.938152,sec-0001043,Rate_Limit_Exceeded,DoS_Attack,unknown-network,173.202.84.33,+2822524824635,imsi-498319,True,low,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 10:51:16.938152,sec-0001044,Malformed_Message,DoS_Attack,unknown-network,163.42.217.35,+7234769858344,imsi-926593,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 10:54:16.938152,sec-0001045,Malformed_Message,DoS_Attack,roaming-partner-01,160.208.106.151,+6313074208433,imsi-472831,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 10:57:16.938152,sec-0001046,Malformed_Message,Fraud_Attempt,roaming-partner-02,142.226.230.32,+7379554325638,imsi-304029,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 11:00:16.938152,sec-0001047,Malformed_Message,Location_Tracking,roaming-partner-02,62.249.57.126,+655463350853,imsi-194282,True,high,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 11:03:16.938152,sec-0001048,Diameter_Attack,Location_Tracking,unknown-network,23.110.123.232,+663143489558,imsi-337082,True,medium,S1-MME,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 11:06:16.938152,sec-0001049,Rogue_Network,IMSI_Catching,domestic-mvno,93.200.176.211,+1582390551900,imsi-839905,False,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 11:09:16.938152,sec-0001050,Rogue_Network,Location_Tracking,domestic-mvno,197.102.132.127,+5112477179843,imsi-691451,True,high,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 11:12:16.938152,sec-0001051,Diameter_Attack,Location_Tracking,international-roam,176.244.34.68,+4555572801162,imsi-586582,False,low,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 11:15:16.938152,sec-0001052,Malformed_Message,Location_Tracking,domestic-mvno,193.94.157.23,+5445154478241,imsi-233993,True,high,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 11:18:16.938152,sec-0001053,Rogue_Network,SMS_Interception,unknown-network,149.133.100.18,+6313868230449,imsi-373375,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 11:21:16.938152,sec-0001054,Rogue_Network,Scanning,domestic-mvno,195.63.165.231,+2666423806766,imsi-298545,True,medium,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 11:24:16.938152,sec-0001055,Diameter_Attack,Location_Tracking,international-roam,59.111.163.147,+6551798926300,imsi-202060,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 11:27:16.938152,sec-0001056,SS7_Attack,Location_Tracking,roaming-partner-02,23.139.73.245,+5976090184129,imsi-965742,True,medium,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 11:30:16.938152,sec-0001057,SS7_Attack,Fraud_Attempt,unknown-network,64.189.134.133,+1465582226862,imsi-932903,True,high,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-12 11:33:16.938152,sec-0001058,SS7_Attack,Location_Tracking,unknown-network,170.95.48.20,+7999984876033,imsi-472944,True,medium,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 11:36:16.938152,sec-0001059,Rogue_Network,SMS_Interception,unknown-network,65.213.81.65,+6165795633917,imsi-195427,True,critical,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 11:39:16.938152,sec-0001060,Diameter_Attack,Fraud_Attempt,roaming-partner-01,182.242.201.127,+8736874685725,imsi-508281,True,high,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 11:42:16.938152,sec-0001061,SS7_Attack,Location_Tracking,unknown-network,165.35.163.183,+396166302786,imsi-692699,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 11:45:16.938152,sec-0001062,Rogue_Network,SMS_Interception,international-roam,64.178.60.229,+5663668903115,imsi-346978,True,high,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 11:48:16.938152,sec-0001063,Diameter_Attack,SMS_Interception,international-roam,14.168.31.190,+302331805163,imsi-446207,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 11:51:16.938152,sec-0001064,Rate_Limit_Exceeded,SMS_Interception,domestic-mvno,97.159.62.192,+6848595019386,imsi-383227,True,low,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 11:54:16.938152,sec-0001065,Rogue_Network,Location_Tracking,domestic-mvno,92.154.79.65,+5432485437234,imsi-135530,True,critical,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 11:57:16.938152,sec-0001066,Diameter_Attack,SMS_Interception,domestic-mvno,38.57.214.71,+1525377308913,imsi-247788,True,medium,S1-MME,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 12:00:16.938152,sec-0001067,Rogue_Network,DoS_Attack,domestic-mvno,68.91.66.103,+9557850148640,imsi-710721,True,medium,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 12:03:16.938152,sec-0001068,SS7_Attack,Fraud_Attempt,international-roam,46.69.201.123,+7612562688267,imsi-766695,True,medium,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 12:06:16.938152,sec-0001069,SS7_Attack,IMSI_Catching,unknown-network,192.219.33.61,+3993569303409,imsi-387934,True,medium,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 12:09:16.938152,sec-0001070,Rogue_Network,Scanning,domestic-mvno,124.252.177.14,+8763849077500,imsi-746282,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 12:12:16.938152,sec-0001071,SS7_Attack,Fraud_Attempt,roaming-partner-01,73.43.112.81,+1809463541625,imsi-833316,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 12:15:16.938152,sec-0001072,Malformed_Message,SMS_Interception,domestic-mvno,131.89.71.199,+7396495970431,imsi-208129,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 12:18:16.938152,sec-0001073,SS7_Attack,IMSI_Catching,domestic-mvno,156.33.32.159,+3237877331025,imsi-440374,True,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 12:21:16.938152,sec-0001074,SS7_Attack,Scanning,roaming-partner-02,108.129.40.5,+9854462530723,imsi-760315,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 12:24:16.938152,sec-0001075,Rate_Limit_Exceeded,Fraud_Attempt,international-roam,186.25.210.189,+2679602620149,imsi-582225,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 12:27:16.938152,sec-0001076,SS7_Attack,SMS_Interception,domestic-mvno,177.191.147.216,+5424558204889,imsi-842603,False,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 12:30:16.938152,sec-0001077,Diameter_Attack,DoS_Attack,roaming-partner-02,160.184.164.234,+1531787712315,imsi-971083,True,medium,S6a,Rate limit exceeded for location update requests from single source network
2025-11-12 12:33:16.938152,sec-0001078,Rate_Limit_Exceeded,SMS_Interception,roaming-partner-01,117.124.180.187,+8097225656294,imsi-273883,True,low,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 12:36:16.938152,sec-0001079,Rogue_Network,Scanning,unknown-network,125.189.215.245,+2056117446925,imsi-252327,True,high,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 12:39:16.938152,sec-0001080,Diameter_Attack,SMS_Interception,international-roam,140.213.82.51,+7553118156040,imsi-370325,True,low,S1-MME,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 12:42:16.938152,sec-0001081,SS7_Attack,SMS_Interception,unknown-network,83.137.47.86,+682686505467,imsi-875820,False,low,Diameter,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 12:45:16.938152,sec-0001082,Diameter_Attack,IMSI_Catching,roaming-partner-01,79.251.61.195,+1821939525344,imsi-296465,False,critical,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 12:48:16.938152,sec-0001083,SS7_Attack,Fraud_Attempt,roaming-partner-02,27.238.163.29,+4975132250618,imsi-675508,True,medium,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 12:51:16.938152,sec-0001084,SS7_Attack,SMS_Interception,domestic-mvno,158.180.109.231,+8491703072204,imsi-313380,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 12:54:16.938152,sec-0001085,Malformed_Message,Fraud_Attempt,domestic-mvno,161.133.158.101,+236161523668,imsi-900154,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 12:57:16.938152,sec-0001086,SS7_Attack,Location_Tracking,unknown-network,122.174.98.124,+4355430717930,imsi-110297,True,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-12 13:00:16.938152,sec-0001087,SS7_Attack,DoS_Attack,unknown-network,25.67.108.203,+5274646881624,imsi-714710,True,high,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 13:03:16.938152,sec-0001088,Rogue_Network,Location_Tracking,unknown-network,169.181.152.111,+5744910141401,imsi-147322,False,high,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 13:06:16.938152,sec-0001089,Rate_Limit_Exceeded,SMS_Interception,domestic-mvno,46.93.212.175,+1141527281827,imsi-668968,True,medium,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 13:09:16.938152,sec-0001090,SS7_Attack,Scanning,domestic-mvno,37.10.210.194,+7679628738057,imsi-439920,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 13:12:16.938152,sec-0001091,SS7_Attack,IMSI_Catching,roaming-partner-02,105.31.124.183,+2671123217125,imsi-457988,True,low,SS7,Rate limit exceeded for location update requests from single source network
2025-11-12 13:15:16.938152,sec-0001092,Rate_Limit_Exceeded,Location_Tracking,roaming-partner-02,57.251.88.99,+6355653297355,imsi-221703,True,low,SS7,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 13:18:16.938152,sec-0001093,Rate_Limit_Exceeded,DoS_Attack,international-roam,61.173.139.102,+8474210920723,imsi-255827,True,high,S1-MME,Rate limit exceeded for location update requests from single source network
2025-11-12 13:21:16.938152,sec-0001094,SS7_Attack,Fraud_Attempt,unknown-network,186.62.115.212,+382328185052,imsi-184376,True,medium,S6a,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 13:24:16.938152,sec-0001095,SS7_Attack,Fraud_Attempt,international-roam,79.133.23.227,+8059089495015,imsi-790826,True,high,Diameter,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 13:27:16.938152,sec-0001096,Rogue_Network,Location_Tracking,domestic-mvno,189.89.41.124,+6613116859835,imsi-929575,False,critical,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 13:30:16.938152,sec-0001097,Diameter_Attack,Location_Tracking,international-roam,195.142.191.148,+7259543729154,imsi-465995,True,critical,Diameter,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 13:33:16.938152,sec-0001098,SS7_Attack,IMSI_Catching,international-roam,76.122.136.194,+7746430618971,imsi-399230,True,medium,SS7,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 13:36:16.938152,sec-0001099,Malformed_Message,DoS_Attack,roaming-partner-02,177.2.32.151,+4397677913373,imsi-563111,True,medium,Diameter,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 13:39:16.938152,sec-0001100,SS7_Attack,IMSI_Catching,international-roam,59.60.120.162,+6301816716570,imsi-850921,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 13:42:16.938152,sec-0001101,Diameter_Attack,SMS_Interception,roaming-partner-02,127.246.183.14,+7688916417379,imsi-647078,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 13:45:16.938152,sec-0001102,SS7_Attack,SMS_Interception,roaming-partner-02,195.123.113.221,+6383771703261,imsi-589580,True,high,SS7,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 13:48:16.938152,sec-0001103,Rogue_Network,DoS_Attack,unknown-network,66.38.243.20,+4262546077222,imsi-479291,True,medium,S1-MME,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 13:51:16.938152,sec-0001104,SS7_Attack,Fraud_Attempt,unknown-network,131.132.58.71,+1708902500414,imsi-701962,False,medium,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 13:54:16.938152,sec-0001105,SS7_Attack,Fraud_Attempt,roaming-partner-02,84.7.66.238,+932617283516,imsi-214096,True,medium,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 13:57:16.938152,sec-0001106,SS7_Attack,Location_Tracking,unknown-network,49.183.68.24,+2124982785770,imsi-430786,True,low,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 14:00:16.938152,sec-0001107,Diameter_Attack,Fraud_Attempt,roaming-partner-01,34.247.72.148,+7273926582634,imsi-133025,True,low,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 14:03:16.938152,sec-0001108,Diameter_Attack,SMS_Interception,roaming-partner-02,153.42.246.18,+5908534111247,imsi-451536,True,high,Diameter,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 14:06:16.938152,sec-0001109,Diameter_Attack,Scanning,unknown-network,64.22.65.40,+4071809666589,imsi-641594,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 14:09:16.938152,sec-0001110,SS7_Attack,IMSI_Catching,domestic-mvno,19.105.247.250,+6949784896983,imsi-542533,True,medium,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 14:12:16.938152,sec-0001111,Diameter_Attack,Location_Tracking,unknown-network,56.31.147.165,+8724623465610,imsi-429748,False,high,S6a,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 14:15:16.938152,sec-0001112,SS7_Attack,Location_Tracking,domestic-mvno,167.176.244.3,+6585699783155,imsi-817490,True,critical,S6a,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 14:18:16.938152,sec-0001113,Diameter_Attack,IMSI_Catching,international-roam,68.33.151.72,+1082421025619,imsi-998339,False,medium,Diameter,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 14:21:16.938152,sec-0001114,Malformed_Message,Fraud_Attempt,domestic-mvno,179.252.66.55,+5384939921468,imsi-840421,True,medium,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 14:24:16.938152,sec-0001115,Rogue_Network,IMSI_Catching,international-roam,139.80.173.157,+2019119765840,imsi-905666,True,medium,S6a,Rate limit exceeded for location update requests from single source network
2025-11-12 14:27:16.938152,sec-0001116,Rate_Limit_Exceeded,Location_Tracking,roaming-partner-01,112.247.176.230,+1867952634219,imsi-779110,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 14:30:16.938152,sec-0001117,Malformed_Message,Fraud_Attempt,unknown-network,129.10.83.176,+628849142687,imsi-951096,True,low,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 14:33:16.938152,sec-0001118,Rogue_Network,SMS_Interception,domestic-mvno,125.55.22.233,+9057624684434,imsi-142856,True,medium,S6a,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 14:36:16.938152,sec-0001119,SS7_Attack,SMS_Interception,roaming-partner-02,103.22.23.7,+301669106160,imsi-833617,True,critical,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 14:39:16.938152,sec-0001120,Rogue_Network,Location_Tracking,domestic-mvno,114.15.176.132,+3595736898227,imsi-439715,True,critical,S6a,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 14:42:16.938152,sec-0001121,Rogue_Network,Location_Tracking,unknown-network,16.250.164.55,+1951785232163,imsi-270577,True,critical,S6a,Potential SMS interception attack detected based on message pattern analysis
2025-11-12 14:45:16.938152,sec-0001122,SS7_Attack,DoS_Attack,international-roam,189.34.166.21,+2102883721932,imsi-700130,True,medium,SS7,SS7 MAP message with suspicious routing detected attempting subscriber interception
2025-11-12 14:48:16.938152,sec-0001123,SS7_Attack,Location_Tracking,domestic-mvno,151.127.251.211,+5438068991572,imsi-801047,True,high,SS7,Unauthorized access attempt blocked at network perimeter firewall
2025-11-12 14:51:16.938152,sec-0001124,Diameter_Attack,IMSI_Catching,roaming-partner-01,120.158.218.248,+3369223590813,imsi-515617,False,high,S1-MME,Suspicious IMSI probing detected from foreign network attempting to track subscriber location
2025-11-12 14:54:16.938152,sec-0001125,SS7_Attack,DoS_Attack,roaming-partner-02,120.7.191.161,+2174545983661,imsi-829885,True,medium,Diameter,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 14:57:16.938152,sec-0001126,Rogue_Network,SMS_Interception,roaming-partner-01,29.73.249.239,+8577045050170,imsi-870604,True,critical,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 15:00:16.938152,sec-0001127,SS7_Attack,Location_Tracking,roaming-partner-02,27.243.79.89,+6576960929169,imsi-255288,True,high,SS7,Malformed Diameter message received with invalid AVP structure from roaming partner
2025-11-12 15:03:16.938152,sec-0001128,Rate_Limit_Exceeded,Fraud_Attempt,domestic-mvno,105.39.70.117,+2964132723640,imsi-570147,True,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-12 15:06:16.938152,sec-0001129,Malformed_Message,Location_Tracking,domestic-mvno,100.155.236.15,+1748211482868,imsi-568428,True,low,S1-MME,Multiple authentication requests from unknown global title indicating potential fraud
2025-11-12 15:09:16.938152,sec-0001130,Rogue_Network,IMSI_Catching,domestic-mvno,35.16.223.5,+952835429520,imsi-812379,True,low,SS7,Abnormal message rate detected suggesting coordinated attack or misconfiguration
2025-11-12 15:12:16.938152,sec-0001131,Rate_Limit_Exceeded,IMSI_Catching,domestic-mvno,75.111.152.237,+5544364012862,imsi-308598,False,medium,Diameter,Rate limit exceeded for location update requests from single source network
2025-11-12 15:15:16.938152,sec-0001132,Diameter_Attack,IMSI_Catching,domestic-mvno,32.118.189.65,+4579919875154,imsi-856305,True,high,S6a,Multiple authentication requests from unknown global title indicating potential fraud
