@timestamp,session_id,imsi_hash,mme_host,cell_id,tracking_area_code,session_type,apn,qci,session_duration_seconds,data_volume_mb,session_result,customer_segment
2025-11-12 11:52:16.952802,sess-0000004188,imsi-508110,mme-ce-46,cell-00408,tac-0007,data,ims,9,4383,5.277767447292648,normal_release,seg-10
2025-11-12 11:52:51.952802,sess-0000004189,imsi-993056,mme-so-23,cell-00228,tac-0083,data,internet,8,88,1.2764202786158116,normal_release,seg-10
2025-11-12 11:53:26.952802,sess-0000004190,imsi-633238,mme-so-23,cell-00106,tac-0028,data,internet,8,209,649.4992231775619,normal_release,seg-06
2025-11-12 11:54:01.952802,sess-0000004191,imsi-858455,mme-so-50,cell-00395,tac-0090,sms,internet,7,339,2.3208547839540326,normal_release,seg-04
2025-11-12 11:54:36.952802,sess-0000004192,imsi-463129,mme-no-39,cell-00025,tac-0080,data,ims,6,200,79.81188938705392,normal_release,seg-09
2025-11-12 11:55:11.952802,sess-0000004193,imsi-601026,mme-no-12,cell-00378,tac-0003,data,internet,5,61,8.363360140366666,normal_release,seg-08
2025-11-12 11:55:46.952802,sess-0000004194,imsi-570873,mme-so-02,cell-00359,tac-0001,ims,wap,6,517,11.03762902842143,normal_release,seg-10
2025-11-12 11:56:21.952802,sess-0000004195,imsi-928677,mme-no-37,cell-00037,tac-0034,mms,wap,7,185,23.35852643092837,normal_release,seg-06
2025-11-12 11:56:56.952802,sess-0000004196,imsi-427317,mme-no-39,cell-00072,tac-0001,data,internet,9,1048,10.483333957928483,normal_release,seg-03
2025-11-12 11:57:31.952802,sess-0000004197,imsi-819161,mme-no-40,cell-00208,tac-0034,voice,mms,8,1425,1067.0540480526995,normal_release,seg-04
2025-11-12 11:58:06.952802,sess-0000004198,imsi-624149,mme-no-07,cell-00496,tac-0057,sms,internet,6,641,23.779251061094747,timeout,seg-06
2025-11-12 11:58:41.952802,sess-0000004199,imsi-518427,mme-no-25,cell-00337,tac-0031,data,internet,9,1261,1.054172678809155,timeout,seg-03
2025-11-12 11:59:16.952802,sess-0000004200,imsi-217333,mme-so-03,cell-00236,tac-0006,data,ims,5,29,2.2564003791260396,normal_release,seg-02
2025-11-12 11:59:51.952802,sess-0000004201,imsi-928626,mme-so-02,cell-00223,tac-0018,data,mms,6,1964,0.8110634259677801,timeout,seg-08
2025-11-12 12:00:26.952802,sess-0000004202,imsi-818763,mme-so-11,cell-00350,tac-0009,voice,internet,7,62,21.91735116465165,timeout,seg-10
2025-11-12 12:01:01.952802,sess-0000004203,imsi-817237,mme-no-29,cell-00071,tac-0043,data,internet,8,342,4.442160282776257,normal_release,seg-05
2025-11-12 12:01:36.952802,sess-0000004204,imsi-140681,mme-no-04,cell-00345,tac-0023,voice,mms,6,1157,15.941675294650429,normal_release,seg-07
2025-11-12 12:02:11.952802,sess-0000004205,imsi-155719,mme-no-33,cell-00421,tac-0055,data,wap,5,551,9.499825980511568,normal_release,seg-08
2025-11-12 12:02:46.952802,sess-0000004206,imsi-364873,mme-so-02,cell-00312,tac-0061,ims,ims,9,196,5.655301601520965,normal_release,seg-02
2025-11-12 12:03:21.952802,sess-0000004207,imsi-699044,mme-no-16,cell-00159,tac-0052,data,internet,5,3169,6.907728117695477,normal_release,seg-09
2025-11-12 12:03:56.952802,sess-0000004208,imsi-503743,mme-no-22,cell-00085,tac-0058,ims,internet,6,106,1.649509724860569,normal_release,seg-01
2025-11-12 12:04:31.952802,sess-0000004209,imsi-497465,mme-so-36,cell-00180,tac-0042,data,mms,5,47,1.6548991904449817,normal_release,seg-02
2025-11-12 12:05:06.952802,sess-0000004210,imsi-516463,mme-so-50,cell-00358,tac-0087,voice,ims,9,110,276.26179451102803,normal_release,seg-08
2025-11-12 12:05:41.952802,sess-0000004211,imsi-711156,mme-ce-46,cell-00378,tac-0021,voice,ims,7,531,0.8341450701886453,normal_release,seg-07
2025-11-12 12:06:16.952802,sess-0000004212,imsi-915360,mme-ce-44,cell-00484,tac-0063,data,internet,9,1005,48.704823442467024,normal_release,seg-10
2025-11-12 12:06:51.952802,sess-0000004213,imsi-652155,mme-no-08,cell-00347,tac-0062,data,ims,9,19,4.2731747982551385,normal_release,seg-01
2025-11-12 12:07:26.952802,sess-0000004214,imsi-822287,mme-no-04,cell-00204,tac-0021,ims,mms,8,63,0.9823639167191106,handoff_drop,seg-02
2025-11-12 12:08:01.952802,sess-0000004215,imsi-142033,mme-no-47,cell-00235,tac-0074,data,internet,7,767,89.73086993611682,normal_release,seg-10
2025-11-12 12:08:36.952802,sess-0000004216,imsi-138057,mme-no-45,cell-00210,tac-0085,data,internet,5,442,5.554343291357469,normal_release,seg-05
2025-11-12 12:09:11.952802,sess-0000004217,imsi-621920,mme-no-34,cell-00237,tac-0038,data,internet,8,118,121.82545161625714,normal_release,seg-07
2025-11-12 12:09:46.952802,sess-0000004218,imsi-799635,mme-so-43,cell-00370,tac-0007,mms,wap,5,237,18.25704211017067,normal_release,seg-02
2025-11-12 12:10:21.952802,sess-0000004219,imsi-803027,mme-so-05,cell-00235,tac-0051,voice,enterprise.apn,6,150,4.839512880456588,normal_release,seg-01
2025-11-12 12:10:56.952802,sess-0000004220,imsi-904654,mme-no-17,cell-00243,tac-0074,data,mms,9,364,13.441496484721297,normal_release,seg-01
2025-11-12 12:11:31.952802,sess-0000004221,imsi-328590,mme-no-07,cell-00025,tac-0062,voice,internet,8,654,52.10229445384166,normal_release,seg-03
2025-11-12 12:12:06.952802,sess-0000004222,imsi-463535,mme-so-02,cell-00106,tac-0082,data,mms,8,257,14.04055773076909,normal_release,seg-09
2025-11-12 12:12:41.952802,sess-0000004223,imsi-710403,mme-so-09,cell-00116,tac-0010,data,ims,7,1282,11.128934897138569,normal_release,seg-10
2025-11-12 12:13:16.952802,sess-0000004224,imsi-461564,mme-no-37,cell-00210,tac-0072,data,internet,5,34,3.991620924203062,normal_release,seg-06
2025-11-12 12:13:51.952802,sess-0000004225,imsi-779727,mme-no-29,cell-00178,tac-0030,data,internet,8,2209,0.6589804651309943,normal_release,seg-05
2025-11-12 12:14:26.952802,sess-0000004226,imsi-303459,mme-no-01,cell-00231,tac-0075,data,internet,5,866,12.654759123219868,normal_release,seg-08
2025-11-12 12:15:01.952802,sess-0000004227,imsi-590715,mme-no-31,cell-00002,tac-0061,sms,ims,9,369,13.195849362237363,normal_release,seg-03
2025-11-12 12:15:36.952802,sess-0000004228,imsi-593849,mme-no-16,cell-00440,tac-0053,data,wap,6,3650,91.5133365745118,abnormal_release,seg-03
2025-11-12 12:16:11.952802,sess-0000004229,imsi-945485,mme-no-01,cell-00156,tac-0070,data,mms,8,898,2.001505534468291,normal_release,seg-06
2025-11-12 12:16:46.952802,sess-0000004230,imsi-848709,mme-ce-24,cell-00491,tac-0027,data,internet,7,48,9.578597239275888,normal_release,seg-09
2025-11-12 12:17:21.952802,sess-0000004231,imsi-341055,mme-ce-44,cell-00371,tac-0067,data,ims,6,1004,1.8896457283967525,normal_release,seg-04
2025-11-12 12:17:56.952802,sess-0000004232,imsi-589854,mme-so-30,cell-00422,tac-0057,data,ims,9,106,1.0915653463952661,normal_release,seg-09
2025-11-12 12:18:31.952802,sess-0000004233,imsi-509102,mme-no-47,cell-00466,tac-0032,data,internet,9,1103,0.289724544846474,normal_release,seg-07
2025-11-12 12:19:06.952802,sess-0000004234,imsi-196448,mme-no-17,cell-00051,tac-0089,data,internet,5,947,20.21993809241486,normal_release,seg-01
2025-11-12 12:19:41.952802,sess-0000004235,imsi-463429,mme-so-11,cell-00457,tac-0079,data,internet,7,22,5.527749780800268,normal_release,seg-07
2025-11-12 12:20:16.952802,sess-0000004236,imsi-978237,mme-so-09,cell-00249,tac-0003,data,internet,7,24748,339.7881530946975,normal_release,seg-07
2025-11-12 12:20:51.952802,sess-0000004237,imsi-965011,mme-ce-19,cell-00383,tac-0098,data,internet,9,303,40.9555409584584,normal_release,seg-08
2025-11-12 12:21:26.952802,sess-0000004238,imsi-104641,mme-no-04,cell-00459,tac-0057,data,enterprise.apn,7,67,1.809895639427167,normal_release,seg-03
2025-11-12 12:22:01.952802,sess-0000004239,imsi-295522,mme-so-36,cell-00208,tac-0048,data,internet,7,1888,3.754138904406306,normal_release,seg-09
2025-11-12 12:22:36.952802,sess-0000004240,imsi-432779,mme-no-22,cell-00483,tac-0049,voice,mms,6,668,80.32582872274988,normal_release,seg-07
2025-11-12 12:23:11.952802,sess-0000004241,imsi-644627,mme-no-37,cell-00221,tac-0011,data,internet,5,14,5.6164645475943855,normal_release,seg-04
2025-11-12 12:23:46.952802,sess-0000004242,imsi-682538,mme-no-15,cell-00268,tac-0096,data,mms,7,938,6.984667838890623,normal_release,seg-08
2025-11-12 12:24:21.952802,sess-0000004243,imsi-849834,mme-so-28,cell-00464,tac-0087,data,internet,6,17,341.08725674998095,normal_release,seg-01
2025-11-12 12:24:56.952802,sess-0000004244,imsi-762403,mme-no-47,cell-00359,tac-0077,data,mms,5,389,13.59364846575037,normal_release,seg-04
2025-11-12 12:25:31.952802,sess-0000004245,imsi-455643,mme-so-02,cell-00225,tac-0063,data,internet,7,883,134.64095523874124,normal_release,seg-08
2025-11-12 12:26:06.952802,sess-0000004246,imsi-680979,mme-so-18,cell-00255,tac-0037,data,enterprise.apn,9,122,177.80103415588266,normal_release,seg-01
2025-11-12 12:26:41.952802,sess-0000004247,imsi-121362,mme-no-33,cell-00296,tac-0041,voice,wap,8,841,5.550255413795957,normal_release,seg-10
2025-11-12 12:27:16.952802,sess-0000004248,imsi-798917,mme-so-30,cell-00049,tac-0029,data,internet,7,362,5.052877153518964,normal_release,seg-07
2025-11-12 12:27:51.952802,sess-0000004249,imsi-116469,mme-no-40,cell-00158,tac-0061,data,enterprise.apn,5,2583,1.6113483350942177,timeout,seg-01
2025-11-12 12:28:26.952802,sess-0000004250,imsi-366391,mme-ce-20,cell-00359,tac-0031,data,internet,8,271,1.5723558311745285,normal_release,seg-10
2025-11-12 12:29:01.952802,sess-0000004251,imsi-113711,mme-no-17,cell-00175,tac-0030,voice,wap,9,1055,9.32380302814633,normal_release,seg-10
2025-11-12 12:29:36.952802,sess-0000004252,imsi-695423,mme-so-11,cell-00332,tac-0096,data,internet,9,36,23.9629080530846,normal_release,seg-05
2025-11-12 12:30:11.952802,sess-0000004253,imsi-995214,mme-so-10,cell-00290,tac-0014,ims,ims,5,1919,21.863580765811857,normal_release,seg-03
2025-11-12 12:30:46.952802,sess-0000004254,imsi-415824,mme-no-33,cell-00237,tac-0029,ims,internet,9,1211,4.588179550870753,normal_release,seg-08
2025-11-12 12:31:21.952802,sess-0000004255,imsi-735388,mme-so-14,cell-00146,tac-0036,data,ims,5,97,2.2595095821587488,normal_release,seg-09
2025-11-12 12:31:56.952802,sess-0000004256,imsi-998477,mme-so-42,cell-00160,tac-0066,data,wap,8,4161,31.14676791889207,normal_release,seg-03
2025-11-12 12:32:31.952802,sess-0000004257,imsi-179373,mme-no-22,cell-00387,tac-0063,voice,internet,6,1282,4.848004465541555,normal_release,seg-04
2025-11-12 12:33:06.952802,sess-0000004258,imsi-144385,mme-no-31,cell-00218,tac-0086,voice,internet,5,115,8.222260574477815,normal_release,seg-10
2025-11-12 12:33:41.952802,sess-0000004259,imsi-533814,mme-no-45,cell-00135,tac-0082,sms,internet,6,232,4.239239610698551,normal_release,seg-02
2025-11-12 12:34:16.952802,sess-0000004260,imsi-527219,mme-no-49,cell-00367,tac-0056,data,enterprise.apn,6,582,2.0044896749157304,handoff_drop,seg-03
2025-11-12 12:34:51.952802,sess-0000004261,imsi-342349,mme-ce-46,cell-00142,tac-0023,data,ims,5,523,434.2474118188215,normal_release,seg-06
2025-11-12 12:35:26.952802,sess-0000004262,imsi-507912,mme-ce-44,cell-00081,tac-0016,voice,wap,8,1182,0.9854239004345229,normal_release,seg-05
2025-11-12 12:36:01.952802,sess-0000004263,imsi-581127,mme-so-35,cell-00282,tac-0043,data,internet,6,80,58.445833379896456,normal_release,seg-10
2025-11-12 12:36:36.952802,sess-0000004264,imsi-560230,mme-so-14,cell-00313,tac-0077,voice,internet,8,763,16.29990393859643,normal_release,seg-09
2025-11-12 12:37:11.952802,sess-0000004265,imsi-840302,mme-so-30,cell-00296,tac-0074,voice,internet,9,116,58.991607681979275,normal_release,seg-08
2025-11-12 12:37:46.952802,sess-0000004266,imsi-201085,mme-no-31,cell-00356,tac-0076,voice,mms,9,21,89.10280425013995,normal_release,seg-08
2025-11-12 12:38:21.952802,sess-0000004267,imsi-464642,mme-no-15,cell-00162,tac-0062,data,mms,5,114,10.614566233377339,normal_release,seg-06
2025-11-12 12:38:56.952802,sess-0000004268,imsi-663922,mme-no-22,cell-00156,tac-0027,sms,internet,7,752,28.394913919371234,handoff_drop,seg-01
2025-11-12 12:39:31.952802,sess-0000004269,imsi-483163,mme-no-38,cell-00292,tac-0055,data,wap,9,272,0.7244305159375738,normal_release,seg-09
2025-11-12 12:40:06.952802,sess-0000004270,imsi-712592,mme-no-04,cell-00363,tac-0018,data,ims,6,2925,0.5125409491278601,normal_release,seg-03
2025-11-12 12:40:41.952802,sess-0000004271,imsi-370227,mme-no-16,cell-00268,tac-0060,voice,wap,8,9,150.62001041996544,normal_release,seg-01
2025-11-12 12:41:16.952802,sess-0000004272,imsi-916092,mme-no-13,cell-00396,tac-0070,data,internet,6,2405,4.569341339019351,normal_release,seg-03
2025-11-12 12:41:51.952802,sess-0000004273,imsi-488285,mme-no-47,cell-00457,tac-0077,mms,internet,6,5323,10.874157431143612,normal_release,seg-10
2025-11-12 12:42:26.952802,sess-0000004274,imsi-173626,mme-no-38,cell-00308,tac-0098,voice,internet,9,108,1.5063373967853182,normal_release,seg-04
2025-11-12 12:43:01.952802,sess-0000004275,imsi-235123,mme-no-25,cell-00477,tac-0038,data,enterprise.apn,9,215,18.091536963724188,normal_release,seg-03
2025-11-12 12:43:36.952802,sess-0000004276,imsi-589304,mme-so-10,cell-00149,tac-0099,data,internet,6,64,0.8137781418715081,normal_release,seg-04
2025-11-12 12:44:11.952802,sess-0000004277,imsi-698128,mme-no-13,cell-00143,tac-0003,voice,wap,7,70,7.273317231238935,normal_release,seg-07
2025-11-12 12:44:46.952802,sess-0000004278,imsi-449474,mme-so-35,cell-00312,tac-0046,sms,internet,8,16023,1.573744337642695,normal_release,seg-07
2025-11-12 12:45:21.952802,sess-0000004279,imsi-364501,mme-no-12,cell-00226,tac-0045,data,wap,9,1825,4.478925442179499,normal_release,seg-10
2025-11-12 12:45:56.952802,sess-0000004280,imsi-346021,mme-so-32,cell-00465,tac-0038,data,enterprise.apn,9,1058,0.20553989715574308,normal_release,seg-08
2025-11-12 12:46:31.952802,sess-0000004281,imsi-363346,mme-no-25,cell-00446,tac-0047,data,wap,9,45,55.795974863228736,normal_release,seg-09
2025-11-12 12:47:06.952802,sess-0000004282,imsi-748512,mme-ce-19,cell-00151,tac-0050,voice,mms,9,158,1473.8227590831648,normal_release,seg-02
2025-11-12 12:47:41.952802,sess-0000004283,imsi-568667,mme-ce-24,cell-00375,tac-0012,data,internet,6,7610,31.05162334339985,normal_release,seg-01
2025-11-12 12:48:16.952802,sess-0000004284,imsi-581862,mme-so-05,cell-00114,tac-0013,voice,internet,8,7,0.22491949011473952,normal_release,seg-04
2025-11-12 12:48:51.952802,sess-0000004285,imsi-468070,mme-no-39,cell-00307,tac-0088,voice,mms,9,2024,4.142509395956948,normal_release,seg-01
2025-11-12 12:49:26.952802,sess-0000004286,imsi-580818,mme-so-32,cell-00284,tac-0080,mms,internet,7,36,3.1736256705255785,normal_release,seg-02
2025-11-12 12:50:01.952802,sess-0000004287,imsi-622727,mme-no-39,cell-00287,tac-0058,voice,internet,9,1175,157.24624743731752,normal_release,seg-03
2025-11-12 12:50:36.952802,sess-0000004288,imsi-305810,mme-no-27,cell-00066,tac-0090,data,mms,9,165,18.89133921438026,abnormal_release,seg-07
2025-11-12 12:51:11.952802,sess-0000004289,imsi-411994,mme-ce-46,cell-00138,tac-0081,data,internet,8,1512,28.366929287603234,normal_release,seg-10
2025-11-12 12:51:46.952802,sess-0000004290,imsi-840514,mme-no-07,cell-00094,tac-0035,voice,ims,5,190,4.4485054326600375,normal_release,seg-05
2025-11-12 12:52:21.952802,sess-0000004291,imsi-402790,mme-no-37,cell-00445,tac-0022,sms,internet,8,134,1.1686974216403858,normal_release,seg-03
2025-11-12 12:52:56.952802,sess-0000004292,imsi-597970,mme-ce-19,cell-00078,tac-0023,sms,internet,6,382,117.28599280741484,normal_release,seg-10
2025-11-12 12:53:31.952802,sess-0000004293,imsi-359241,mme-so-03,cell-00460,tac-0019,data,internet,8,14,348.18898611467745,normal_release,seg-03
2025-11-12 12:54:06.952802,sess-0000004294,imsi-870404,mme-so-32,cell-00086,tac-0046,sms,internet,7,653,4.564492470864659,normal_release,seg-10
2025-11-12 12:54:41.952802,sess-0000004295,imsi-431545,mme-no-40,cell-00208,tac-0044,data,ims,7,4,3490.8122841929994,normal_release,seg-02
2025-11-12 12:55:16.952802,sess-0000004296,imsi-297455,mme-no-13,cell-00057,tac-0010,sms,internet,5,458,2.325408358740891,normal_release,seg-01
2025-11-12 12:55:51.952802,sess-0000004297,imsi-994591,mme-no-04,cell-00235,tac-0050,data,internet,8,137,130.25155496717812,normal_release,seg-03
2025-11-12 12:56:26.952802,sess-0000004298,imsi-337724,mme-no-04,cell-00037,tac-0091,data,ims,9,17,1.9702349684412068,normal_release,seg-10
2025-11-12 12:57:01.952802,sess-0000004299,imsi-161581,mme-no-29,cell-00404,tac-0030,voice,internet,9,304,25.20773825569313,normal_release,seg-07
2025-11-12 12:57:36.952802,sess-0000004300,imsi-690339,mme-no-34,cell-00207,tac-0054,voice,ims,5,251,119.62774131252922,normal_release,seg-04
2025-11-12 12:58:11.952802,sess-0000004301,imsi-120858,mme-so-42,cell-00009,tac-0055,voice,internet,6,572,22.714183357829988,normal_release,seg-09
2025-11-12 12:58:46.952802,sess-0000004302,imsi-397319,mme-ce-44,cell-00176,tac-0035,ims,ims,7,123,1414.7169708216572,handoff_drop,seg-09
2025-11-12 12:59:21.952802,sess-0000004303,imsi-926045,mme-no-34,cell-00432,tac-0034,voice,internet,7,90,0.621422947848388,normal_release,seg-08
2025-11-12 12:59:56.952802,sess-0000004304,imsi-427698,mme-no-22,cell-00071,tac-0044,sms,mms,8,1127,84.3231965557373,normal_release,seg-08
2025-11-12 13:00:31.952802,sess-0000004305,imsi-326156,mme-no-40,cell-00252,tac-0012,data,internet,7,3528,41.1632645877734,normal_release,seg-06
2025-11-12 13:01:06.952802,sess-0000004306,imsi-485595,mme-no-47,cell-00477,tac-0074,data,ims,5,328,54.38718860924338,normal_release,seg-05
2025-11-12 13:01:41.952802,sess-0000004307,imsi-793330,mme-no-40,cell-00290,tac-0098,data,enterprise.apn,8,40,9.881297403766924,normal_release,seg-05
2025-11-12 13:02:16.952802,sess-0000004308,imsi-206822,mme-so-28,cell-00270,tac-0025,data,ims,5,229,42.961083327890535,normal_release,seg-01
2025-11-12 13:02:51.952802,sess-0000004309,imsi-488453,mme-no-38,cell-00061,tac-0025,data,internet,5,31,57.109169399210316,normal_release,seg-05
2025-11-12 13:03:26.952802,sess-0000004310,imsi-648640,mme-so-30,cell-00171,tac-0008,voice,enterprise.apn,8,113,15.062173418034421,normal_release,seg-09
2025-11-12 13:04:01.952802,sess-0000004311,imsi-254908,mme-so-43,cell-00257,tac-0040,data,internet,5,3417,5.15590786116819,timeout,seg-04
2025-11-12 13:04:36.952802,sess-0000004312,imsi-858559,mme-no-34,cell-00075,tac-0049,sms,internet,9,515,0.6286990933589534,normal_release,seg-02
2025-11-12 13:05:11.952802,sess-0000004313,imsi-657268,mme-ce-48,cell-00148,tac-0080,data,internet,7,151,12.010943048312487,timeout,seg-07
2025-11-12 13:05:46.952802,sess-0000004314,imsi-422632,mme-so-35,cell-00150,tac-0038,data,internet,7,18,20.69678263046707,normal_release,seg-02
2025-11-12 13:06:21.952802,sess-0000004315,imsi-232147,mme-no-40,cell-00220,tac-0033,mms,internet,9,1630,20.08312948023027,normal_release,seg-10
2025-11-12 13:06:56.952802,sess-0000004316,imsi-582049,mme-so-36,cell-00182,tac-0006,voice,internet,7,53,0.30813416291436535,normal_release,seg-08
2025-11-12 13:07:31.952802,sess-0000004317,imsi-441610,mme-no-47,cell-00238,tac-0062,data,internet,6,954,29.535968167525496,normal_release,seg-02
2025-11-12 13:08:06.952802,sess-0000004318,imsi-625196,mme-no-39,cell-00134,tac-0074,voice,ims,9,59,0.2908238594956174,handoff_drop,seg-05
2025-11-12 13:08:41.952802,sess-0000004319,imsi-305322,mme-so-35,cell-00314,tac-0067,voice,mms,8,573,1044.7052858505701,normal_release,seg-01
2025-11-12 13:09:16.952802,sess-0000004320,imsi-194074,mme-so-35,cell-00279,tac-0053,data,mms,6,293,6.6881738064853264,normal_release,seg-02
2025-11-12 13:09:51.952802,sess-0000004321,imsi-274415,mme-no-15,cell-00360,tac-0026,data,ims,6,3900,226.6114970495945,normal_release,seg-05
2025-11-12 13:10:26.952802,sess-0000004322,imsi-397422,mme-so-23,cell-00386,tac-0097,sms,wap,9,3208,1.363182373035376,normal_release,seg-10
2025-11-12 13:11:01.952802,sess-0000004323,imsi-473543,mme-no-04,cell-00270,tac-0097,sms,ims,9,731,0.4033693618414718,normal_release,seg-10
2025-11-12 13:11:36.952802,sess-0000004324,imsi-758971,mme-no-45,cell-00203,tac-0008,data,ims,6,152,10.240557165876611,timeout,seg-06
2025-11-12 13:12:11.952802,sess-0000004325,imsi-921672,mme-ce-19,cell-00035,tac-0018,ims,internet,5,1889,18.702131108599733,normal_release,seg-04
2025-11-12 13:12:46.952802,sess-0000004326,imsi-367799,mme-no-39,cell-00335,tac-0093,data,ims,9,1500,53.040043031035964,normal_release,seg-06
2025-11-12 13:13:21.952802,sess-0000004327,imsi-896060,mme-no-06,cell-00058,tac-0049,data,internet,9,10504,0.39234301315054554,normal_release,seg-04
2025-11-12 13:13:56.952802,sess-0000004328,imsi-219922,mme-no-08,cell-00350,tac-0075,data,ims,5,1055,1.851984395337541,normal_release,seg-06
2025-11-12 13:14:31.952802,sess-0000004329,imsi-470647,mme-so-36,cell-00346,tac-0005,data,ims,8,519,19.314949234528843,timeout,seg-09
2025-11-12 13:15:06.952802,sess-0000004330,imsi-655278,mme-ce-46,cell-00282,tac-0034,sms,internet,9,792,6.982621485309169,normal_release,seg-05
2025-11-12 13:15:41.952802,sess-0000004331,imsi-397003,mme-ce-46,cell-00131,tac-0068,data,internet,7,557,328.32225683190006,timeout,seg-10
2025-11-12 13:16:16.952802,sess-0000004332,imsi-800872,mme-no-34,cell-00028,tac-0038,data,wap,6,2482,9.471501454765649,normal_release,seg-01
2025-11-12 13:16:51.952802,sess-0000004333,imsi-162139,mme-no-12,cell-00085,tac-0023,ims,internet,9,94,19.564235240239167,normal_release,seg-02
2025-11-12 13:17:26.952802,sess-0000004334,imsi-494420,mme-so-03,cell-00038,tac-0037,voice,mms,6,1063,4.092193298754666,normal_release,seg-02
2025-11-12 13:18:01.952802,sess-0000004335,imsi-365558,mme-so-05,cell-00401,tac-0014,mms,internet,8,27,3.520666259937272,normal_release,seg-10
2025-11-12 13:18:36.952802,sess-0000004336,imsi-913034,mme-so-35,cell-00394,tac-0008,data,internet,5,309,137.47229999578587,handoff_drop,seg-07
2025-11-12 13:19:11.952802,sess-0000004337,imsi-859075,mme-no-08,cell-00335,tac-0059,sms,ims,7,2655,3.4940872433136176,normal_release,seg-08
2025-11-12 13:19:46.952802,sess-0000004338,imsi-799851,mme-no-13,cell-00413,tac-0024,data,internet,5,52,1.0150731942018028,normal_release,seg-01
2025-11-12 13:20:21.952802,sess-0000004339,imsi-931384,mme-no-31,cell-00239,tac-0042,data,internet,6,3880,24.341730880864567,normal_release,seg-10
2025-11-12 13:20:56.952802,sess-0000004340,imsi-601840,mme-no-07,cell-00388,tac-0029,data,wap,9,44,6.861234251120249,normal_release,seg-08
2025-11-12 13:21:31.952802,sess-0000004341,imsi-997077,mme-no-27,cell-00091,tac-0008,data,internet,5,682,64.66998156916375,timeout,seg-05
2025-11-12 13:22:06.952802,sess-0000004342,imsi-128976,mme-so-28,cell-00441,tac-0012,data,internet,8,83,91.5538404072823,normal_release,seg-06
2025-11-12 13:22:41.952802,sess-0000004343,imsi-492904,mme-ce-26,cell-00388,tac-0010,data,wap,5,1269,83.49442239089679,normal_release,seg-01
2025-11-12 13:23:16.952802,sess-0000004344,imsi-955591,mme-so-50,cell-00157,tac-0097,data,ims,5,70,3.032746478945385,normal_release,seg-05
2025-11-12 13:23:51.952802,sess-0000004345,imsi-598864,mme-ce-46,cell-00469,tac-0037,data,internet,5,8,2.7705922767944795,normal_release,seg-04
2025-11-12 13:24:26.952802,sess-0000004346,imsi-672580,mme-no-39,cell-00465,tac-0095,data,internet,8,1926,4.785013620867217,normal_release,seg-09
2025-11-12 13:25:01.952802,sess-0000004347,imsi-240037,mme-so-03,cell-00291,tac-0061,voice,internet,5,2960,19.771468181553008,normal_release,seg-02
2025-11-12 13:25:36.952802,sess-0000004348,imsi-519767,mme-no-33,cell-00183,tac-0086,data,ims,6,13,3.5406897523036904,normal_release,seg-09
2025-11-12 13:26:11.952802,sess-0000004349,imsi-419966,mme-no-22,cell-00203,tac-0015,data,ims,8,387,1.4313495191520285,normal_release,seg-01
2025-11-12 13:26:46.952802,sess-0000004350,imsi-213986,mme-ce-26,cell-00294,tac-0089,data,enterprise.apn,8,2231,0.594222106686143,normal_release,seg-09
2025-11-12 13:27:21.952802,sess-0000004351,imsi-830754,mme-so-32,cell-00149,tac-0001,data,internet,7,260,3.422097241289761,normal_release,seg-03
2025-11-12 13:27:56.952802,sess-0000004352,imsi-348848,mme-no-17,cell-00457,tac-0094,ims,ims,9,411,1.8735412723981941,normal_release,seg-10
2025-11-12 13:28:31.952802,sess-0000004353,imsi-967916,mme-ce-24,cell-00112,tac-0058,voice,internet,8,185,5.29832651849171,normal_release,seg-01
2025-11-12 13:29:06.952802,sess-0000004354,imsi-483915,mme-no-38,cell-00181,tac-0040,data,mms,6,199,446.44425055952905,normal_release,seg-08
2025-11-12 13:29:41.952802,sess-0000004355,imsi-197927,mme-no-40,cell-00038,tac-0093,data,internet,9,136,112.37100726718538,normal_release,seg-05
2025-11-12 13:30:16.952802,sess-0000004356,imsi-210273,mme-no-45,cell-00256,tac-0003,sms,ims,9,343,32.28572017983519,abnormal_release,seg-05
2025-11-12 13:30:51.952802,sess-0000004357,imsi-113400,mme-so-11,cell-00167,tac-0030,data,internet,8,452,2.1412326143781653,normal_release,seg-09
2025-11-12 13:31:26.952802,sess-0000004358,imsi-662707,mme-no-25,cell-00008,tac-0027,voice,internet,6,124,8.606250132641406,normal_release,seg-02
2025-11-12 13:32:01.952802,sess-0000004359,imsi-885004,mme-no-16,cell-00320,tac-0066,data,internet,8,779,6.73466321788338,normal_release,seg-06
2025-11-12 13:32:36.952802,sess-0000004360,imsi-253620,mme-ce-26,cell-00360,tac-0081,data,internet,7,271,9.21491433920422,normal_release,seg-06
2025-11-12 13:33:11.952802,sess-0000004361,imsi-608661,mme-no-15,cell-00069,tac-0072,sms,internet,8,377,3.4886678722545947,normal_release,seg-05
2025-11-12 13:33:46.952802,sess-0000004362,imsi-505877,mme-no-33,cell-00179,tac-0085,data,internet,8,49,3.9800045480775736,normal_release,seg-04
2025-11-12 13:34:21.952802,sess-0000004363,imsi-813834,mme-so-42,cell-00044,tac-0016,data,internet,8,580,1.4655589502691682,normal_release,seg-03
2025-11-12 13:34:56.952802,sess-0000004364,imsi-113295,mme-so-03,cell-00371,tac-0047,data,enterprise.apn,7,306,12.876332822589529,normal_release,seg-01
