@timestamp,session_id,session_status,termination_cause,rat_type,subscriber_id,apn,cell_id,session_duration_seconds,bytes_transferred
2026-02-04 23:08:29.493073,SES-E605B398289B,FAILED,NORMAL,LTE,310260228173798,ims,CELL-0065,570,222584
2026-02-05 00:08:29.493073,SES-3F15701A0C0D,COMPLETED,TIMEOUT,5G-NR,310260666792951,mms,CELL-0153,418,14479
2026-02-05 01:08:29.493073,SES-34B7E9523187,ACTIVE,RESOURCE-EXHAUSTION,5G-NR,310260347051494,mms,CELL-0009,1257,18710
2026-02-05 02:08:29.493073,SES-AA6F8CC3BE14,COMPLETED,UE-DETACH,NR-SA,310260760169433,emergency,CELL-0103,112,2091
2026-02-05 03:08:29.493073,SES-145E7424F64C,COMPLETED,NORMAL,5G-NR,310260661110480,emergency,CELL-0192,475,8020
2026-02-05 04:08:29.493073,SES-39AA6F79B749,ACTIVE,TIMEOUT,5G-NR,310260830146605,wap,CELL-0037,768,893
2026-02-05 05:08:29.493073,SES-2248EE49EBD9,FAILED,NORMAL,LTE,310260153057234,internet,CELL-0017,1429,50171
2026-02-05 06:08:29.493073,SES-9658C0B5CF34,ACTIVE,AUTH-FAILURE,5G-NR,310260571192208,enterprise.vpn,CELL-0066,621,6289
2026-02-05 07:08:29.493073,SES-48A77861DB35,ACTIVE,UE-DETACH,LTE,310260203534533,emergency,CELL-0051,181,582572
2026-02-05 08:08:29.493073,SES-5404402FAC42,COMPLETED,NORMAL,LTE,310260430479729,mms,CELL-0171,2147,123973
2026-02-05 09:08:29.493073,SES-A451F7FEC499,COMPLETED,HANDOVER-FAILURE,NR-SA,310260604936680,ims,CELL-0147,312,58102
2026-02-05 10:08:29.493073,SES-C57B79B5A14C,ACTIVE,NORMAL,LTE,310260985449042,mms,CELL-0190,5,122540
2026-02-05 11:08:29.493073,SES-45B47A00F48F,INTERRUPTED,POLICY-REJECT,LTE,310260948205592,wap,CELL-0182,135,44778
2026-02-05 12:08:29.493073,SES-35D9275495BD,FAILED,NORMAL,NR-NSA,310260572571510,mms,CELL-0047,2318,577008
2026-02-05 13:08:29.493073,SES-9E47F1418795,FAILED,NORMAL,LTE,310260737992266,mms,CELL-0062,714,1470
2026-02-05 14:08:29.493073,SES-1BAC4E8B9074,ACTIVE,TIMEOUT,LTE,310260587297026,emergency,CELL-0064,82,250014
2026-02-05 15:08:29.493073,SES-61AE0F42E4B4,COMPLETED,UE-DETACH,5G-NR,310260638601557,mms,CELL-0047,286,34574
2026-02-05 16:08:29.493073,SES-158AC9A98E20,COMPLETED,UE-DETACH,LTE,310260285826772,internet,CELL-0061,25,203
2026-02-05 17:08:29.493073,SES-F300E1DA87E8,COMPLETED,AUTH-FAILURE,NR-NSA,310260881139680,wap,CELL-0154,33,29047
2026-02-05 18:08:29.493073,SES-8E927795C175,FAILED,POLICY-REJECT,5G-NR,310260365223682,wap,CELL-0141,739,2549
2026-02-05 19:08:29.493073,SES-5A73F1022152,FAILED,NETWORK-RELEASE,LTE,310260144740119,enterprise.vpn,CELL-0035,4449,57100
2026-02-05 20:08:29.493073,SES-785DAC175D77,FAILED,NORMAL,LTE,310260410045748,internet,CELL-0100,119,714740
2026-02-05 21:08:29.493073,SES-45F518D5AB0B,ACTIVE,AUTH-FAILURE,5G-NR,310260901429127,enterprise.vpn,CELL-0056,652,2317
2026-02-05 22:08:29.493073,SES-D7126B7A821B,INTERRUPTED,NETWORK-RELEASE,5G-NR,310260162287839,enterprise.vpn,CELL-0056,1485,1447
2026-02-05 23:08:29.493073,SES-4E5D029A6E13,COMPLETED,AUTH-FAILURE,5G-NR,310260348331148,enterprise.vpn,CELL-0189,151,64789
2026-02-06 00:08:29.493073,SES-F7D41CF416D8,INTERRUPTED,UE-DETACH,5G-NR,310260601855793,enterprise.vpn,CELL-0057,64,5341
2026-02-06 01:08:29.493073,SES-3BC700D214F3,ACTIVE,RESOURCE-EXHAUSTION,5G-NR,310260399793845,internet,CELL-0162,7150,11107
2026-02-06 02:08:29.493073,SES-50E0C6B81506,ACTIVE,NORMAL,LTE,310260528080036,mms,CELL-0157,218,425515
2026-02-06 03:08:29.493073,SES-D6EF26B0D207,INTERRUPTED,NORMAL,LTE,310260760169433,wap,CELL-0153,1164,14957
2026-02-06 04:08:29.493073,SES-D8C7A254B49A,COMPLETED,NORMAL,5G-NR,310260915381086,wap,CELL-0122,2261,10917
2026-02-06 05:08:29.493073,SES-368CAD8103F9,INTERRUPTED,NORMAL,5G-NR,310260347051494,emergency,CELL-0139,385,878
2026-02-06 06:08:29.493073,SES-75F3F96F3CAC,COMPLETED,AUTH-FAILURE,5G-NR,310260287427396,mms,CELL-0044,92,6027
2026-02-06 07:08:29.493073,SES-38501A589166,FAILED,HANDOVER-FAILURE,LTE,310260284356940,mms,CELL-0009,89,2788
2026-02-06 08:08:29.493073,SES-2EABE990C01B,ACTIVE,NORMAL,NR-NSA,310260689171165,mms,CELL-0128,1000,9992
2026-02-06 09:08:29.493073,SES-4DAE4BD35639,ACTIVE,NORMAL,5G-NR,310260496589463,mms,CELL-0079,63,39977
2026-02-06 10:08:29.493073,SES-11DEA4AEABD4,ACTIVE,RESOURCE-EXHAUSTION,5G-NR,310260284679232,emergency,CELL-0073,384,160730
2026-02-06 11:08:29.493073,SES-6C916E182219,COMPLETED,TIMEOUT,5G-NR,310260705326888,emergency,CELL-0102,803,11952
2026-02-06 12:08:29.493073,SES-C8F607500DDD,COMPLETED,NORMAL,LTE,310260651392041,emergency,CELL-0124,14,5215
2026-02-06 13:08:29.493073,SES-0595F17FB8AA,ACTIVE,POLICY-REJECT,5G-NR,310260567422552,enterprise.vpn,CELL-0051,948,983
2026-02-06 14:08:29.493073,SES-3D01EFFB5AD6,COMPLETED,NORMAL,NR-NSA,310260917236613,wap,CELL-0060,229,11350
2026-02-06 15:08:29.493073,SES-E7472140B820,COMPLETED,NORMAL,LTE,310260633146977,ims,CELL-0055,35,3652
2026-02-06 16:08:29.493073,SES-4FE59D8FE89D,ACTIVE,TIMEOUT,LTE,310260198474861,internet,CELL-0149,475,170716
2026-02-06 17:08:29.493073,SES-A5BA8260559A,INTERRUPTED,NORMAL,5G-NR,310260518631502,mms,CELL-0155,2152,117619
2026-02-06 18:08:29.493073,SES-6627995692A1,COMPLETED,NORMAL,LTE,310260527798659,emergency,CELL-0013,35,2724
2026-02-06 19:08:29.493073,SES-090DE90B81F3,ACTIVE,NORMAL,5G-NR,310260396328560,wap,CELL-0052,43,195591
2026-02-06 20:08:29.493073,SES-BD45E864282E,COMPLETED,AUTH-FAILURE,5G-NR,310260819660900,mms,CELL-0101,929,201855
2026-02-06 21:08:29.493073,SES-85DE4F30A732,FAILED,NORMAL,5G-NR,310260123778714,mms,CELL-0148,138,216616
2026-02-06 22:08:29.493073,SES-45A8A2F694F2,ACTIVE,NETWORK-RELEASE,LTE,310260567422552,emergency,CELL-0028,4743,12991
2026-02-06 23:08:29.493073,SES-CFA77608E1B2,COMPLETED,NORMAL,LTE,310260396328560,mms,CELL-0137,247,49
2026-02-07 00:08:29.493073,SES-896DE179B49F,COMPLETED,NETWORK-RELEASE,LTE,310260760169433,emergency,CELL-0020,28,373231
2026-02-07 01:08:29.493073,SES-651812B717AE,ACTIVE,TIMEOUT,5G-NR,310260383555588,internet,CELL-0114,94,22489
2026-02-07 02:08:29.493073,SES-76631F20963A,COMPLETED,POLICY-REJECT,NR-SA,310260423135755,mms,CELL-0022,101,19791
2026-02-07 03:08:29.493073,SES-78728F1BCAF6,ACTIVE,AUTH-FAILURE,5G-NR,310260750583785,ims,CELL-0156,208,32539
2026-02-07 04:08:29.493073,SES-7A28B2AA8106,ACTIVE,NORMAL,LTE,310260242459213,mms,CELL-0190,632,3967
2026-02-07 05:08:29.493073,SES-30B0C7F53D7F,COMPLETED,NETWORK-RELEASE,NR-NSA,310260325087436,mms,CELL-0094,339,394921
2026-02-07 06:08:29.493073,SES-F40CEA925B57,FAILED,UE-DETACH,NR-NSA,310260915060224,mms,CELL-0049,450,8560
2026-02-07 07:08:29.493073,SES-535F1135B66C,ACTIVE,TIMEOUT,5G-NR,310260809577698,internet,CELL-0118,771,38962
2026-02-07 08:08:29.493073,SES-40E902770515,COMPLETED,NETWORK-RELEASE,LTE,310260365223682,internet,CELL-0172,117,905
2026-02-07 09:08:29.493073,SES-EA57C8F92602,INTERRUPTED,NORMAL,NR-SA,310260518631502,enterprise.vpn,CELL-0084,16586,1104541
2026-02-07 10:08:29.493073,SES-D4DB8E3C67FB,COMPLETED,AUTH-FAILURE,5G-NR,310260977016785,enterprise.vpn,CELL-0050,1691,5046
2026-02-07 11:08:29.493073,SES-FFEE62266CEF,FAILED,NORMAL,NR-SA,310260223815970,wap,CELL-0157,344,2437
2026-02-07 12:08:29.493073,SES-F2BB3B625A3B,COMPLETED,UE-DETACH,5G-NR,310260826369819,wap,CELL-0013,9970,32769
2026-02-07 13:08:29.493073,SES-ADC94C60E2F6,COMPLETED,NORMAL,5G-NR,310260756277708,enterprise.vpn,CELL-0130,378,25477
2026-02-07 14:08:29.493073,SES-99BC8E4FBBC4,COMPLETED,NORMAL,5G-NR,310260521671037,enterprise.vpn,CELL-0144,812,2898
2026-02-07 15:08:29.493073,SES-7CA3AF5B85CD,FAILED,UE-DETACH,5G-NR,310260405049142,mms,CELL-0066,1680,6552
2026-02-07 16:08:29.493073,SES-E111BEFB4669,ACTIVE,NETWORK-RELEASE,5G-NR,310260788396854,internet,CELL-0120,622,43320
2026-02-07 17:08:29.493073,SES-B9079D094F2B,FAILED,HANDOVER-FAILURE,NR-NSA,310260909352171,internet,CELL-0006,257,656679
2026-02-07 18:08:29.493073,SES-436AD8CE74E2,COMPLETED,NETWORK-RELEASE,5G-NR,310260284356940,wap,CELL-0051,1011,704848
2026-02-07 19:08:29.493073,SES-F45CC9DECD97,ACTIVE,AUTH-FAILURE,NR-SA,310260410077738,internet,CELL-0099,74,251272
2026-02-07 20:08:29.493073,SES-A0CAF08E2E82,FAILED,NORMAL,LTE,310260887650568,enterprise.vpn,CELL-0045,319,178812
2026-02-07 21:08:29.493073,SES-8F3DE6E1F994,ACTIVE,AUTH-FAILURE,LTE,310260162287839,mms,CELL-0021,18,104
2026-02-07 22:08:29.493073,SES-0B0CC00E5EFA,COMPLETED,NORMAL,5G-NR,310260262375486,enterprise.vpn,CELL-0043,266,43444
2026-02-07 23:08:29.493073,SES-B6B4D421E972,ACTIVE,HANDOVER-FAILURE,LTE,310260796558209,internet,CELL-0137,1993,8228
2026-02-08 00:08:29.493073,SES-5BAFD439A419,INTERRUPTED,NETWORK-RELEASE,LTE,310260154176102,emergency,CELL-0130,758,6777
2026-02-08 01:08:29.493073,SES-9087D356BC9C,ACTIVE,UE-DETACH,LTE,310260726611112,ims,CELL-0109,446,1534
2026-02-08 02:08:29.493073,SES-60B8EDD8F94A,COMPLETED,NORMAL,LTE,310260428774091,wap,CELL-0194,614,22328
2026-02-08 03:08:29.493073,SES-FD72E1F071AD,COMPLETED,TIMEOUT,5G-NR,310260347051494,emergency,CELL-0020,258,5139
2026-02-08 04:08:29.493073,SES-38A2F27A67FE,ACTIVE,NETWORK-RELEASE,5G-NR,310260448281543,mms,CELL-0184,587,22671
2026-02-08 05:08:29.493073,SES-DC725F8E5903,COMPLETED,NETWORK-RELEASE,LTE,310260689171165,emergency,CELL-0188,473,489469
2026-02-08 06:08:29.493073,SES-1D63D8EE1DBE,COMPLETED,NORMAL,LTE,310260365223682,mms,CELL-0079,115,88081
2026-02-08 07:08:29.493073,SES-E985219E90E2,COMPLETED,NETWORK-RELEASE,LTE,310260692719444,emergency,CELL-0072,78,32880
2026-02-08 08:08:29.493073,SES-CD900B4356F7,COMPLETED,RESOURCE-EXHAUSTION,LTE,310260753173892,wap,CELL-0020,82,3077483
2026-02-08 09:08:29.493073,SES-F4EDF409D887,COMPLETED,TIMEOUT,LTE,310260707917959,ims,CELL-0106,1442,297
2026-02-08 10:08:29.493073,SES-21FBCA2F6DF2,COMPLETED,POLICY-REJECT,LTE,310260850123464,internet,CELL-0129,61,3398
2026-02-08 11:08:29.493073,SES-0BAF891B8B76,ACTIVE,UE-DETACH,LTE,310260166700125,mms,CELL-0041,2748,9240
2026-02-08 12:08:29.493073,SES-DD3B3A874C70,COMPLETED,NETWORK-RELEASE,LTE,310260262783401,mms,CELL-0163,2859,2961
2026-02-08 13:08:29.493073,SES-8227FF6874D7,COMPLETED,UE-DETACH,5G-NR,310260143784349,mms,CELL-0050,35,995
2026-02-08 14:08:29.493073,SES-088C28C7F9E4,COMPLETED,AUTH-FAILURE,5G-NR,310260499826895,enterprise.vpn,CELL-0079,22724,105874
2026-02-08 15:08:29.493073,SES-C9F5A5DA44EC,ACTIVE,NORMAL,5G-NR,310260144740119,wap,CELL-0083,2556,8031
2026-02-08 16:08:29.493073,SES-40C6926AEDDA,COMPLETED,NORMAL,5G-NR,310260731751689,internet,CELL-0089,1868,108502
2026-02-08 17:08:29.493073,SES-35AD574069B8,COMPLETED,NETWORK-RELEASE,LTE,310260528080036,mms,CELL-0118,179,3083
2026-02-08 18:08:29.493073,SES-6949BD969E59,COMPLETED,NORMAL,NR-SA,310260571907778,enterprise.vpn,CELL-0117,285,396202
2026-02-08 19:08:29.493073,SES-F47F3B199F53,INTERRUPTED,NORMAL,5G-NR,310260215719479,wap,CELL-0117,1377,9250
2026-02-08 20:08:29.493073,SES-8A00DD961EB6,ACTIVE,TIMEOUT,5G-NR,310260228173798,emergency,CELL-0140,1266,13383
2026-02-08 21:08:29.493073,SES-441B99A46BA2,FAILED,NORMAL,LTE,310260521671037,ims,CELL-0136,1702,64028
2026-02-08 22:08:29.493073,SES-97D50F0EDB7A,ACTIVE,HANDOVER-FAILURE,LTE,310260860026831,emergency,CELL-0010,249,147931
2026-02-08 23:08:29.493073,SES-6314F0FAF1A4,COMPLETED,NORMAL,LTE,310260369914954,enterprise.vpn,CELL-0135,451,5860
2026-02-09 00:08:29.493073,SES-D2BA73B94630,COMPLETED,AUTH-FAILURE,LTE,310260252939333,emergency,CELL-0123,105,73168
2026-02-09 01:08:29.493073,SES-157049C71645,FAILED,NORMAL,NR-NSA,310260137815684,wap,CELL-0139,1065,341769
2026-02-09 02:08:29.493073,SES-9770C6CCDDF3,ACTIVE,HANDOVER-FAILURE,LTE,310260418459603,mms,CELL-0068,424,8093
2026-02-09 03:08:29.493073,SES-0D5DBA3FD898,FAILED,NETWORK-RELEASE,5G-NR,310260562019416,emergency,CELL-0008,419,580
2026-02-09 04:08:29.493073,SES-96747F9933CC,FAILED,UE-DETACH,5G-NR,310260892622223,enterprise.vpn,CELL-0097,3217,154140
2026-02-09 05:08:29.493073,SES-A5CA5536482B,INTERRUPTED,NORMAL,5G-NR,310260243141896,mms,CELL-0087,1155,228779
2026-02-09 06:08:29.493073,SES-E67481700D45,INTERRUPTED,TIMEOUT,5G-NR,310260527798659,wap,CELL-0165,387,4719
2026-02-09 07:08:29.493073,SES-5C7244F74402,COMPLETED,POLICY-REJECT,LTE,310260162647280,ims,CELL-0107,244,6125
2026-02-09 08:08:29.493073,SES-7E549FE0C05C,COMPLETED,TIMEOUT,LTE,310260801211960,ims,CELL-0105,876,49212
2026-02-09 09:08:29.493073,SES-BA3967FD6B20,FAILED,NORMAL,LTE,310260262375486,wap,CELL-0098,82,6350
2026-02-09 10:08:29.493073,SES-2F43DAA373A4,ACTIVE,UE-DETACH,LTE,310260830330675,wap,CELL-0061,64,16178
2026-02-09 11:08:29.493073,SES-3F7ADF472435,ACTIVE,UE-DETACH,LTE,310260334367413,internet,CELL-0182,153,5599
2026-02-09 12:08:29.493073,SES-6C1C67AB29E9,INTERRUPTED,NORMAL,LTE,310260860393464,internet,CELL-0080,248,722145
2026-02-09 13:08:29.493073,SES-2C6F95D94BD8,FAILED,HANDOVER-FAILURE,NR-NSA,310260437866591,mms,CELL-0127,301,1022
2026-02-09 14:08:29.493073,SES-8A08C463534A,COMPLETED,NORMAL,LTE,310260952555700,enterprise.vpn,CELL-0006,478,19407
2026-02-09 15:08:29.493073,SES-AE3452F48EC1,ACTIVE,NETWORK-RELEASE,LTE,310260756277708,emergency,CELL-0015,36,6919
2026-02-09 16:08:29.493073,SES-CCF4212FE2C6,ACTIVE,NORMAL,LTE,310260653662573,ims,CELL-0150,190,33157
2026-02-09 17:08:29.493073,SES-05A792F3209D,FAILED,NORMAL,5G-NR,310260144740119,ims,CELL-0164,1360,530064
2026-02-09 18:08:29.493073,SES-366CD8EBABE1,ACTIVE,UE-DETACH,5G-NR,310260770476613,emergency,CELL-0024,607,1914
2026-02-09 19:08:29.493073,SES-BCAA42811462,FAILED,POLICY-REJECT,LTE,310260697257231,enterprise.vpn,CELL-0140,856,790
2026-02-09 20:08:29.493073,SES-BFCCE84326E5,COMPLETED,HANDOVER-FAILURE,LTE,310260122922687,mms,CELL-0056,2011,13685
2026-02-09 21:08:29.493073,SES-5AC36C2641EE,INTERRUPTED,AUTH-FAILURE,LTE,310260307992585,wap,CELL-0181,1043,127797
2026-02-09 22:08:29.493073,SES-6B271C657AC6,ACTIVE,NORMAL,5G-NR,310260495614365,internet,CELL-0154,117,36682
2026-02-09 23:08:29.493073,SES-8A6098B5F739,INTERRUPTED,NORMAL,5G-NR,310260987928007,enterprise.vpn,CELL-0088,272,28400
2026-02-10 00:08:29.493073,SES-59CA09CC8C20,ACTIVE,HANDOVER-FAILURE,5G-NR,310260646833399,mms,CELL-0181,748,3008
2026-02-10 01:08:29.493073,SES-90FD16F667EF,COMPLETED,NORMAL,5G-NR,310260899663969,emergency,CELL-0139,616,1067330
2026-02-10 02:08:29.493073,SES-26DD93C84E5B,INTERRUPTED,NETWORK-RELEASE,5G-NR,310260367204643,mms,CELL-0027,617,418364
2026-02-10 03:08:29.493073,SES-973D510101A8,ACTIVE,UE-DETACH,NR-SA,310260365122100,enterprise.vpn,CELL-0192,35,14886
2026-02-10 04:08:29.493073,SES-F9026E7EB53A,COMPLETED,NORMAL,5G-NR,310260166856727,wap,CELL-0009,792,14660
2026-02-10 05:08:29.493073,SES-7D1004D27F31,COMPLETED,UE-DETACH,5G-NR,310260144740119,mms,CELL-0021,927,1495831
2026-02-10 06:08:29.493073,SES-9C0EA95BD6EC,COMPLETED,NORMAL,LTE,310260359580956,ims,CELL-0071,2167,9209
2026-02-10 07:08:29.493073,SES-043DF7E02B99,COMPLETED,RESOURCE-EXHAUSTION,LTE,310260436452128,ims,CELL-0072,2346,3266
2026-02-10 08:08:29.493073,SES-249169475771,ACTIVE,UE-DETACH,NR-SA,310260887303774,emergency,CELL-0074,666,1257
2026-02-10 09:08:29.493073,SES-4AD2DB0D5322,FAILED,AUTH-FAILURE,LTE,310260731751689,mms,CELL-0101,403,21420
2026-02-10 10:08:29.493073,SES-89BB717A6A01,COMPLETED,TIMEOUT,5G-NR,310260959037415,mms,CELL-0030,4581,358561
2026-02-10 11:08:29.493073,SES-D46C914C8C40,COMPLETED,NETWORK-RELEASE,NR-SA,310260516000230,wap,CELL-0128,327,162
2026-02-10 12:08:29.493073,SES-7AB1EB636543,ACTIVE,UE-DETACH,NR-NSA,310260807962307,mms,CELL-0190,348,132978
2026-02-10 13:08:29.493073,SES-3CB3628A95CE,COMPLETED,HANDOVER-FAILURE,5G-NR,310260178285799,wap,CELL-0158,787,83931
2026-02-10 14:08:29.493073,SES-35C3399F9A34,COMPLETED,NORMAL,NR-SA,310260890713723,ims,CELL-0026,423,2972
2026-02-10 15:08:29.493073,SES-182C7D45E630,COMPLETED,NORMAL,NR-NSA,310260757087056,internet,CELL-0181,78,3629
2026-02-10 16:08:29.493073,SES-D769A9103F40,ACTIVE,NORMAL,NR-NSA,310260564539460,internet,CELL-0012,37,276
2026-02-10 17:08:29.493073,SES-ECC1416F24F3,ACTIVE,HANDOVER-FAILURE,NR-SA,310260190922970,wap,CELL-0119,80,30683
2026-02-10 18:08:29.493073,SES-E183356EA78D,COMPLETED,NORMAL,5G-NR,310260587297026,wap,CELL-0031,1521,7495
2026-02-10 19:08:29.493073,SES-C6AE71F5590D,COMPLETED,AUTH-FAILURE,LTE,310260235345922,wap,CELL-0143,339,74676
2026-02-10 20:08:29.493073,SES-A0C524293AAC,COMPLETED,NORMAL,LTE,310260284356940,mms,CELL-0161,11876,374038
2026-02-10 21:08:29.493073,SES-3DD5849ED16D,ACTIVE,POLICY-REJECT,5G-NR,310260867088875,ims,CELL-0107,31,501934
2026-02-10 22:08:29.493073,SES-5F1AD0CF3FE9,COMPLETED,UE-DETACH,LTE,310260367086663,emergency,CELL-0178,443,5106
2026-02-10 23:08:29.493073,SES-50CC19CAF83E,COMPLETED,NORMAL,5G-NR,310260670453379,internet,CELL-0155,6205,189765
2026-02-11 00:08:29.493073,SES-0F59A35E9C44,COMPLETED,UE-DETACH,5G-NR,310260293022646,emergency,CELL-0065,886,134417
2026-02-11 01:08:29.493073,SES-ADF1B1C0966D,ACTIVE,NORMAL,NR-NSA,310260303870221,wap,CELL-0031,62,8082
2026-02-11 02:08:29.493073,SES-1CFEAFA16986,COMPLETED,NORMAL,LTE,310260583100265,mms,CELL-0043,12,8049
2026-02-11 03:08:29.493073,SES-22B208D28812,ACTIVE,NORMAL,NR-NSA,310260294169289,ims,CELL-0053,61,518
2026-02-11 04:08:29.493073,SES-D6A0B1196917,COMPLETED,NORMAL,5G-NR,310260373752528,mms,CELL-0095,31,4164
2026-02-11 05:08:29.493073,SES-C961863221A3,INTERRUPTED,UE-DETACH,NR-NSA,310260776948342,ims,CELL-0126,190,6431
2026-02-11 06:08:29.493073,SES-A92190CA174C,FAILED,NORMAL,5G-NR,310260294169289,internet,CELL-0180,424,42262
2026-02-11 07:08:29.493073,SES-EA1730046F22,ACTIVE,NETWORK-RELEASE,5G-NR,310260820352593,emergency,CELL-0191,440,34882
2026-02-11 08:08:29.493073,SES-2EBB4D9D921D,COMPLETED,NETWORK-RELEASE,LTE,310260633146977,mms,CELL-0114,187,2235
2026-02-11 09:08:29.493073,SES-0C0A72A99BF4,COMPLETED,NORMAL,LTE,310260298304991,emergency,CELL-0166,35,657006
2026-02-11 10:08:29.493073,SES-34C5B0519496,COMPLETED,HANDOVER-FAILURE,LTE,310260935954426,wap,CELL-0184,255,144024
2026-02-11 11:08:29.493073,SES-E37BDEA41B46,INTERRUPTED,NETWORK-RELEASE,NR-SA,310260804066138,enterprise.vpn,CELL-0163,256,22183
2026-02-11 12:08:29.493073,SES-F7E5374BC777,FAILED,RESOURCE-EXHAUSTION,LTE,310260166856727,enterprise.vpn,CELL-0061,6042,4181
2026-02-11 13:08:29.493073,SES-D1ACE2773AB3,COMPLETED,AUTH-FAILURE,LTE,310260418459603,emergency,CELL-0184,978,6245
2026-02-11 14:08:29.493073,SES-A7DAEF7A0E1C,INTERRUPTED,UE-DETACH,LTE,310260372881322,wap,CELL-0101,2782,63368
2026-02-11 15:08:29.493073,SES-BB8F248D9B1F,ACTIVE,TIMEOUT,LTE,310260567242432,emergency,CELL-0082,420,53180
2026-02-11 16:08:29.493073,SES-EB00148FD8B7,COMPLETED,AUTH-FAILURE,NR-NSA,310260228173798,ims,CELL-0129,154,4421
2026-02-11 17:08:29.493073,SES-2BE8325FD992,COMPLETED,TIMEOUT,5G-NR,310260298304991,internet,CELL-0121,516,17215
2026-02-11 18:08:29.493073,SES-F8CF9B85DF5F,COMPLETED,NORMAL,LTE,310260860393464,emergency,CELL-0185,101,93255
2026-02-11 19:08:29.493073,SES-FF67AB6FCB2E,ACTIVE,NETWORK-RELEASE,LTE,310260862881163,mms,CELL-0129,486,7667
2026-02-11 20:08:29.493073,SES-1A0D60D2CC80,COMPLETED,RESOURCE-EXHAUSTION,NR-NSA,310260389549246,enterprise.vpn,CELL-0032,1897,106321
2026-02-11 21:08:29.493073,SES-687FB169E067,INTERRUPTED,NORMAL,LTE,310260787518446,internet,CELL-0024,156,1345
2026-02-11 22:08:29.493073,SES-E97C721180C4,COMPLETED,NORMAL,LTE,310260906059668,mms,CELL-0165,423,216016
2026-02-11 23:08:29.493073,SES-6A2694BF4946,FAILED,TIMEOUT,LTE,310260317478813,mms,CELL-0112,126,14924
2026-02-12 00:08:29.493073,SES-BBA2FCA10105,COMPLETED,NETWORK-RELEASE,LTE,310260661621082,internet,CELL-0140,2325,10691
2026-02-12 01:08:29.493073,SES-7253772C6CAA,ACTIVE,NORMAL,NR-NSA,310260649702977,internet,CELL-0099,3729,12510
2026-02-12 02:08:29.493073,SES-04C26F0F5A4A,COMPLETED,AUTH-FAILURE,LTE,310260285826772,enterprise.vpn,CELL-0064,2801,91853
2026-02-12 03:08:29.493073,SES-2EBA781B6D95,COMPLETED,UE-DETACH,NR-SA,310260661110480,internet,CELL-0084,300,5261
2026-02-12 04:08:29.493073,SES-2AD1178A612B,COMPLETED,NETWORK-RELEASE,5G-NR,310260364499965,ims,CELL-0198,628,5993
2026-02-12 05:08:29.493073,SES-8D66CB124FA8,ACTIVE,AUTH-FAILURE,5G-NR,310260609131872,wap,CELL-0157,209,118872
2026-02-12 06:08:29.493073,SES-1C6F32014846,ACTIVE,NORMAL,5G-NR,310260275290457,mms,CELL-0169,446,1045827
2026-02-12 07:08:29.493073,SES-896FEE641435,COMPLETED,UE-DETACH,5G-NR,310260146945144,ims,CELL-0196,1353,827
2026-02-12 08:08:29.493073,SES-A3620ABE12F0,INTERRUPTED,NORMAL,LTE,310260985233402,mms,CELL-0174,74,190399
2026-02-12 09:08:29.493073,SES-0C6A8D579DC7,COMPLETED,AUTH-FAILURE,5G-NR,310260884337679,mms,CELL-0005,10,16480
2026-02-12 10:08:29.493073,SES-4F8D4A08955C,ACTIVE,NORMAL,LTE,310260296098004,mms,CELL-0092,652,728968
2026-02-12 11:08:29.493073,SES-8EF63D1F2E4F,ACTIVE,NORMAL,LTE,310260967682259,enterprise.vpn,CELL-0087,1759,1559666
2026-02-12 12:08:29.493073,SES-AE3EB03E56F7,FAILED,NORMAL,5G-NR,310260985233402,wap,CELL-0191,20,80318
2026-02-12 13:08:29.493073,SES-40CF4661DC86,ACTIVE,HANDOVER-FAILURE,LTE,310260657149483,enterprise.vpn,CELL-0029,1290,21983
2026-02-12 14:08:29.493073,SES-D663CA5C03D9,ACTIVE,UE-DETACH,LTE,310260661621082,mms,CELL-0083,8741,1186260
2026-02-12 15:08:29.493073,SES-680D23914405,ACTIVE,NORMAL,NR-SA,310260830290500,wap,CELL-0111,383,10239
2026-02-12 16:08:29.493073,SES-12DB4A3963CE,ACTIVE,NORMAL,5G-NR,310260896351769,internet,CELL-0192,274,16089
2026-02-12 17:08:29.493073,SES-137C68DED1AE,COMPLETED,UE-DETACH,5G-NR,310260198474861,internet,CELL-0119,11509,43581
2026-02-12 18:08:29.493073,SES-91C57564409E,COMPLETED,AUTH-FAILURE,LTE,310260796558209,internet,CELL-0183,329,12681
2026-02-12 19:08:29.493073,SES-CD8BDF26C015,ACTIVE,NETWORK-RELEASE,LTE,310260310418447,internet,CELL-0059,689,5022
2026-02-12 20:08:29.493073,SES-336576D85156,COMPLETED,UE-DETACH,5G-NR,310260696542396,ims,CELL-0113,30,581285
2026-02-12 21:08:29.493073,SES-CA917CA74B6E,INTERRUPTED,HANDOVER-FAILURE,5G-NR,310260911924885,mms,CELL-0094,366,11673
2026-02-12 22:08:29.493073,SES-54753BAB9558,INTERRUPTED,NORMAL,LTE,310260437866591,mms,CELL-0048,4247,11482
2026-02-12 23:08:29.493073,SES-2898D16AF954,INTERRUPTED,POLICY-REJECT,5G-NR,310260918842692,ims,CELL-0113,138,63752
2026-02-13 00:08:29.493073,SES-3BB3B4F53C02,ACTIVE,AUTH-FAILURE,NR-SA,310260890713723,enterprise.vpn,CELL-0084,759,3948
