@timestamp,cell_tower_id,call_dropped,call_attempt,handoff_event,subscriber_id,call_duration_seconds,signal_strength_dbm,network_type
2026-02-08 00:31:26.437902,CT-0007,false,true,INTRA-FREQ,310260819660900,150,-93,5G-NR
2026-01-01 08:28:42.437902,CT-0040,true,true,INTER-RAT,310260899663969,9,-95,GSM
2026-01-21 04:21:15.437902,CT-0013,false,true,NONE,310260116441509,10,-52,UMTS
2026-02-18 15:32:49.437902,CT-0023,false,true,INTRA-FREQ,310260161112721,10,-110,LTE
2026-01-01 08:19:13.437902,CT-0040,true,true,INTER-FREQ,310260562395233,6,-113,LTE
2026-01-23 01:52:44.437902,CT-0079,false,true,INTER-FREQ,310260689171165,162,-66,5G-NR
2026-01-01 08:10:33.437902,CT-0004,true,true,INTRA-FREQ,310260590233533,5,-113,LTE
2026-03-01 20:19:13.437902,CT-0003,false,true,NONE,310260958533256,91,-120,UMTS
2026-01-18 11:02:12.437902,CT-0057,false,true,NONE,310260220855172,27,-100,LTE
2025-12-28 20:08:25.437902,CT-0047,false,false,NONE,310260609938179,460,-106,5G-NR
2026-02-18 15:26:13.437902,CT-0030,true,true,INTER-FREQ,310260428774091,14,-116,5G-NR
2026-02-14 22:59:37.437902,CT-0035,false,true,NONE,310260527798659,8,-53,LTE
2026-01-09 19:42:53.437902,CT-0002,true,true,INTRA-FREQ,310260653662573,13,-91,5G-NR
2026-02-21 17:19:52.437902,CT-0047,false,true,INTER-FREQ,310260727622968,55,-73,5G-NR
2026-01-31 14:12:30.437902,CT-0076,false,true,NONE,310260620364269,245,-115,LTE
2026-02-07 03:43:55.437902,CT-0018,false,true,NONE,310260198474861,66,-109,UMTS
2026-01-01 07:52:44.437902,CT-0002,true,true,INTER-FREQ,310260306597632,2,-105,UMTS
2026-01-15 20:12:43.437902,CT-0046,false,true,INTRA-FREQ,310260960131544,549,-93,GSM
2026-02-11 20:50:54.437902,CT-0014,false,true,INTRA-FREQ,310260116441509,3,-116,LTE
2026-01-01 08:23:20.437902,CT-0040,true,true,INTER-FREQ,310260339719201,15,-97,5G-NR
2026-02-11 20:22:09.437902,CT-0005,false,true,INTER-FREQ,310260948205592,8,-100,5G-NR
2026-01-09 20:51:16.437902,CT-0002,false,true,INTER-FREQ,310260441872708,4,-91,LTE
2025-12-14 12:44:35.437902,CT-0077,false,true,INTER-RAT,310260600210506,57,-94,5G-NR
2025-12-23 18:26:50.437902,CT-0035,false,true,INTER-RAT,310260541204962,71,-69,LTE
2026-02-11 20:54:41.437902,CT-0005,false,true,INTER-RAT,310260915860924,6,-90,LTE
2026-02-11 20:33:42.437902,CT-0014,true,true,INTER-RAT,310260820352593,6,-95,5G-NR
2025-12-28 09:44:47.437902,CT-0039,false,true,INTRA-FREQ,310260203575817,92,-86,UMTS
2026-01-01 08:26:25.437902,CT-0001,false,true,INTRA-FREQ,310260305817156,9,-118,LTE
2026-01-09 19:15:23.437902,CT-0002,false,true,INTER-FREQ,310260203534533,22,-101,UMTS
2026-02-11 20:35:43.437902,CT-0014,true,true,INTER-FREQ,310260915381086,8,-120,LTE
2026-01-01 07:55:03.437902,CT-0002,false,true,INTRA-FREQ,310260697257231,2,-110,LTE
2025-12-18 07:17:49.437902,CT-0048,false,true,INTER-RAT,310260830290500,21,-61,5G-NR
2026-01-27 17:27:42.437902,CT-0017,false,true,NONE,310260118143742,317,-89,5G-NR
2026-02-18 15:41:45.437902,CT-0025,false,true,INTER-FREQ,310260190922970,10,-94,LTE
2026-01-14 08:47:52.437902,CT-0063,false,true,INTRA-FREQ,310260873209303,62,-51,LTE
2025-12-14 22:50:54.437902,CT-0039,false,true,NONE,310260600210506,25,-57,LTE
2026-01-01 07:33:15.437902,CT-0040,true,true,INTER-RAT,310260469862029,11,-91,UMTS
2026-01-01 14:41:06.437902,CT-0073,false,true,NONE,310260567242432,73,-119,5G-NR
2026-02-11 15:04:41.437902,CT-0042,false,true,INTRA-FREQ,310260198474861,57,-88,5G-NR
2026-02-10 00:55:13.437902,CT-0020,true,true,NONE,310260605529529,11,-70,5G-NR
